cm-1,CB-5e-3_0,AuNP_0,CB-5e-3_1,AuNP_1,CB-5e-3_2,AuNP_2,CB-5e-3_3,AuNP_3,CB-5e-3_4,AuNP_4
2469.442,-0.1109400880840617,-0.09979239989303094,-0.0630496576197558,-0.08033357065471793,-0.07300008487034962,-0.08163816735838621,-0.07349913846803259,-0.09920595927253137,-0.1056421811707951,-0.06935515210222212
2470.406,-0.11084528794842242,-0.09982690007111548,-0.06297672887478449,-0.0803490423612056,-0.07303205008979331,-0.08173263197269587,-0.07349645448112038,-0.09914932405224357,-0.1055755001355894,-0.06935383921756344
2471.371,-0.11075234589544168,-0.09979809445618745,-0.06291046863515395,-0.08030330613879401,-0.07311274615847563,-0.08181621373578368,-0.07351030328176593,-0.09908049678650868,-0.10552017706577124,-0.069330942509116
2472.335,-0.1106686184156451,-0.09970280296752314,-0.06286873407292817,-0.08022766271469611,-0.0732208425295778,-0.08186897907504123,-0.07352564953982321,-0.09901416758513146,-0.10548907429300469,-0.06930025601836039
2473.299,-0.11059311958762198,-0.09956043888861059,-0.06286999566275013,-0.08014698115984818,-0.07331981986690918,-0.08187905578913555,-0.07351473847185654,-0.0989561901213082,-0.10547316561963074,-0.06927387578928526
2474.264,-0.11051822748046697,-0.0994037274687583,-0.06291840194319398,-0.08006737154771301,-0.07337190240206988,-0.08184604080950288,-0.0734562554334659,-0.09890689995592276,-0.10544680160063515,-0.06926131060784521
2475.228,-0.11043537216191825,-0.09925807237607348,-0.0629946742224812,-0.07997618495427992,-0.07334641374865607,-0.08177264568829952,-0.07334957142106067,-0.0988681986006504,-0.10538418235437598,-0.06926112855450588
2476.192,-0.1103473217959365,-0.09913804281759293,-0.06306426478793208,-0.07986388108940523,-0.0732414710584,-0.08167008306011767,-0.0732215120082268,-0.09884661085045511,-0.1052814717468482,-0.06927018220711216
2477.156,-0.11027330185002936,-0.09904552465514119,-0.06310019760771686,-0.07973935707760493,-0.07308109414706117,-0.08155802999938881,-0.07311288380290515,-0.09884840050850238,-0.10516067113484553,-0.06928357363063073
2478.121,-0.11023147603018531,-0.0989749712362931,-0.06309275658387731,-0.07963523570877108,-0.07291523429516455,-0.08145744607142912,-0.07304916502439948,-0.09886894429150342,-0.10505401156584196,-0.06929698255927808
2479.085,-0.1102254088215044,-0.09892017031033248,-0.06305802645116389,-0.07958589061255981,-0.072791545924354,-0.08138108289989253,-0.07302950866219289,-0.09889511804044486,-0.10498492354459386,-0.06930693597550378
2480.049,-0.11023663315756409,-0.09887376331837527,-0.06302297574469268,-0.07960958054651207,-0.07273810975449224,-0.08132721828273377,-0.07302999113653796,-0.09891170966192482,-0.10495280532459067,-0.06931170787360987
2481.013,-0.11023830163995134,-0.09882513766544801,-0.0630040468995541,-0.07968793955881567,-0.07274933124216044,-0.08128332045187925,-0.07301477711219007,-0.09890484930607693,-0.10493464010180197,-0.06930290629485805
2481.978,-0.11020868607757764,-0.09876320004670033,-0.06299655911050045,-0.07977498130709271,-0.07279397958674211,-0.0812360881447244,-0.07295629407379942,-0.09886998825869767,-0.10489970119503035,-0.06926664617109811
2482.942,-0.11013974741894075,-0.0986735661435097,-0.06297378587917266,-0.07981960985536776,-0.0728285224722655,-0.08118090439408424,-0.07284380607371721,-0.09880410647183227,-0.10482579920169746,-0.0691919062732486
2483.906,-0.11002757989845238,-0.09854784202187264,-0.06290043589028797,-0.07977923334652004,-0.0728165377650318,-0.0811165599942674,-0.07268763448904388,-0.09869948604515184,-0.1047056379453623,-0.06907285389239924
2484.87,-0.10987438287925934,-0.09839468045957245,-0.06276585845557862,-0.07964666976437397,-0.07273885857368857,-0.08104452064914215,-0.07251768915528979,-0.09855288322344569,-0.10455181649359056,-0.06892650751475228
2485.834,-0.10969358006056812,-0.09824421826811915,-0.06259292604858253,-0.07944468002586406,-0.07260676398738068,-0.08096606884959327,-0.07237464087280239,-0.09837052452533664,-0.1043912630027315,-0.06878004560325539
2486.799,-0.10950944027710242,-0.09813069678181746,-0.062430742858091574,-0.07921989363899587,-0.07245514250049134,-0.080879922104736,-0.07228791700274693,-0.09817243175022862,-0.10424864907971965,-0.0686583779561659
2487.763,-0.10935533317660723,-0.09807626563268519,-0.06233055856096494,-0.07902351373401614,-0.0723386831149993,-0.08079161344667304,-0.07227095534910467,-0.09799231012467867,-0.10414405801434624,-0.06857312797899542
2488.727,-0.10925689271575942,-0.0980765984318307,-0.06231572220754085,-0.07888869907217325,-0.07230380182080064,-0.08070810496877863,-0.07231047178490799,-0.09785816034021816,-0.1040851244654645,-0.06851911765465009
2489.692,-0.10922094450432501,-0.09810529311371022,-0.062372778267663846,-0.0788160570876711,-0.07235716238872433,-0.0806321815084025,-0.07238242836612023,-0.09777904254071144,-0.10406455225663341,-0.06848595243765888
2490.656,-0.10922928691626126,-0.0981306228264518,-0.06246053694030463,-0.07878036139533581,-0.07246445233915351,-0.08055867645940902,-0.07245654357329116,-0.09773717199931367,-0.10405988872117627,-0.06846088509324243
2491.62,-0.10925306279027959,-0.09813354406339572,-0.06253302730601691,-0.07875388441033035,-0.07256583813822697,-0.0804783925300248,-0.07250810399830106,-0.09770566656077306,-0.10404285177309494,-0.06843754375452393
2492.584,-0.10926565224829247,-0.09811309540478828,-0.06256161691622676,-0.07872858656230895,-0.07261339895747132,-0.08038671275306483,-0.072523989912848,-0.0976640942957165,-0.1039915152739095,-0.06840925546641151
2493.549,-0.1092644388065563,-0.09808580587485646,-0.06256130705205996,-0.07873015874495434,-0.07260706279504076,-0.08029928351732282,-0.07251250344955129,-0.09762192547797753,-0.10391821502708723,-0.06838646378873676
2494.513,-0.10927547354234471,-0.0980769312309762,-0.0625745783772499,-0.07879447530772064,-0.07258603825606665,-0.08024362341292546,-0.07250726770943627,-0.09761111296060856,-0.10387003769708243,-0.06839271662073786
2495.477,-0.10933606978904534,-0.09810958252491901,-0.06265549540616179,-0.0789433681505246,-0.0726051979472345,-0.08024607846690479,-0.07254496146438043,-0.09766689063641537,-0.10390678184338585,-0.06845856391316588
2496.441,-0.10947004134073074,-0.09819444630702401,-0.06282629089276336,-0.07916172288111616,-0.0727002763846157,-0.08031375734302193,-0.07264976918766591,-0.0978037994770321,-0.10406744816171568,-0.06860268013740595
2497.406,-0.1096671497827519,-0.09833562710008587,-0.06307405299713649,-0.07941312917868482,-0.0728812566241307,-0.08043940480712895,-0.07282444991776978,-0.0980106168351206,-0.10434545504961218,-0.06882223646464682
2498.37,-0.10989372210692974,-0.09853257023886203,-0.06335953642299448,-0.07966857312713826,-0.0731395236449293,-0.08061627862143184,-0.07305594110853468,-0.09826157909170863,-0.10470202746629872,-0.06908908464780632
2499.334,-0.11012950900429172,-0.09879906839904974,-0.06366207630049465,-0.07993502235410949,-0.073473954218217,-0.08086229701572012,-0.07334133004447006,-0.09854579916034188,-0.10509902972666611,-0.06938115422051556
2500.298,-0.11038611401144008,-0.09915083709585364,-0.0639828706758856,-0.08024981619742672,-0.07388340711473781,-0.08121303995139594,-0.07368602401212472,-0.09886886972241812,-0.10551863509033785,-0.06969759093248995
2501.263,-0.11070373238588586,-0.09960011594229193,-0.06434442504071965,-0.08065193764041106,-0.07436494105909078,-0.08169437710173415,-0.07410052665668504,-0.09924667399310694,-0.10596400272649459,-0.07006055277574232
2502.227,-0.11110697424284105,-0.10013732771851049,-0.0647559503215467,-0.08114685359089767,-0.07488946730557197,-0.08229319041711383,-0.07458281515978576,-0.09968577405191499,-0.1064323495575248,-0.07049658102653258
2503.191,-0.11158074740071183,-0.1007318549031224,-0.06520594145462619,-0.08169836811661858,-0.0754137271452237,-0.08295132809656151,-0.07511530601196213,-0.1001777808767457,-0.10690772930089765,-0.07101302433792361
2504.155,-0.11206453145290614,-0.10133803005782717,-0.06566274213836015,-0.0822490250881693,-0.07589142699128772,-0.0835938560298122,-0.07567204566733332,-0.100699689904783,-0.10736716276173962,-0.07158312437005859
2505.12,-0.1124880605388881,-0.1019145121332159,-0.0660967354628696,-0.08274704967252293,-0.07629576055657203,-0.08415456837313631,-0.07622286697073832,-0.10122484268803097,-0.10779884066478022,-0.07215621077716383
2506.084,-0.11280480675208603,-0.10242938938900245,-0.06648893889226634,-0.08316985960986376,-0.07662876909340513,-0.08460294550773693,-0.07673696661565739,-0.10172352344599633,-0.10820016797819254,-0.07267862683849545
2507.048,-0.11301890337841375,-0.10286631768937406,-0.0668360563714213,-0.08351924147137973,-0.07690995070163015,-0.08494136553814031,-0.07718860191536797,-0.10217149722595548,-0.10857016686389681,-0.07311300610615441
2508.012,-0.11317513400194724,-0.10322241277506958,-0.06714723781791418,-0.0838169914255639,-0.07716785771319973,-0.08520015387738085,-0.07756665809051325,-0.10255921918498961,-0.1088995854692926,-0.07345286818146546
2508.977,-0.11332048156990937,-0.1035035171199769,-0.0674310516185324,-0.08407926007595531,-0.07741932415966235,-0.085410581317488,-0.07786778641175005,-0.10288892639565783,-0.10916788919470571,-0.07370804394475283
2509.941,-0.11347921491702376,-0.10371743301517405,-0.06768895570559992,-0.08431079970191396,-0.07766735971817253,-0.08559595254996714,-0.07809608969795345,-0.10316084256521606,-0.10936541248680968,-0.07390180821524565
2510.905,-0.11364291579124564,-0.10387444025648904,-0.06791320811576958,-0.0845014268476685,-0.07790683785730915,-0.08575994282726797,-0.07825750417050989,-0.10337299161290375,-0.10949693170853238,-0.07405512163414801
2511.869,-0.11378030014781405,-0.10398422699682444,-0.06808952725243204,-0.0846306316759812,-0.07812448863689098,-0.08589206870247272,-0.07835524275116909,-0.10351366619232828,-0.10958222927640972,-0.07418372131223533
2512.833,-0.11386315546636278,-0.10405833027322464,-0.06821429898560497,-0.08468819499965705,-0.0783091337703573,-0.08598091234244759,-0.0783979363698818,-0.10358689303409606,-0.10964262958241104,-0.07429751515239845
2513.798,-0.11388048493115763,-0.10410392375615948,-0.06829103499018328,-0.08468715878836804,-0.07845199623270484,-0.08602457199642355,-0.07840529499711513,-0.10361347691300665,-0.10968964102855155,-0.07440116301991927
2514.762,-0.11383960711267,-0.1041223016645282,-0.06833008358698167,-0.08466186094034661,-0.07854639065255094,-0.0860260889999272,-0.07839858324289259,-0.10361701894455856,-0.10971724614972526,-0.07448266689953031
2515.726,-0.11375701723450105,-0.10410451539908484,-0.06833794442678914,-0.08465303527867814,-0.07858683408933777,-0.08599803909214829,-0.0783912675022677,-0.10360572172813513,-0.10970991236412735,-0.07452591156967445
2516.691,-0.11364458427363289,-0.104036809261815,-0.06831696005414778,-0.08468004823503998,-0.0785611870318632,-0.08594931909556715,-0.0783815536854536,-0.10356564084478465,-0.10965199426248223,-0.07451299978668452
2517.655,-0.1135100818411879,-0.10391056745261827,-0.06827066713299823,-0.08472992930260762,-0.0784606184537396,-0.0858953445506183,-0.07835773374834326,-0.10347369716260577,-0.10953574435846597,-0.07444153334791734
2518.619,-0.11335506465939058,-0.10373074498099445,-0.06820469212547514,-0.08476333818382233,-0.07828593117554768,-0.08584379574557142,-0.07830506899316576,-0.10332597580462007,-0.1093651868318682,-0.07431816770333598
2519.583,-0.11317858472688451,-0.1035133901612937,-0.06811722368275097,-0.08473771875298709,-0.07805367122145267,-0.0857894401176168,-0.07821061838582112,-0.10313351299545243,-0.10914803155985596,-0.07415163441117711
2520.548,-0.1129847753295836,-0.10327573459371682,-0.06800019426991158,-0.08462838059628439,-0.07779642302677217,-0.08570325673016282,-0.07806229505049428,-0.10291495100642867,-0.10889571172613062,-0.0739448113146126
2521.512,-0.11277466030895274,-0.10302118022508462,-0.06783747167301964,-0.08443696735920717,-0.07754078407334533,-0.08554722522486666,-0.07784891273014768,-0.10267599437257446,-0.10861304130277695,-0.07369559079613701
2522.476,-0.1125481638248834,-0.10274473506821445,-0.06761945795660454,-0.08417909367393811,-0.07729220490089936,-0.08529807755281964,-0.07756467101098836,-0.10240254953676753,-0.10829934332497056,-0.07339980663510014
2523.44,-0.11230524795732134,-0.10243493604142762,-0.06734846603533985,-0.08387905690863337,-0.07703586032938366,-0.0849686825939851,-0.07721790419059193,-0.10207601151222469,-0.10795871719081489,-0.07306033317364805
2524.405,-0.11205182823473048,-0.10209625744434711,-0.06704442003235614,-0.08355858176893845,-0.07676143609438715,-0.08459975027330412,-0.07683592031688938,-0.10169429236455746,-0.10760752288356681,-0.07269297054101977
2525.369,-0.11179916691322471,-0.10174530225656556,-0.06672936885364196,-0.08322274211702714,-0.07647283829604457,-0.08423360278997283,-0.07645331458736429,-0.10127096366729103,-0.10726479063662403,-0.07231941459382828
2526.333,-0.11155545472452327,-0.10140414615473513,-0.06642241483971038,-0.0828633911882824,-0.07618947503189177,-0.08388912207407419,-0.07610475367718099,-0.10083559206274813,-0.10694432301057341,-0.07196553441138824
2527.297,-0.11131090829462824,-0.101078557657378,-0.06612297146195999,-0.08246141267099308,-0.07592195937399995,-0.0835546118087394,-0.0757966133954625,-0.10041222608093905,-0.10663585270557785,-0.07164429429207594
2528.261,-0.1110388698253978,-0.10076284220133766,-0.0658202866479947,-0.0820074092007106,-0.07566030466635637,-0.08320584757328574,-0.07551355820580365,-0.10001428815721836,-0.1063174535831574,-0.07135367764505564
2529.226,-0.11070968583440402,-0.10044150613750649,-0.06550328846563339,-0.08152006831206093,-0.07538052349403221,-0.0828261569862117,-0.07522394493893589,-0.0996430832505789,-0.10596663536747845,-0.07107371812043808
2530.19,-0.11031345918748614,-0.10010885490272799,-0.06517046122215786,-0.08104133869653718,-0.07506861509811132,-0.08241667596801515,-0.07490631956898174,-0.09929641157300419,-0.10557553774474632,-0.0707838086806206
2531.154,-0.10987100799443057,-0.09976740297943489,-0.06483226197643024,-0.08061977935902792,-0.07473334930341231,-0.08199785108765843,-0.07456426312774679,-0.09896823302858468,-0.105154465623955,-0.0704736248006473
2532.119,-0.10941680158455573,-0.09942443497114556,-0.06450396010633816,-0.08028208167308114,-0.07439811590954394,-0.08159731086305831,-0.07422102730477946,-0.09865157540784451,-0.10472402882309248,-0.07014608633599907
2533.083,-0.10897950751887893,-0.09908372260150916,-0.06419156347825106,-0.08001563244610992,-0.07409029721846458,-0.08123337659256812,-0.07390110035350511,-0.09833663287606632,-0.10430265582904587,-0.06981031695979735
2534.047,-0.10856735444917366,-0.0987373896240819,-0.06389449441682943,-0.07977505276994024,-0.07382027589633884,-0.08090395964817555,-0.07360903897607163,-0.0980115489486869,-0.10389704107174554,-0.06946983520292739
2535.011,-0.10817935645402928,-0.09837493437693887,-0.06360737527943658,-0.07951489227355059,-0.07358445185087664,-0.08059323042810337,-0.0733324846814771,-0.09767281887869698,-0.10351023089290143,-0.06912612550030996
2535.976,-0.10780637480037016,-0.09798774105997958,-0.06333202027079103,-0.0792087097033593,-0.07336062691301731,-0.08028228135245095,-0.07305147375348774,-0.09732200861688795,-0.10314346639469162,-0.06878123595201258
2536.94,-0.10744427620228242,-0.09757935953075617,-0.06306664481604274,-0.0788624722071341,-0.07312535368167551,-0.07996360068889342,-0.07274994158335471,-0.09695915544780243,-0.10279520560168272,-0.06844285831162228
2537.904,-0.10709658722481186,-0.09717508252432737,-0.06281066131563116,-0.07850658722649398,-0.07286794348284195,-0.07964499331052932,-0.07243059717517847,-0.09658865894747334,-0.10246740419003417,-0.06812518573755584
2538.868,-0.10677513892488623,-0.09680796808914717,-0.06255476777578416,-0.0781780367850295,-0.07260117304405417,-0.07934199567836224,-0.07211098829958346,-0.09622170447869616,-0.1021571286455068,-0.06784776445661174
2539.833,-0.1064852021900471,-0.0965002767902819,-0.062286339016636535,-0.07789879570835255,-0.07234609930511689,-0.07905995761151134,-0.07181538877695277,-0.09587234831405053,-0.10186513115123887,-0.06761716239310915
2540.797,-0.10621832084819545,-0.09624864365859362,-0.061993025808785046,-0.07765764432940273,-0.07211158569324828,-0.07879045131273411,-0.07156234706544139,-0.09555281978352619,-0.1015933297742329,-0.06742514863549458
2541.761,-0.1059541697502502,-0.09602674058390423,-0.06167329239687764,-0.07742213851540683,-0.07188086657865345,-0.07851544862445088,-0.07135646990157365,-0.09526535595968225,-0.10134597434921999,-0.06724838884710102
2542.725,-0.10567249958723882,-0.09580816550066992,-0.061347872192139496,-0.07716662310410587,-0.07162979254225044,-0.07822747445693352,-0.0711886974893144,-0.09500421502295034,-0.10112893190467849,-0.06706378676101293
2543.689,-0.10537323451905278,-0.09558404376501047,-0.061046875566705065,-0.0768923486953314,-0.07135161701108765,-0.07793799794295118,-0.07103691106035516,-0.09476216377205605,-0.1009386671798586,-0.06687014852744734
2544.654,-0.10507605505385083,-0.0953632500208061,-0.06079926268263344,-0.07663368891873965,-0.07106986298818853,-0.07767765229335061,-0.07087954222452926,-0.09453815823980516,-0.10076288198045001,-0.06668406900849001
2545.618,-0.10480064169979163,-0.09515761712656386,-0.06060570467429511,-0.07642576776388574,-0.07081634088902827,-0.07746955898665368,-0.07069408266016813,-0.094331303597174,-0.10057566359734003,-0.06652217107443274
2546.582,-0.1045562469501136,-0.09496810650203741,-0.06044516433506635,-0.07627748235528568,-0.07060211379721432,-0.0773104201891568,-0.07046680150479946,-0.09413779682081212,-0.1003506104023762,-0.06638447923245583
2547.547,-0.10434450136714973,-0.09478610234712637,-0.06029203860268598,-0.07617328952360429,-0.07040425632504338,-0.0771792763355438,-0.07020526109704672,-0.09394861505139783,-0.10008023817333289,-0.06625410453431
2548.511,-0.10417662928695973,-0.09461130884036803,-0.06014754480066638,-0.07609289382014643,-0.07020226954701572,-0.07706121388895507,-0.06994351697790385,-0.0937721845955704,-0.09979241529548223,-0.06612511974338946
2549.475,-0.10406419632609157,-0.09445237875954565,-0.06003796069550294,-0.0760319360112135,-0.06999583305491752,-0.07696117959994597,-0.06973091733816149,-0.09363318782056518,-0.09954148700056265,-0.06601059068781746
2550.439,-0.10400496520134415,-0.09432687650400562,-0.059988707286409544,-0.07599877724996511,-0.06981408599574475,-0.07689866732996448,-0.06960928376882715,-0.09355802218257951,-0.09937830086871971,-0.06594086425885126
2551.404,-0.10397201267419595,-0.09424918639237048,-0.06000105544485371,-0.07599584727321686,-0.06969017801930451,-0.07688276444299379,-0.06958512073884919,-0.09355380902925989,-0.0993243317285504,-0.06593649847973292
2552.368,-0.10391376747085918,-0.09421775536196123,-0.06004304061150931,-0.07600578060902187,-0.06963830788958891,-0.07689379386460249,-0.06962316830831307,-0.09358337567158262,-0.09935182402225337,-0.06598805808604871
2553.332,-0.10378438424573871,-0.0942103228477115,-0.06007144601675365,-0.07599095206816187,-0.06963920431256915,-0.07689481985731027,-0.06966460391984454,-0.09358594830502558,-0.09939661652813606,-0.06605215486559848
2554.296,-0.10356308280910241,-0.09419749159176796,-0.06006297116039446,-0.07592531344271648,-0.06965977163982241,-0.07685887346994107,-0.06966670893754268,-0.0935078744727131,-0.09939748153874504,-0.06607731323668461
2555.26,-0.10327216015285264,-0.09414849616201235,-0.06001484939808534,-0.0758048985446485,-0.06966285331882273,-0.07677650091254458,-0.0696175394409539,-0.09333543346294938,-0.09932109734105593,-0.06602537201856136
2556.225,-0.1029582579437239,-0.09404640077970648,-0.059930365004405246,-0.0756464296802771,-0.06961984301623306,-0.0766533085024169,-0.06953443948931254,-0.09309528372373033,-0.09916866742808994,-0.06588849591558571
2557.189,-0.10267844586337105,-0.09389401574874581,-0.05980856125588986,-0.07547527616047126,-0.06951838521531381,-0.07649860345912153,-0.0694375157542139,-0.09283596972958835,-0.09896689430125487,-0.06568833877206155
2558.153,-0.10246670028040719,-0.09370916431225651,-0.05964212707173734,-0.07531166197107858,-0.0693627208247827,-0.0763237083450408,-0.06933473084929366,-0.0925980570629284,-0.09874311981762604,-0.0654605900445505
2559.117,-0.10232840584253663,-0.09351429192371907,-0.05943554977058437,-0.07516727128766824,-0.06917679045836884,-0.07614181449498912,-0.06921661398185226,-0.09239642225626847,-0.09851524593589377,-0.06524609269952776
2560.082,-0.10223296106597501,-0.09331864300384211,-0.0592048509005944,-0.07504453384705594,-0.0689873284014184,-0.07596919122190421,-0.06906869092153765,-0.09222427952284597,-0.09829180993467715,-0.06506991758243552
2561.046,-0.1021420666959241,-0.09311962911482723,-0.05897093201357158,-0.07493826859279651,-0.06880942984090371,-0.07581280061916033,-0.06888549362577227,-0.09206074951877599,-0.09806953981732482,-0.06493749128319638
2562.01,-0.10202637261038994,-0.09289998167879074,-0.058747144399652104,-0.07482857312185623,-0.06863602419556707,-0.07567201976261347,-0.06867277604785665,-0.09188454277020446,-0.09783764175580291,-0.0648348307049389
2562.975,-0.10188121464269909,-0.09264712828356893,-0.058533805776702884,-0.0746847184098023,-0.06844799857544037,-0.07553270460993489,-0.06844426190249503,-0.09168171485817968,-0.09758596127774508,-0.06473508648113654
2563.939,-0.10171876513026765,-0.09235944191111709,-0.05832758903178086,-0.07447811931762748,-0.06823177343240541,-0.07537880570376705,-0.06821742748263106,-0.09144842547480853,-0.09731446077399439,-0.06461703889467929
2564.903,-0.10155426793490639,-0.09205615095650911,-0.05813518765927251,-0.0742055957486172,-0.06799471815538001,-0.0752009058967564,-0.06800878413251826,-0.09120011042074877,-0.09704179438637943,-0.06447079754780503
2565.867,-0.10139860611218672,-0.09176384237370297,-0.0579687784641657,-0.07389719783015285,-0.06775932612099264,-0.0750017533836559,-0.0678343785914853,-0.09095772360897063,-0.09679910249682366,-0.06429811995544354
2566.832,-0.10124908733825647,-0.09151024942482447,-0.05783387331597121,-0.07360455746956623,-0.06755124078662557,-0.07479109509518951,-0.06769878543110025,-0.09073975817262929,-0.09660665644090287,-0.06410436618802799
2567.796,-0.10110188168763583,-0.09131530308092137,-0.05772412142721515,-0.07337505453476185,-0.06738469691719383,-0.07459007380965695,-0.06759964588789832,-0.09055821973445859,-0.09646265097908527,-0.06389908004177057
2568.76,-0.10095850596249499,-0.09119005966916116,-0.057626764105130984,-0.07323437991942247,-0.06726469864098063,-0.07441349313612773,-0.06752559501064005,-0.09040926798656539,-0.09634414452565428,-0.06369423852578422
2569.724,-0.10082271424820533,-0.09112778925126798,-0.05752994226259776,-0.07317274321343811,-0.0671829513453496,-0.07426362491559763,-0.06745826303537242,-0.09028414106142656,-0.09622488588908502,-0.06350002612399458
2570.688,-0.10069609918704552,-0.09110257047157491,-0.05743426634630348,-0.07315855783820578,-0.06712713191439179,-0.07412438304811246,-0.06738353312014703,-0.09016870811737716,-0.09609441972375588,-0.06332814676550556
2571.653,-0.10057077340773041,-0.09107021499909478,-0.05734126068803644,-0.07314740963399295,-0.06707127648251109,-0.07397209641619971,-0.067286001824762,-0.09004991956448913,-0.0959514297091749,-0.06317923063495334
2572.617,-0.10043509545360349,-0.09098827245393369,-0.05725245675931227,-0.07310081585741116,-0.06699063081512083,-0.07379507603151002,-0.0671613090106915,-0.08991845426709952,-0.09579813478559993,-0.06304820474601679
2573.581,-0.10028337731652641,-0.09083474111480515,-0.05716266754821442,-0.07300116091654717,-0.06687091334610626,-0.07359925799470982,-0.06700981206633931,-0.08977263442078906,-0.09563724281232865,-0.06293118646113194
2574.545,-0.10012434060897799,-0.09062441205484294,-0.057064881842489534,-0.07285919996995245,-0.06672479280023617,-0.07340457587840751,-0.06684123195628758,-0.08961991693408805,-0.09547687736725413,-0.06282789919926403
2575.51,-0.09997777959927967,-0.0903990330779671,-0.05695511567427878,-0.07270691264189139,-0.0665822759467485,-0.0732325022442732,-0.06667165115870531,-0.08947488006317326,-0.09533516606400819,-0.06274586316373801
2576.474,-0.09986269223461361,-0.0902006478095604,-0.05683549668233114,-0.07257892268198647,-0.06647872649220869,-0.07309293059341766,-0.06652687311634374,-0.0893476279191033,-0.09522726539282649,-0.06269051194652793
2577.438,-0.09978116411796384,-0.09004826277859972,-0.056707538488843884,-0.07249102337953921,-0.06642318066826493,-0.07298270966252413,-0.06642669714677091,-0.0892433803378494,-0.09514794768089821,-0.0626582745013622
2578.403,-0.09971256673981527,-0.08992553384927225,-0.0565651152077545,-0.07242902935931726,-0.06638807256825201,-0.0728797073231818,-0.06637544764967229,-0.08915527696356362,-0.09506565884557387,-0.06262721690187639
2579.367,-0.09961799412450155,-0.0897943370305757,-0.056396292784804895,-0.072354922386441,-0.06632284249604789,-0.07275728440758499,-0.06634792874258306,-0.0890642281104084,-0.09493718596556108,-0.0625570388405876
2580.331,-0.0994591470172244,-0.08962490528782836,-0.05619705512336317,-0.07223068422603078,-0.06618864545584259,-0.07259422485224049,-0.06630036034604316,-0.08894614796383073,-0.09473680437753176,-0.06241187230862058
2581.295,-0.0992269625250167,-0.08940688486983658,-0.05597716223071071,-0.07203955684034363,-0.06597514558267123,-0.07239173786283967,-0.06619657475359239,-0.08877724898561891,-0.09448061080064445,-0.06219102760390133
2582.26,-0.09894696084439257,-0.08915602826948782,-0.05576046079618172,-0.07179593999315444,-0.06571052079888832,-0.07217067307690861,-0.06603067505656882,-0.0885538772905931,-0.09421366100488017,-0.061934461933388626
2583.224,-0.09867044780875996,-0.0888995140836654,-0.05557084748720181,-0.07153913825059814,-0.06543605696287663,-0.07196503482419103,-0.06582724957715086,-0.08829061113493004,-0.09398221425324121,-0.061703614798083097
2584.188,-0.09843511595204905,-0.08866222829291688,-0.05541294884709092,-0.07130231037392315,-0.06518127843150713,-0.07179098248983456,-0.06561689076270004,-0.08801187189406658,-0.09379349150385476,-0.06153469730738407
2585.152,-0.0982552990547685,-0.08846787359193913,-0.05527883977849546,-0.0711074311887413,-0.06496271682857592,-0.07164792979229188,-0.06542247147105675,-0.08774435530054124,-0.09362872578742149,-0.06142837815721105
2586.116,-0.09811510861418515,-0.08833042754484356,-0.05515842827681246,-0.0709577165231909,-0.06478602429897842,-0.07152165940404086,-0.06525324806187825,-0.08750170749696454,-0.09345929653553109,-0.06135849768311155
2587.081,-0.09799152715736581,-0.08824863291041381,-0.055046516620534364,-0.0708503793262187,-0.06465624097192076,-0.0713923843228599,-0.06510864871371853,-0.08728243710163039,-0.09327914867392066,-0.06130003405400395
2588.045,-0.0978658600975624,-0.08819993330212088,-0.05494924854504203,-0.07077927379293819,-0.06457059477633957,-0.07125449823145286,-0.06498720813412223,-0.08708255466847509,-0.0931101707319132,-0.06124184350490538
2589.009,-0.09772612469763012,-0.08814210020616783,-0.05486388239503475,-0.07072860663404787,-0.06450791716956915,-0.07110822098540001,-0.06488517374484987,-0.08689363389085936,-0.09297214512604468,-0.06117846793666142
2589.973,-0.09756291678411357,-0.08803882153801128,-0.05477784154079332,-0.07066861357355642,-0.06443123520379028,-0.07095417550884536,-0.06479450430681696,-0.08671507821610078,-0.09286217595123279,-0.06110176396336253
2590.938,-0.09737817027977975,-0.0878705361034318,-0.054669613983825534,-0.07056388477051864,-0.06430145187673261,-0.07079338779449669,-0.06470662249833334,-0.08654811803410684,-0.09274686627613934,-0.06099991212205479
2591.902,-0.09718098599765009,-0.08764404779607093,-0.05452411348025022,-0.07038940822830321,-0.06409855067526327,-0.07062354935876149,-0.06461398742407976,-0.08639122467862885,-0.09258179968645078,-0.06086018618411336
2592.866,-0.09699070316539496,-0.08737840012258842,-0.054340376166875724,-0.07014647027816544,-0.0638286877571983,-0.07043956688069751,-0.06450426918412665,-0.08622933519443554,-0.09233749060314778,-0.06067710004217783
2593.831,-0.09682271732504218,-0.08709271054500962,-0.054136497682659365,-0.06986504958463916,-0.06352491196976072,-0.0702375928876506,-0.06437085609300451,-0.08604179394489793,-0.09202277717810475,-0.060448770144391206
2594.795,-0.09667608047523538,-0.08680491323950928,-0.05393061650492259,-0.069584057668198,-0.06322498828107352,-0.0700147692570776,-0.06420727942060536,-0.0858148802183202,-0.09167131960675831,-0.06018211801867406
2595.759,-0.09653539707394669,-0.08652732177447124,-0.053742738149687656,-0.06933365185049457,-0.0629572854183826,-0.06977582288395372,-0.0640171845286475,-0.08555083108726147,-0.09132493927159502,-0.05989222608398536
