cm-1,ambient_CB-0_00-h,ambient_CB-0_01-h,ambient_CB-0_19-h,ambient_CB-1e-4_00-h,ambient_CB-1e-4_01-h,ambient_CB-1e-4_19-h,ambient_CB-1e-2_00-h,ambient_CB-1e-2_01-h,ambient_CB-1e-2_19-h,ambient_CB-1e+1_00-h,ambient_CB-1e+1_01-h,ambient_CB-1e+1_19-h
1603.5,0.005177239961356485,0.0013321588193246064,-0.0014386827047234855,0.00741487337249622,0.004016182142404112,0.0033751136482983676,0.006960034709974096,0.006298551159263128,0.005541264968780756,-0.34233322588410986,-0.2974531689471486,-0.3061525713652024
1603.75,0.005177239961356485,0.0013321588193246064,-0.0010738820188981953,0.00741487337249622,0.004016182142404112,0.0036236950254516266,0.006960034709974096,0.006298551159263128,0.005541264968780756,-0.3425080980379927,-0.2974531689471486,-0.3063095923114695
1604.0,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.00741487337249622,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006298551159263128,0.005655382560682743,-0.3425080980379927,-0.2974531689471486,-0.3063095923114695
1604.25,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.00741487337249622,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006298551159263128,0.005655382560682743,-0.3426829701918755,-0.2974531689471486,-0.3063095923114695
1604.5,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.00741487337249622,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006188093863296394,0.005541264968780756,-0.3428578423457584,-0.2976060112893174,-0.3063095923114695
1604.75,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.00741487337249622,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006188093863296394,0.005541264968780756,-0.3428578423457584,-0.2976060112893174,-0.30646661325773655
1605.0,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.007270457092569332,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006188093863296394,0.005541264968780756,-0.3428578423457584,-0.2976060112893174,-0.30646661325773655
1605.25,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.007270457092569332,0.004016182142404112,0.0036236950254516266,0.006837730361514327,0.006188093863296394,0.005541264968780756,-0.3428578423457584,-0.2976060112893174,-0.30646661325773655
1605.5,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.007270457092569332,0.004016182142404112,0.0036236950254516266,0.006715426013054563,0.00607763656732966,0.005541264968780756,-0.3428578423457584,-0.2977588536314862,-0.30646661325773655
1605.75,0.004913010808623777,0.0009711401691011348,-0.0010738820188981953,0.007270457092569332,0.0037645810684868606,0.0036236950254516266,0.006715426013054563,0.00607763656732966,0.005541264968780756,-0.3428578423457584,-0.2977588536314862,-0.30646661325773655
1606.0,0.004913010808623777,0.0006101215188776648,-0.0010738820188981953,0.007270457092569332,0.0037645810684868606,0.0036236950254516266,0.006715426013054563,0.00607763656732966,0.00542714737687877,-0.3428578423457584,-0.29791169597365497,-0.3066236342040036
1606.25,0.004913010808623777,0.0006101215188776648,-0.0014386827047234855,0.007270457092569332,0.0037645810684868606,0.0033751136482983676,0.006715426013054563,0.00607763656732966,0.00542714737687877,-0.3428578423457584,-0.29791169597365497,-0.3066236342040036
1606.5,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.0037645810684868606,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.00542714737687877,-0.3428578423457584,-0.29791169597365497,-0.3067806551502708
1606.75,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.0037645810684868606,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.005313029784976778,-0.3428578423457584,-0.29791169597365497,-0.3067806551502708
1607.0,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.004016182142404112,0.0031265322711451094,0.006593121664594798,0.005967179271362926,0.005313029784976778,-0.3428578423457584,-0.29791169597365497,-0.3067806551502708
1607.25,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.004016182142404112,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.005198912193074792,-0.34303271449964123,-0.2977588536314862,-0.3067806551502708
1607.5,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.004016182142404112,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.005313029784976778,-0.34303271449964123,-0.29791169597365497,-0.3066236342040036
1607.75,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.0037645810684868606,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.005313029784976778,-0.34303271449964123,-0.29791169597365497,-0.3066236342040036
1608.0,0.004913010808623777,0.0009711401691011348,-0.0014386827047234855,0.007126040812642444,0.0037645810684868606,0.0033751136482983676,0.006593121664594798,0.005967179271362926,0.005313029784976778,-0.343207586653524,-0.29806453831582375,-0.3067806551502708
1608.25,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.007126040812642444,0.0037645810684868606,0.0033751136482983676,0.006470817316135033,0.005856721975396188,0.005313029784976778,-0.343207586653524,-0.29806453831582375,-0.3067806551502708
1608.5,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006981624532715553,0.0037645810684868606,0.0033751136482983676,0.006470817316135033,0.005856721975396188,0.005313029784976778,-0.343207586653524,-0.2982173806579926,-0.3069376760965379
1608.75,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006981624532715553,0.0037645810684868606,0.0033751136482983676,0.006470817316135033,0.005856721975396188,0.005313029784976778,-0.343207586653524,-0.2982173806579926,-0.3069376760965379
1609.0,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006981624532715553,0.0035129799945696105,0.0031265322711451094,0.006470817316135033,0.005856721975396188,0.005198912193074792,-0.343207586653524,-0.2982173806579926,-0.307094697042805
1609.25,0.004648781655891071,0.0006101215188776648,-0.0018034833905487741,0.006837208252788664,0.0035129799945696105,0.0028779508939918504,0.006470817316135033,0.005856721975396188,0.005084794601172805,-0.343207586653524,-0.2982173806579926,-0.307094697042805
1609.5,0.004648781655891071,0.0006101215188776648,-0.0018034833905487741,0.006837208252788664,0.0035129799945696105,0.0028779508939918504,0.006470817316135033,0.005856721975396188,0.004970677009270818,-0.34338245880740687,-0.2982173806579926,-0.3072517179890721
1609.75,0.004648781655891071,0.0006101215188776648,-0.0018034833905487741,0.006837208252788664,0.0035129799945696105,0.0028779508939918504,0.006470817316135033,0.005856721975396188,0.005084794601172805,-0.34338245880740687,-0.2982173806579926,-0.3072517179890721
1610.0,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006981624532715553,0.0035129799945696105,0.0031265322711451094,0.006470817316135033,0.005856721975396188,0.005084794601172805,-0.34338245880740687,-0.2982173806579926,-0.307094697042805
1610.25,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006981624532715553,0.0035129799945696105,0.0031265322711451094,0.006470817316135033,0.005856721975396188,0.005198912193074792,-0.34338245880740687,-0.29837022300016136,-0.307094697042805
1610.5,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006470817316135033,0.005856721975396188,0.005198912193074792,-0.34338245880740687,-0.29837022300016136,-0.307094697042805
1610.75,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006348512967675267,0.005746264679429454,0.005198912193074792,-0.343207586653524,-0.29837022300016136,-0.307094697042805
1611.0,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006348512967675267,0.005746264679429454,0.005198912193074792,-0.343207586653524,-0.29837022300016136,-0.307094697042805
1611.25,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006348512967675267,0.005746264679429454,0.005198912193074792,-0.34338245880740687,-0.29837022300016136,-0.307094697042805
1611.5,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006348512967675267,0.005746264679429454,0.005084794601172805,-0.34338245880740687,-0.29852306534233014,-0.307094697042805
1611.75,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.006837208252788664,0.0035129799945696105,0.0031265322711451094,0.006348512967675267,0.0056358073834627195,0.005084794601172805,-0.34338245880740687,-0.29852306534233014,-0.307094697042805
1612.0,0.004648781655891071,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34338245880740687,-0.2986759076844989,-0.3072517179890721
1612.25,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1612.5,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1612.75,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0028779508939918504,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.3437322031151725,-0.29852306534233014,-0.30740873893533915
1613.0,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0028779508939918504,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.3437322031151725,-0.29852306534233014,-0.3072517179890721
1613.25,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1613.5,0.004384552503158363,0.0009711401691011348,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34338245880740687,-0.29852306534233014,-0.3072517179890721
1613.75,0.004648781655891071,0.0009711401691011348,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.005084794601172805,-0.34338245880740687,-0.29852306534233014,-0.3072517179890721
1614.0,0.004648781655891071,0.0009711401691011348,-0.0014386827047234855,0.0066927919728617755,0.0035129799945696105,0.0031265322711451094,0.006226208619215502,0.0056358073834627195,0.004970677009270818,-0.34338245880740687,-0.29852306534233014,-0.307094697042805
1614.25,0.004648781655891071,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0035129799945696105,0.0031265322711451094,0.0061039042707557375,0.0056358073834627195,0.004970677009270818,-0.34355733096128965,-0.29852306534233014,-0.307094697042805
1614.5,0.004648781655891071,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0035129799945696105,0.0031265322711451094,0.0061039042707557375,0.0056358073834627195,0.004970677009270818,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1614.75,0.004648781655891071,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0035129799945696105,0.0031265322711451094,0.005981599922295971,0.0056358073834627195,0.004970677009270818,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1615.0,0.004384552503158363,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0035129799945696105,0.0031265322711451094,0.005981599922295971,0.0056358073834627195,0.004970677009270818,-0.34355733096128965,-0.29852306534233014,-0.3072517179890721
1615.25,0.004384552503158363,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0035129799945696105,0.0033751136482983676,0.005981599922295971,0.0056358073834627195,0.004970677009270818,-0.34355733096128965,-0.29852306534233014,-0.307094697042805
1615.5,0.004648781655891071,0.0009711401691011348,-0.0010738820188981953,0.006548375692934885,0.0037645810684868606,0.0033751136482983676,0.005981599922295971,0.0056358073834627195,0.004970677009270818,-0.34338245880740687,-0.29837022300016136,-0.3069376760965379
1615.75,0.004648781655891071,0.0013321588193246064,-0.0007090813330729065,0.006548375692934885,0.0037645810684868606,0.0033751136482983676,0.005981599922295971,0.0056358073834627195,0.004970677009270818,-0.34338245880740687,-0.29837022300016136,-0.3069376760965379
1616.0,0.004648781655891071,0.0013321588193246064,-0.0010738820188981953,0.006548375692934885,0.004016182142404112,0.0033751136482983676,0.005981599922295971,0.005746264679429454,0.004970677009270818,-0.343207586653524,-0.29837022300016136,-0.3067806551502708
1616.25,0.004648781655891071,0.0013321588193246064,-0.0014386827047234855,0.006548375692934885,0.004267783216321362,0.0033751136482983676,0.005981599922295971,0.005746264679429454,0.004856559417368831,-0.343207586653524,-0.29806453831582375,-0.3067806551502708
1616.5,0.004648781655891071,0.0013321588193246064,-0.0018034833905487741,0.0066927919728617755,0.004267783216321362,0.0033751136482983676,0.0061039042707557375,0.005746264679429454,0.004856559417368831,-0.343207586653524,-0.29806453831582375,-0.3067806551502708
1616.75,0.004648781655891071,0.00024910286865419335,-0.0018034833905487741,0.0066927919728617755,0.0037645810684868606,0.0033751136482983676,0.006226208619215502,0.00541489279152925,0.004856559417368831,-0.34355733096128965,-0.2986759076844989,-0.30740873893533915
1617.0,0.004384552503158363,0.0006101215188776648,-0.0018034833905487741,0.006548375692934885,0.0035129799945696105,0.0028779508939918504,0.0061039042707557375,0.005304435495562516,0.004742441825466845,-0.3437322031151725,-0.2986759076844989,-0.3077227808278734
1617.25,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006403959413007997,0.0035129799945696105,0.002629369516838592,0.005981599922295971,0.005304435495562516,0.004628324233564854,-0.3437322031151725,-0.29837022300016136,-0.30740873893533915
1617.5,0.004384552503158363,0.0009711401691011348,-0.0010738820188981953,0.006403959413007997,0.0035129799945696105,0.0028779508939918504,0.0058592955738362065,0.00541489279152925,0.004742441825466845,-0.3437322031151725,-0.29852306534233014,-0.3072517179890721
1617.75,0.004384552503158363,0.0009711401691011348,-0.0010738820188981953,0.006403959413007997,0.0035129799945696105,0.0028779508939918504,0.0058592955738362065,0.005304435495562516,0.004856559417368831,-0.3437322031151725,-0.29852306534233014,-0.3072517179890721
1618.0,0.004384552503158363,0.0006101215188776648,-0.0010738820188981953,0.006259543133081108,0.0035129799945696105,0.0031265322711451094,0.0058592955738362065,0.005304435495562516,0.004856559417368831,-0.3437322031151725,-0.2986759076844989,-0.307094697042805
1618.25,0.004384552503158363,0.0006101215188776648,-0.0010738820188981953,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.0058592955738362065,0.005304435495562516,0.004742441825466845,-0.3437322031151725,-0.2986759076844989,-0.307094697042805
1618.5,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005304435495562516,0.004742441825466845,-0.3437322031151725,-0.2986759076844989,-0.307094697042805
1618.75,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005304435495562516,0.004628324233564854,-0.3437322031151725,-0.29882875002666764,-0.3072517179890721
1619.0,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0030097778467351095,0.0028779508939918504,0.005736991225376442,0.005304435495562516,0.004628324233564854,-0.3437322031151725,-0.29882875002666764,-0.30740873893533915
1619.25,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005304435495562516,0.004628324233564854,-0.3437322031151725,-0.29882875002666764,-0.30740873893533915
1619.5,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005193978199595782,0.004628324233564854,-0.3437322031151725,-0.29882875002666764,-0.30740873893533915
1619.75,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005193978199595782,0.004628324233564854,-0.3437322031151725,-0.2986759076844989,-0.30740873893533915
1620.0,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006259543133081108,0.0032613789206523596,0.0028779508939918504,0.005736991225376442,0.005193978199595782,0.004628324233564854,-0.3437322031151725,-0.2986759076844989,-0.30740873893533915
1620.25,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006115126853154218,0.0032613789206523596,0.0028779508939918504,0.005614686876916675,0.005193978199595782,0.004514206641662868,-0.3437322031151725,-0.2986759076844989,-0.30740873893533915
1620.5,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006115126853154218,0.0032613789206523596,0.0028779508939918504,0.005614686876916675,0.005193978199595782,0.004514206641662868,-0.3437322031151725,-0.29882875002666764,-0.30756575988160634
1620.75,0.004384552503158363,0.0006101215188776648,-0.0014386827047234855,0.006115126853154218,0.0032613789206523596,0.002629369516838592,0.005614686876916675,0.005083520903629046,0.004514206641662868,-0.3437322031151725,-0.29882875002666764,-0.30756575988160634
1621.0,0.004120323350425655,0.0006101215188776648,-0.0014386827047234855,0.006115126853154218,0.0032613789206523596,0.002629369516838592,0.005614686876916675,0.005193978199595782,0.004514206641662868,-0.3437322031151725,-0.29882875002666764,-0.30756575988160634
1621.25,0.004120323350425655,0.0006101215188776648,-0.0014386827047234855,0.006115126853154218,0.0032613789206523596,0.002629369516838592,0.005614686876916675,0.005193978199595782,0.004400089049760881,-0.3437322031151725,-0.29882875002666764,-0.30756575988160634
1621.5,0.004120323350425655,0.0006101215188776648,-0.0014386827047234855,0.005970710573227329,0.0032613789206523596,0.002629369516838592,0.005492382528456911,0.005083520903629046,0.004400089049760881,-0.3439070752690554,-0.29882875002666764,-0.3077227808278734
1621.75,0.004120323350425655,0.0006101215188776648,-0.0014386827047234855,0.005970710573227329,0.0032613789206523596,0.002629369516838592,0.005492382528456911,0.005083520903629046,0.004400089049760881,-0.3439070752690554,-0.29882875002666764,-0.3077227808278734
1622.0,0.004120323350425655,0.0006101215188776648,-0.0018034833905487741,0.005970710573227329,0.0030097778467351095,0.002629369516838592,0.005492382528456911,0.005083520903629046,0.004400089049760881,-0.3439070752690554,-0.29882875002666764,-0.3077227808278734
1622.25,0.004120323350425655,0.0006101215188776648,-0.0018034833905487741,0.005970710573227329,0.0030097778467351095,0.002380788139685334,0.005370078179997146,0.004973063607662312,0.0042859714578588936,-0.3439070752690554,-0.29882875002666764,-0.3077227808278734
1622.5,0.004120323350425655,0.0006101215188776648,-0.0021682840763740645,0.005970710573227329,0.0030097778467351095,0.002380788139685334,0.005370078179997146,0.004973063607662312,0.004171853865956905,-0.3439070752690554,-0.29898159236883654,-0.3077227808278734
1622.75,0.004120323350425655,0.00024910286865419335,-0.0021682840763740645,0.0058262942933004404,0.0030097778467351095,0.002380788139685334,0.005370078179997146,0.004973063607662312,0.004171853865956905,-0.3439070752690554,-0.29898159236883654,-0.3077227808278734
1623.0,0.004120323350425655,-0.00011191578156927665,-0.0025330847621993532,0.0058262942933004404,0.0030097778467351095,0.002380788139685334,0.005370078179997146,0.004973063607662312,0.004171853865956905,-0.3439070752690554,-0.2991344347110053,-0.30756575988160634
1623.25,0.004120323350425655,-0.00047293443179274663,-0.0025330847621993532,0.0058262942933004404,0.0030097778467351095,0.002132206762532075,0.00524777383153738,0.0048626063116955776,0.004171853865956905,-0.3439070752690554,-0.2991344347110053,-0.30756575988160634
1623.5,0.004120323350425655,-0.0008339530820162182,-0.002897885448024642,0.005681878013373549,0.0027581767728178594,0.002132206762532075,0.005125469483077615,0.0048626063116955776,0.004171853865956905,-0.3440819474229382,-0.2991344347110053,-0.30756575988160634
1623.75,0.004120323350425655,-0.0008339530820162182,-0.0025330847621993532,0.005681878013373549,0.0025065756989006084,0.002132206762532075,0.005125469483077615,0.004752149015728842,0.004171853865956905,-0.3440819474229382,-0.2991344347110053,-0.3077227808278734
1624.0,0.004120323350425655,-0.00047293443179274663,-0.0021682840763740645,0.005681878013373549,0.0025065756989006084,0.002132206762532075,0.00524777383153738,0.004752149015728842,0.004171853865956905,-0.3440819474229382,-0.29898159236883654,-0.3077227808278734
1624.25,0.004120323350425655,-0.00011191578156927665,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002380788139685334,0.00524777383153738,0.004752149015728842,0.0042859714578588936,-0.3440819474229382,-0.29898159236883654,-0.3077227808278734
1624.5,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002380788139685334,0.005370078179997146,0.004752149015728842,0.0042859714578588936,-0.3440819474229382,-0.29898159236883654,-0.3077227808278734
1624.75,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002629369516838592,0.00524777383153738,0.004752149015728842,0.0042859714578588936,-0.344256819576821,-0.29898159236883654,-0.3077227808278734
1625.0,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002380788139685334,0.00524777383153738,0.004752149015728842,0.004171853865956905,-0.344256819576821,-0.29898159236883654,-0.3077227808278734
1625.25,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002380788139685334,0.00524777383153738,0.004752149015728842,0.004171853865956905,-0.344256819576821,-0.2991344347110053,-0.3077227808278734
1625.5,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0058262942933004404,0.0027581767728178594,0.002380788139685334,0.00524777383153738,0.004752149015728842,0.004171853865956905,-0.3440819474229382,-0.2991344347110053,-0.30787980177414054
1625.75,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.005681878013373549,0.0027581767728178594,0.002629369516838592,0.00524777383153738,0.004752149015728842,0.004171853865956905,-0.3440819474229382,-0.29898159236883654,-0.30787980177414054
1626.0,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.005681878013373549,0.0027581767728178594,0.002629369516838592,0.00524777383153738,0.004752149015728842,0.004057736274054919,-0.3440819474229382,-0.29898159236883654,-0.30787980177414054
1626.25,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.005681878013373549,0.0027581767728178594,0.002629369516838592,0.005125469483077615,0.004752149015728842,0.004057736274054919,-0.3440819474229382,-0.29898159236883654,-0.30787980177414054
1626.5,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.005681878013373549,0.0027581767728178594,0.002380788139685334,0.005125469483077615,0.004752149015728842,0.004057736274054919,-0.3440819474229382,-0.29898159236883654,-0.30787980177414054
1626.75,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.0055374617334466615,0.0027581767728178594,0.002380788139685334,0.005125469483077615,0.004641691719762108,0.004057736274054919,-0.344256819576821,-0.2991344347110053,-0.30787980177414054
1627.0,0.003856094197692947,0.00024910286865419335,-0.0018034833905487741,0.005681878013373549,0.0027581767728178594,0.002380788139685334,0.005125469483077615,0.004641691719762108,0.004057736274054919,-0.344256819576821,-0.2991344347110053,-0.30787980177414054
1627.25,0.003856094197692947,0.00024910286865419335,-0.0021682840763740645,0.005681878013373549,0.0027581767728178594,0.002132206762532075,0.005125469483077615,0.004641691719762108,0.003943618682152932,-0.344256819576821,-0.2992872770531741,-0.30787980177414054
1627.5,0.003856094197692947,0.00024910286865419335,-0.0025330847621993532,0.0055374617334466615,0.0027581767728178594,0.0018836253853788168,0.005125469483077615,0.004641691719762108,0.003943618682152932,-0.3440819474229382,-0.2991344347110053,-0.30787980177414054
1627.75,0.003856094197692947,0.00024910286865419335,-0.0025330847621993532,0.0055374617334466615,0.0027581767728178594,0.0018836253853788168,0.005003165134617851,0.004641691719762108,0.003829501090250943,-0.3440819474229382,-0.29898159236883654,-0.30787980177414054
1628.0,0.004120323350425655,0.0006101215188776648,-0.0025330847621993532,0.0055374617334466615,0.0027581767728178594,0.0018836253853788168,0.005003165134617851,0.004641691719762108,0.003829501090250943,-0.344256819576821,-0.29882875002666764,-0.3077227808278734
1628.25,0.003856094197692947,0.00024910286865419335,-0.0021682840763740645,0.0055374617334466615,0.0027581767728178594,0.0018836253853788168,0.005003165134617851,0.004641691719762108,0.003829501090250943,-0.344256819576821,-0.29882875002666764,-0.3077227808278734
1628.5,0.003856094197692947,0.00024910286865419335,-0.0021682840763740645,0.005393045453519773,0.0027581767728178594,0.002132206762532075,0.005003165134617851,0.004531234423795374,0.003943618682152932,-0.344256819576821,-0.29898159236883654,-0.3077227808278734
1628.75,0.0035918650449602413,-0.00011191578156927665,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003943618682152932,-0.3444316917307038,-0.2991344347110053,-0.30787980177414054
1629.0,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003943618682152932,-0.3444316917307038,-0.2991344347110053,-0.3080368227204076
1629.25,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003943618682152932,-0.3444316917307038,-0.2991344347110053,-0.3080368227204076
1629.5,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003943618682152932,-0.3444316917307038,-0.2991344347110053,-0.3080368227204076
1629.75,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003829501090250943,-0.3444316917307038,-0.2991344347110053,-0.3080368227204076
1630.0,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003829501090250943,-0.3444316917307038,-0.2992872770531741,-0.3080368227204076
1630.25,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003829501090250943,-0.3444316917307038,-0.2992872770531741,-0.3080368227204076
1630.5,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0025065756989006084,0.002132206762532075,0.005003165134617851,0.004420777127828638,0.003829501090250943,-0.3444316917307038,-0.2994401193953428,-0.3080368227204076
1630.75,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0022549746249833583,0.002132206762532075,0.005003165134617851,0.004310319831861904,0.003829501090250943,-0.344256819576821,-0.2994401193953428,-0.3080368227204076
1631.0,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005248629173592882,0.0022549746249833583,0.002132206762532075,0.004880860786158084,0.004310319831861904,0.003829501090250943,-0.344256819576821,-0.2994401193953428,-0.3081938436666747
1631.25,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005248629173592882,0.0022549746249833583,0.002132206762532075,0.004880860786158084,0.004310319831861904,0.003829501090250943,-0.344256819576821,-0.2994401193953428,-0.3081938436666747
1631.5,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0022549746249833583,0.002132206762532075,0.004880860786158084,0.004310319831861904,0.0037153834983489563,-0.344256819576821,-0.2994401193953428,-0.3080368227204076
1631.75,0.0035918650449602413,-0.00047293443179274663,-0.0021682840763740645,0.005393045453519773,0.0022549746249833583,0.002132206762532075,0.004880860786158084,0.004310319831861904,0.0037153834983489563,-0.344256819576821,-0.2994401193953428,-0.3080368227204076
