cm-1,laser-disk-center_CB-5e-3_0-s,laser-disk-center_CB-5e-3_1-s,laser-disk-center_CB-5e-3_3-s,laser-disk-center_CB-5e-3_4-s,laser-disk-center_CB-5e-3_5-s
970.0348,0.28260786714486724,0.2865182398645569,0.2829803827162174,0.27192821185959876,0.2908034152405118
970.999,0.29727398059195015,0.3010563917014429,0.29754443530276575,0.2866234054445513,0.3054037038722664
971.9633,0.31260969731633037,0.31625851706258973,0.3127668227268296,0.3020018553137122,0.32069609441142966
972.9275,0.32867018176763535,0.3321810381453443,0.3286989041019232,0.31812668208853234,0.33673489111043653
973.8918,0.34552092308588533,0.34889237297362274,0.3454008858717773,0.3350628408724294,0.3535756122739266
974.856,0.36323728958193385,0.3664668186707649,0.3629434029500664,0.35287866816224417,0.3712782232052619
975.8203,0.3818989982758701,0.3849784677028026,0.3814059373547564,0.37163824963843123,0.389906167429409
976.7845,0.4015822712702047,0.40449707766021226,0.40087080634704764,0.391405865241387,0.409529033962987
977.7488,0.4223531666004033,0.42508936399424957,0.4214180759438176,0.41224531075571985,0.4302153610782266
978.713,0.4442668490524598,0.4468148702159042,0.44311546072572017,0.43421999696364205,0.4520273786658969
979.6772,0.46736716097206904,0.469727240604075,0.46601555215753643,0.4573893493545789,0.4750169048453028
980.6415,0.4916987982725943,0.4938767146056333,0.4901601355243775,0.48181047517791753,0.499234342394914
981.6058,0.5173129619240344,0.5193123575358403,0.5155871570091871,0.5075355082825254,0.5247340162418427
982.57,0.5442702434830307,0.5460866395418862,0.5423383596336824,0.5346160031222734,0.5515818563573399
983.5342,0.5726335506930204,0.5742566095264634,0.5704631221354928,0.5631015330957907,0.5798475127374086
984.4985,0.6024623764676607,0.6038793162883551,0.6000190007041084,0.5930419612333551,0.6095941251857235
985.4628,0.6338099138076211,0.6350083648840531,0.6310655537690816,0.6244850750634569,0.6408737543550138
986.427,0.6667287867054156,0.6676936720186217,0.6636646763191809,0.6574809803542231,0.6737296865351369
987.3912,0.7012770652754736,0.7019877468536261,0.6978759689349564,0.6920838865882866,0.7082086447853952
988.3555,0.7375179415980184,0.7379510428120575,0.7337604923641226,0.728354957440485,0.7443661265280729
989.3198,0.7755179830979633,0.7756541886937744,0.7713801415954448,0.7663625537788469,0.782270609264212
990.284,0.815336927875251,0.8151729204941057,0.8107953514504171,0.8061834397440669,0.8219931180244421
991.2482,0.8570277238556838,0.8565784732744272,0.8520610495035607,0.847896454583904,0.86359905688713
992.2125,0.9006330746994559,0.8999242071710843,0.8952236935973361,0.8915700059291589,0.9071396774611777
993.1768,0.9461819860432527,0.9452390431706164,0.9403159732459451,0.9372437681937316,0.9526424154904389
994.141,0.9936804142874022,0.9925189899931433,0.9873448771591964,0.9849133718721229,1.0001024394281928
995.1052,1.0430916708953548,1.0417161171196323,1.0362616529671653,1.0345139333894733,1.0494688208020062
996.0695,1.0943099191772738,1.0927146830968537,1.0869316837635485,1.0859020431339559,1.1006204353014803
997.0338,1.147135094205741,1.1453137898806935,1.1391154631070757,1.1388467365504504,1.1533517708323442
997.998,1.2012521689868378,1.1992103976928712,1.1924651319417217,1.1930193989184108,1.2073528709437809
998.9622,1.2562144041364753,1.2539860280233308,1.246526272187686,1.247982510683088,1.2621926745135916
999.9265,1.3114441626311495,1.3091038879640033,1.3007463348826367,1.3031953963563414,1.3173172777809106
1000.891,1.3662380318852758,1.3638978048432087,1.3544626658913217,1.3580006056327352,1.3720420090214567
1001.855,1.4197865887748113,1.4175706554595247,1.4069035097735971,1.4116217013987251,1.4255657066714449
1002.819,1.4712052335074348,1.4692168776516819,1.457208865140351,1.4631683557173225,1.476990360283603
1003.784,1.5195536880860823,1.5178626252825052,1.5044718114959725,1.5116619765876396,1.525355786534472
1004.748,1.5638694712250931,1.5625252549216158,1.5477821848988378,1.556098655067833,1.5696794189091123
1005.712,1.6032094596049646,1.6022720611510295,1.5862657753882279,1.595522111271656,1.6090123962339908
1006.676,1.6367057458342578,1.636260941392168,1.6191179691890765,1.629094349348446,1.6424945378387756
1007.641,1.6636272022990288,1.6637685797100346,1.6456374520252,1.6561366812079423,1.6694096461590122
1008.605,1.6834458728032529,1.6842379257170716,1.6653024964783532,1.6761580818914836,1.689235108625936
1009.569,1.695904137590428,1.6973539473567778,1.6778592181366887,1.688904656911158,1.7017093019224685
1010.533,1.7010626080431825,1.7031260077558485,1.6833747899857603,1.6944079906514788,1.7068792120283365
1011.497,1.6993153996824257,1.701929762018824,1.6822408590784734,1.6930308671666687,1.7051235563784526
1012.462,1.6913567437821506,1.6944707437440094,1.6751121251407117,1.6854504001150883,1.6971266542494368
1013.426,1.6781033972306616,1.6816865806584684,1.6628275518050237,1.672580341188598,1.6838105691416883
1014.39,1.6605902097110994,1.6646184560429012,1.6463365234428964,1.6554478386664913,1.6662281481942753
1015.354,1.6398785895807777,1.644301123580105,1.6266349506944122,1.6350879279010941,1.6454569526670688
1016.319,1.6169752137255928,1.6217005775316422,1.6047043426944512,1.6124724107246926,1.6225090696061177
1017.283,1.5927817595583316,1.5976826646556137,1.5814534666387237,1.5884854855457409,1.5982782598273164
1018.247,1.5680561989345847,1.5730042724295696,1.5576620213345993,1.5639016255831064,1.5735088478706745
1019.211,1.543400376062075,1.548304354916562,1.5339462447960956,1.5393620776054429,1.548800894172772
1020.176,1.5192680669523648,1.524097495182591,1.5107508463729853,1.5153570552304738,1.5246142594435097
1021.14,1.4959830101649085,1.5007680567539288,1.4883733225396245,1.4922277426725223,1.5012845372332373
1022.104,1.4737656429120294,1.4785687426294127,1.4669940723623438,1.4701925557181381,1.4790372253286688
1023.068,1.4527590989313905,1.4576419840516248,1.446726997765288,1.4493856550274933,1.458014130560629
1024.033,1.433048079022313,1.438050952893079,1.4276491086619212,1.4298898454600546,1.4382946970261918
1024.997,1.414672902325935,1.4198114529198096,1.4098143291362677,1.4117417723832995,1.419917886726647
1025.961,1.397643999795098,1.4029182779729685,1.3932570292202313,1.39494745365399,1.4028963448468563
1026.925,1.3819482818125903,1.387351567264677,1.3779865548378563,1.3794799414315444,1.3872198818085704
1027.89,1.3675540631100551,1.3730760382695595,1.3639811999213338,1.3652925150073478,1.3728567030963068
1028.854,1.3544145896988242,1.3600456442286497,1.3511982202605308,1.3523288082446925,1.3597537823681218
1029.818,1.3424737044363666,1.3482097815946519,1.339580279246302,1.3405313795074236,1.3478430953060052
1030.782,1.3316702270916736,1.3375230541203482,1.3290660452830707,1.329848940821754,1.3370496344961815
1031.747,1.3219462918018132,1.3279419501742118,1.319601100949781,1.3202367985384227,1.3273067895882025
1032.711,1.3132514474783759,1.3194184389339085,1.3111362790002725,1.3116574237184466,1.3185714429267492
1033.675,1.3055451866809002,1.3118970924733855,1.3036215431252576,1.3040788726270818,1.3108222719855396
1034.639,1.2987910858848875,1.3053152071785388,1.2970016949023497,1.2974652147555394,1.3040434262399898
1035.604,1.2929477826118259,1.29961366540329,1.2912153064757368,1.291766829192866,1.298200844768142
1036.568,1.2879671044258023,1.294739898711854,1.2862082478380343,1.2869204006148074,1.293234995196691
1037.532,1.283795453046338,1.2906467062584894,1.2819439161552655,1.2828537068783963,1.2890704919484122
1038.496,1.2803762011999427,1.2872895429779556,1.278403327932454,1.279507056868618,1.2856394037924463
1039.461,1.277653188211833,1.2846237603082504,1.275570906993078,1.276832277212342,1.2828867232945453
1040.425,1.2755748290971882,1.2826047361983324,1.2734228993238113,1.2747956110212921,1.2807696198953173
1041.389,1.2740889472898569,1.2811903758842602,1.271914231378288,1.2733601860180386,1.2792427100217347
1042.354,1.2731405195425924,1.2803348951388633,1.2709799687212358,1.272481015269829,1.2782509854827073
1043.318,1.2726665801008838,1.2799752311470298,1.2705335669632436,1.2720965265098396,1.2777306717314794
1044.282,1.272599585354687,1.280035524836773,1.2704881877512924,1.272139131572113,1.2776205337880568
1045.246,1.2728658344398152,1.2804312255898882,1.270768188752361,1.2725346511671065,1.2778583013679155
1046.21,1.2733879272140973,1.2810831736073651,1.271319831823394,1.2732051390799002,1.2783780245714143
1047.175,1.2740863669335534,1.281921750309643,1.2720977489129013,1.2740693863483512,1.2791028993054452
1048.139,1.2748876618302492,1.2828762347584715,1.2730481086077006,1.275047568792722,1.2799470758504605
1049.103,1.2757356493371665,1.2838798458986393,1.274096045485326,1.276070358072191,1.2808317690335496
1050.068,1.2765932313187605,1.284869773853657,1.2751611439763768,1.277090736362569,1.2817022516985834
1051.032,1.2774384229563802,1.2858039556510927,1.2761770158937804,1.2780862545636238,1.2825340969015782
1051.996,1.2782597367697799,1.2866743410390722,1.2771169842186052,1.2790577061448067,1.2833334329105233
1052.96,1.2790500588984903,1.2874948327815072,1.277986890204501,1.2800114660669513,1.2841169596422564
1053.924,1.279801137242663,1.2882753614597457,1.278801920892836,1.2809446368591928,1.2848926025467988
1054.889,1.2804983525500668,1.2890041868641537,1.2795663555618153,1.2818336699538186,1.2856489394540425
1055.853,1.2811109013364352,1.28963924852659,1.2802567409445933,1.2826320690542508,1.2863445630885222
1056.817,1.2815888791973131,1.2901185867507743,1.280821281863443,1.2832734009130191,1.2869122912091127
1057.781,1.2818662683843274,1.290372121012127,1.2811875485998718,1.2836805886056755,1.2872621148942534
1058.746,1.2818735285221012,1.2903330670005992,1.2812777516532963,1.283779083924159,1.287301376393478
1059.71,1.2815488412499731,1.2899420588800325,1.2810179142533527,1.2835032687142145,1.286950175997692
1060.674,1.2808405937307847,1.2891538758666863,1.280350106968173,1.2828052533250773,1.2861636912028096
1061.638,1.2797098014014328,1.287936740624989,1.2792322738893502,1.281655771808242,1.2849297510993647
1062.603,1.2781264766341702,1.2862729526751868,1.2776386103823647,1.28004141478887,1.2832527821681396
1063.567,1.2760712026274321,1.2841502469119521,1.2755555973979638,1.277958576026939,1.2811372347977068
1064.531,1.2735279354532976,1.2815574488330446,1.2729837155988337,1.2754051472392258,1.2785736663996659
1065.495,1.2704855774134685,1.2784809396517551,1.2699352314676822,1.2723770719009047,1.2755416976923666
1066.46,1.2669363354795384,1.2749050039845868,1.2664199701098093,1.268864996065443,1.2720149020027636
1067.424,1.2628761612192634,1.270816811262129,1.262442522091946,1.264858651454339,1.267972540501373
1068.388,1.2583029530679966,1.2662046185319458,1.2579951894361032,1.2603489741993548,1.2634003577985853
1069.352,1.253211019964494,1.261056225643958,1.2530584045355717,1.2553266920328332,1.2582907117420021
1070.317,1.247582892779308,1.2553550650397394,1.2475975989303953,1.2497708592107821,1.2526344405506702
1071.281,1.2413906221864075,1.2490755404066307,1.2415645032232745,1.2436483186553016,1.2464144869991969
1072.245,1.2346030804500852,1.2421877492498632,1.2349023529765382,1.2369155233842584,1.2396024423373908
1073.209,1.2271844131655325,1.2346542396873463,1.227563543220322,1.2295292988015998,1.232160095302648
1074.174,1.2191000765485447,1.2264374473476545,1.2195202217082637,1.2214550790241638,1.2240488462009285
1075.138,1.2103135866064254,1.2175044009899234,1.210771142180746,1.2126692716801468,1.2152335247633883
1076.102,1.200785846863186,1.207826332037294,1.2013217470277053,1.203146004104545,1.205683456868633
1077.066,1.1904810029140176,1.1973754353367583,1.19116415087708,1.1928519536599853,1.1953632617272265
1078.031,1.1793739003877914,1.1861237922571743,1.1802675798547815,1.181748206758558,1.1842374521755414
1078.995,1.1674485457248256,1.1740392847177754,1.1685872735158238,1.169801031811749,1.172273690398562
1079.959,1.1546977120893942,1.1611039247907702,1.1560836965771168,1.1569949863871447,1.1594543214608724
1080.923,1.1411131473816496,1.1473123217819041,1.1427314403146265,1.1433323887567113,1.1457779302510416
1081.888,1.1266805094450163,1.1326720219890565,1.1285184213629005,1.1288230043492877,1.1312509196203233
1082.852,1.1113803921213443,1.1171866589485053,1.1134346360591993,1.1134725119110878,1.115876051597478
1083.816,1.0951984535186676,1.100851011474884,1.097469753639686,1.0972727118466155,1.0996472751985629
1084.78,1.0781318481741917,1.0836503258721801,1.0806199775144265,1.0802096956723657,1.0825544008453292
1085.745,1.0601898513411703,1.0655762587233666,1.0628945433316628,1.0622720748354257,1.0645956220309318
1086.709,1.0413909054359984,1.046634999080477,1.0443173280387763,1.0434588660162891,1.0457810619867138
1087.673,1.021760221327293,1.0268539534154626,1.0249250208012857,1.0237876573224978,1.0261355208998202
1088.637,1.0013271088147384,1.0062734111335518,1.0047564651857228,1.003295248881395,1.0056921154314586
1089.602,0.9801324282393288,0.9849431919369671,0.983850977532275,0.98203660673519,0.9844903629991885
1090.566,0.9582284867496695,0.9629222601260469,0.9622452873715496,0.9600782649467908,0.9625777510483488
1091.53,0.9356811862165929,0.940275756924003,0.9399816318676839,0.9374911268611064,0.9400099309392513
1092.494,0.9125656505748203,0.9170746142872698,0.9171143335481183,0.9143458949338743,0.9168582307208604
1093.459,0.8889611546916169,0.8933902142143425,0.8937157100059119,0.890708255214962,0.8932043408791666
1094.423,0.8649493174857741,0.8692976954246632,0.8698753550040401,0.8666476418858501,0.8691413214415351
1095.387,0.8406091295276323,0.8448780868906782,0.8456930396517072,0.8422393035016318,0.8447655815996066
1096.351,0.8160233978677264,0.8202216140269887,0.8212692313032134,0.817570459037007,0.8201713762349989
1097.316,0.7912805022378162,0.7954257607676528,0.7966990268514357,0.7927375082330734,0.7954480371315745
1098.28,0.7664799909285759,0.7705906357941728,0.7720743586223375,0.7678429207874546,0.7706798518097583
1099.244,0.741725894725594,0.7458111697390217,0.7474853588232259,0.7429909203648499,0.7459530387775914
1100.208,0.7171192325094823,0.7211747507435412,0.7230211046296197,0.7182829243509972,0.7213581733015736
