cm-1,182-17ppt-pp-1024scans_CB-1e-2_0,182-17ppt-pp-32scans_CB-1e-2_0,182-17ppt-pp-512scans_CB-1e-2_0,512scans_CB-1e-3_0
1730.5,-0.006897593585938971,-0.011941001622724332,-0.004639231746469839,0.007978267753100269
1730.75,-0.006897593585938971,-0.011941001622724332,-0.004639231746469839,0.007978267753100269
1731.0,-0.007549694137670376,-0.011941001622724332,-0.004639231746469839,0.007978267753100269
1731.25,-0.007549694137670376,-0.011288977781472581,-0.0052886430145671,0.007978267753100269
1731.5,-0.007549694137670376,-0.009332906257717304,-0.0052886430145671,0.007334794197048227
1731.75,-0.00820179468940178,-0.00737683473396205,-0.0052886430145671,0.007334794197048227
1732.0,-0.00820179468940178,-0.006072787051458525,-0.005938054282664362,0.006691320640996182
1732.25,-0.008853895241133185,-0.004768739368955021,-0.006587465550761646,0.006691320640996182
1732.5,-0.008853895241133185,-0.00411671552770327,-0.0072368768188589075,0.0060478470849441406
1732.75,-0.009505995792864612,-0.0028126678451997674,-0.00788628808695617,0.0054043735288920956
1733.0,-0.010158096344596017,-0.0021606440039479936,-0.009185110623150692,0.004760899972840054
1733.25,-0.010810196896327421,-0.001508620162696242,-0.009834521891247954,0.0054043735288920956
1733.5,-0.010158096344596017,-0.0021606440039479936,-0.009834521891247954,0.0060478470849441406
1733.75,-0.008853895241133185,-0.00411671552770327,-0.00853569935505343,0.007334794197048227
1734.0,-0.00820179468940178,-0.006072787051458525,-0.006587465550761646,0.007978267753100269
1734.25,-0.00820179468940178,-0.008028858575213802,-0.0052886430145671,0.008621741309152312
1734.5,-0.008853895241133185,-0.008028858575213802,-0.0039898204783725775,0.008621741309152312
1734.75,-0.009505995792864612,-0.008028858575213802,-0.0039898204783725775,0.007978267753100269
1735.0,-0.009505995792864612,-0.008028858575213802,-0.004639231746469839,0.007978267753100269
1735.25,-0.008853895241133185,-0.008028858575213802,-0.0052886430145671,0.007334794197048227
1735.5,-0.00820179468940178,-0.008028858575213802,-0.005938054282664362,0.006691320640996182
1735.75,-0.00820179468940178,-0.00737683473396205,-0.005938054282664362,0.006691320640996182
1736.0,-0.008853895241133185,-0.00737683473396205,-0.005938054282664362,0.006691320640996182
1736.25,-0.008853895241133185,-0.008028858575213802,-0.006587465550761646,0.006691320640996182
1736.5,-0.009505995792864612,-0.008028858575213802,-0.006587465550761646,0.006691320640996182
1736.75,-0.009505995792864612,-0.008028858575213802,-0.006587465550761646,0.007334794197048227
1737.0,-0.008853895241133185,-0.008028858575213802,-0.006587465550761646,0.007334794197048227
1737.25,-0.008853895241133185,-0.008028858575213802,-0.005938054282664362,0.007334794197048227
1737.5,-0.008853895241133185,-0.008028858575213802,-0.005938054282664362,0.007334794197048227
1737.75,-0.008853895241133185,-0.00737683473396205,-0.006587465550761646,0.007334794197048227
1738.0,-0.008853895241133185,-0.00737683473396205,-0.006587465550761646,0.007334794197048227
1738.25,-0.008853895241133185,-0.006724810892710298,-0.006587465550761646,0.007334794197048227
1738.5,-0.008853895241133185,-0.006724810892710298,-0.0072368768188589075,0.007978267753100269
1738.75,-0.008853895241133185,-0.00737683473396205,-0.0072368768188589075,0.007978267753100269
1739.0,-0.008853895241133185,-0.008680882416465552,-0.0072368768188589075,0.007978267753100269
1739.25,-0.008853895241133185,-0.01063695394022083,-0.0072368768188589075,0.008621741309152312
1739.5,-0.009505995792864612,-0.012593025463976084,-0.00788628808695617,0.008621741309152312
1739.75,-0.009505995792864612,-0.013897073146479609,-0.00788628808695617,0.009265214865204355
1740.0,-0.009505995792864612,-0.013897073146479609,-0.0072368768188589075,0.009265214865204355
1740.25,-0.008853895241133185,-0.013245049305227834,-0.006587465550761646,0.009908688421256398
1740.5,-0.008853895241133185,-0.012593025463976084,-0.006587465550761646,0.009908688421256398
1740.75,-0.008853895241133185,-0.011941001622724332,-0.006587465550761646,0.009908688421256398
1741.0,-0.008853895241133185,-0.011941001622724332,-0.006587465550761646,0.009908688421256398
1741.25,-0.008853895241133185,-0.011288977781472581,-0.006587465550761646,0.010552161977308442
1741.5,-0.008853895241133185,-0.01063695394022083,-0.006587465550761646,0.010552161977308442
1741.75,-0.009505995792864612,-0.01063695394022083,-0.006587465550761646,0.010552161977308442
1742.0,-0.009505995792864612,-0.01063695394022083,-0.006587465550761646,0.010552161977308442
1742.25,-0.010158096344596017,-0.01063695394022083,-0.006587465550761646,0.010552161977308442
1742.5,-0.010158096344596017,-0.01063695394022083,-0.006587465550761646,0.009908688421256398
1742.75,-0.010158096344596017,-0.009984930098969055,-0.006587465550761646,0.009908688421256398
1743.0,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.010552161977308442
1743.25,-0.00820179468940178,-0.009984930098969055,-0.005938054282664362,0.010552161977308442
1743.5,-0.00820179468940178,-0.009984930098969055,-0.005938054282664362,0.011195635533360485
1743.75,-0.00820179468940178,-0.009984930098969055,-0.0052886430145671,0.011195635533360485
1744.0,-0.00820179468940178,-0.008680882416465552,-0.0052886430145671,0.010552161977308442
1744.25,-0.00820179468940178,-0.008028858575213802,-0.0052886430145671,0.010552161977308442
1744.5,-0.00820179468940178,-0.00737683473396205,-0.0052886430145671,0.010552161977308442
1744.75,-0.00820179468940178,-0.008028858575213802,-0.0052886430145671,0.009908688421256398
1745.0,-0.00820179468940178,-0.008680882416465552,-0.0052886430145671,0.009265214865204355
1745.25,-0.00820179468940178,-0.009332906257717304,-0.0052886430145671,0.009265214865204355
1745.5,-0.008853895241133185,-0.01063695394022083,-0.0052886430145671,0.009265214865204355
1745.75,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.008621741309152312
1746.0,-0.008853895241133185,-0.009984930098969055,-0.005938054282664362,0.008621741309152312
1746.25,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.007978267753100269
1746.5,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.007978267753100269
1746.75,-0.008853895241133185,-0.009984930098969055,-0.006587465550761646,0.007334794197048227
1747.0,-0.008853895241133185,-0.01063695394022083,-0.006587465550761646,0.007334794197048227
1747.25,-0.00820179468940178,-0.011288977781472581,-0.005938054282664362,0.006691320640996182
1747.5,-0.00820179468940178,-0.011288977781472581,-0.005938054282664362,0.006691320640996182
1747.75,-0.00820179468940178,-0.01063695394022083,-0.006587465550761646,0.0060478470849441406
1748.0,-0.008853895241133185,-0.009984930098969055,-0.006587465550761646,0.0060478470849441406
1748.25,-0.008853895241133185,-0.009984930098969055,-0.0072368768188589075,0.0054043735288920956
1748.5,-0.009505995792864612,-0.009984930098969055,-0.0072368768188589075,0.0054043735288920956
1748.75,-0.008853895241133185,-0.01063695394022083,-0.006587465550761646,0.004760899972840054
1749.0,-0.008853895241133185,-0.011288977781472581,-0.006587465550761646,0.004760899972840054
1749.25,-0.008853895241133185,-0.011288977781472581,-0.006587465550761646,0.004760899972840054
1749.5,-0.008853895241133185,-0.011288977781472581,-0.006587465550761646,0.004760899972840054
1749.75,-0.009505995792864612,-0.01063695394022083,-0.006587465550761646,0.004760899972840054
1750.0,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.004760899972840054
1750.25,-0.010158096344596017,-0.008680882416465552,-0.006587465550761646,0.004760899972840054
1750.5,-0.010810196896327421,-0.00737683473396205,-0.006587465550761646,0.004760899972840054
1750.75,-0.010810196896327421,-0.006072787051458525,-0.0072368768188589075,0.004117426416788012
1751.0,-0.010810196896327421,-0.00411671552770327,-0.0072368768188589075,0.003473952860735967
1751.25,-0.010810196896327421,-0.0034646916864515187,-0.0072368768188589075,0.002830479304683925
1751.5,-0.010158096344596017,-0.004768739368955021,-0.006587465550761646,0.003473952860735967
1751.75,-0.010158096344596017,-0.006072787051458525,-0.006587465550761646,0.003473952860735967
1752.0,-0.009505995792864612,-0.00737683473396205,-0.006587465550761646,0.004117426416788012
1752.25,-0.009505995792864612,-0.008028858575213802,-0.006587465550761646,0.004117426416788012
1752.5,-0.008853895241133185,-0.008028858575213802,-0.006587465550761646,0.004117426416788012
1752.75,-0.008853895241133185,-0.00737683473396205,-0.006587465550761646,0.004117426416788012
1753.0,-0.008853895241133185,-0.00737683473396205,-0.006587465550761646,0.004117426416788012
1753.25,-0.008853895241133185,-0.00737683473396205,-0.005938054282664362,0.004117426416788012
1753.5,-0.009505995792864612,-0.008028858575213802,-0.005938054282664362,0.004117426416788012
1753.75,-0.009505995792864612,-0.008680882416465552,-0.005938054282664362,0.004117426416788012
1754.0,-0.009505995792864612,-0.009332906257717304,-0.005938054282664362,0.004117426416788012
1754.25,-0.009505995792864612,-0.009984930098969055,-0.005938054282664362,0.004117426416788012
1754.5,-0.009505995792864612,-0.01063695394022083,-0.005938054282664362,0.004117426416788012
1754.75,-0.010158096344596017,-0.011941001622724332,-0.006587465550761646,0.003473952860735967
1755.0,-0.010158096344596017,-0.013245049305227834,-0.006587465550761646,0.003473952860735967
1755.25,-0.010810196896327421,-0.013897073146479609,-0.0072368768188589075,0.002830479304683925
1755.5,-0.010810196896327421,-0.013897073146479609,-0.0072368768188589075,0.002830479304683925
1755.75,-0.010810196896327421,-0.013245049305227834,-0.0072368768188589075,0.002187005748631882
1756.0,-0.010810196896327421,-0.012593025463976084,-0.0072368768188589075,0.002187005748631882
1756.25,-0.010810196896327421,-0.011288977781472581,-0.0072368768188589075,0.002187005748631882
1756.5,-0.010810196896327421,-0.009984930098969055,-0.0072368768188589075,0.002187005748631882
1756.75,-0.010810196896327421,-0.008680882416465552,-0.0072368768188589075,0.0015435321925798386
1757.0,-0.010158096344596017,-0.009332906257717304,-0.006587465550761646,0.002187005748631882
1757.25,-0.010158096344596017,-0.009984930098969055,-0.006587465550761646,0.002187005748631882
1757.5,-0.010158096344596017,-0.01063695394022083,-0.005938054282664362,0.002830479304683925
1757.75,-0.009505995792864612,-0.01063695394022083,-0.005938054282664362,0.002830479304683925
1758.0,-0.009505995792864612,-0.011288977781472581,-0.005938054282664362,0.003473952860735967
1758.25,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.003473952860735967
1758.5,-0.008853895241133185,-0.009984930098969055,-0.0052886430145671,0.003473952860735967
1758.75,-0.008853895241133185,-0.009332906257717304,-0.0052886430145671,0.003473952860735967
1759.0,-0.008853895241133185,-0.008028858575213802,-0.0052886430145671,0.003473952860735967
1759.25,-0.008853895241133185,-0.00737683473396205,-0.005938054282664362,0.003473952860735967
1759.5,-0.009505995792864612,-0.008028858575213802,-0.005938054282664362,0.003473952860735967
1759.75,-0.009505995792864612,-0.008680882416465552,-0.006587465550761646,0.003473952860735967
1760.0,-0.010158096344596017,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1760.25,-0.010158096344596017,-0.01063695394022083,-0.0072368768188589075,0.002187005748631882
1760.5,-0.010158096344596017,-0.011288977781472581,-0.0072368768188589075,0.002187005748631882
1760.75,-0.009505995792864612,-0.01063695394022083,-0.006587465550761646,0.002830479304683925
1761.0,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1761.25,-0.010158096344596017,-0.009984930098969055,-0.006587465550761646,0.002187005748631882
1761.5,-0.010810196896327421,-0.009984930098969055,-0.0072368768188589075,0.002187005748631882
1761.75,-0.011462297448058826,-0.009332906257717304,-0.0072368768188589075,0.002187005748631882
1762.0,-0.011462297448058826,-0.009984930098969055,-0.006587465550761646,0.002187005748631882
1762.25,-0.010810196896327421,-0.009984930098969055,-0.005938054282664362,0.002187005748631882
1762.5,-0.010158096344596017,-0.009984930098969055,-0.005938054282664362,0.002830479304683925
1762.75,-0.009505995792864612,-0.009984930098969055,-0.005938054282664362,0.002830479304683925
1763.0,-0.009505995792864612,-0.009984930098969055,-0.005938054282664362,0.002830479304683925
1763.25,-0.009505995792864612,-0.01063695394022083,-0.005938054282664362,0.003473952860735967
1763.5,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.003473952860735967
1763.75,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.003473952860735967
1764.0,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.003473952860735967
1764.25,-0.008853895241133185,-0.009984930098969055,-0.006587465550761646,0.003473952860735967
1764.5,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.003473952860735967
1764.75,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.003473952860735967
1765.0,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.003473952860735967
1765.25,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.003473952860735967
1765.5,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.002830479304683925
1765.75,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.002830479304683925
1766.0,-0.009505995792864612,-0.009332906257717304,-0.005938054282664362,0.002830479304683925
1766.25,-0.009505995792864612,-0.008680882416465552,-0.005938054282664362,0.002830479304683925
1766.5,-0.009505995792864612,-0.008680882416465552,-0.0052886430145671,0.002830479304683925
1766.75,-0.009505995792864612,-0.008028858575213802,-0.0052886430145671,0.003473952860735967
1767.0,-0.009505995792864612,-0.008028858575213802,-0.0052886430145671,0.003473952860735967
1767.25,-0.009505995792864612,-0.008680882416465552,-0.0052886430145671,0.003473952860735967
1767.5,-0.009505995792864612,-0.009984930098969055,-0.0052886430145671,0.003473952860735967
1767.75,-0.010158096344596017,-0.012593025463976084,-0.0052886430145671,0.003473952860735967
1768.0,-0.009505995792864612,-0.01454909698773136,-0.0052886430145671,0.003473952860735967
1768.25,-0.009505995792864612,-0.015853144670234864,-0.0052886430145671,0.003473952860735967
1768.5,-0.008853895241133185,-0.015201120828983112,-0.0052886430145671,0.002830479304683925
1768.75,-0.008853895241133185,-0.013245049305227834,-0.0052886430145671,0.002830479304683925
1769.0,-0.008853895241133185,-0.011941001622724332,-0.005938054282664362,0.002830479304683925
1769.25,-0.008853895241133185,-0.01063695394022083,-0.005938054282664362,0.002830479304683925
1769.5,-0.008853895241133185,-0.009332906257717304,-0.005938054282664362,0.002830479304683925
1769.75,-0.008853895241133185,-0.008680882416465552,-0.005938054282664362,0.002830479304683925
1770.0,-0.008853895241133185,-0.008028858575213802,-0.005938054282664362,0.002830479304683925
1770.25,-0.008853895241133185,-0.008028858575213802,-0.005938054282664362,0.002830479304683925
1770.5,-0.009505995792864612,-0.008028858575213802,-0.005938054282664362,0.002830479304683925
1770.75,-0.009505995792864612,-0.008028858575213802,-0.006587465550761646,0.002187005748631882
1771.0,-0.010158096344596017,-0.00737683473396205,-0.00788628808695617,0.0015435321925798386
1771.25,-0.010158096344596017,-0.006724810892710298,-0.00788628808695617,0.0015435321925798386
1771.5,-0.009505995792864612,-0.006724810892710298,-0.00788628808695617,0.0015435321925798386
1771.75,-0.008853895241133185,-0.006724810892710298,-0.00788628808695617,0.002187005748631882
1772.0,-0.008853895241133185,-0.00737683473396205,-0.00788628808695617,0.002187005748631882
1772.25,-0.009505995792864612,-0.00737683473396205,-0.00853569935505343,0.0015435321925798386
1772.5,-0.010158096344596017,-0.008028858575213802,-0.00853569935505343,0.0009000586365277953
1772.75,-0.010810196896327421,-0.009332906257717304,-0.00853569935505343,0.0009000586365277953
1773.0,-0.010810196896327421,-0.01063695394022083,-0.00788628808695617,0.0009000586365277953
1773.25,-0.010810196896327421,-0.011288977781472581,-0.0072368768188589075,0.0015435321925798386
1773.5,-0.010158096344596017,-0.01063695394022083,-0.0072368768188589075,0.002830479304683925
1773.75,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1774.0,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1774.25,-0.009505995792864612,-0.009332906257717304,-0.006587465550761646,0.002830479304683925
1774.5,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1774.75,-0.009505995792864612,-0.01063695394022083,-0.006587465550761646,0.002187005748631882
1775.0,-0.009505995792864612,-0.011288977781472581,-0.006587465550761646,0.002187005748631882
1775.25,-0.009505995792864612,-0.011941001622724332,-0.006587465550761646,0.0015435321925798386
1775.5,-0.009505995792864612,-0.012593025463976084,-0.0072368768188589075,0.0015435321925798386
1775.75,-0.009505995792864612,-0.011941001622724332,-0.0072368768188589075,0.0015435321925798386
1776.0,-0.009505995792864612,-0.011288977781472581,-0.0072368768188589075,0.002187005748631882
1776.25,-0.009505995792864612,-0.009984930098969055,-0.0072368768188589075,0.002187005748631882
1776.5,-0.009505995792864612,-0.009332906257717304,-0.0072368768188589075,0.002187005748631882
1776.75,-0.009505995792864612,-0.008680882416465552,-0.0072368768188589075,0.002187005748631882
1777.0,-0.009505995792864612,-0.008680882416465552,-0.0072368768188589075,0.002187005748631882
1777.25,-0.009505995792864612,-0.008680882416465552,-0.0072368768188589075,0.002187005748631882
1777.5,-0.009505995792864612,-0.008680882416465552,-0.006587465550761646,0.002187005748631882
1777.75,-0.009505995792864612,-0.008680882416465552,-0.006587465550761646,0.002187005748631882
1778.0,-0.010158096344596017,-0.009332906257717304,-0.006587465550761646,0.002187005748631882
1778.25,-0.010158096344596017,-0.01063695394022083,-0.0072368768188589075,0.002187005748631882
1778.5,-0.010158096344596017,-0.011288977781472581,-0.0072368768188589075,0.002187005748631882
1778.75,-0.010158096344596017,-0.011941001622724332,-0.0072368768188589075,0.002187005748631882
1779.0,-0.010158096344596017,-0.012593025463976084,-0.0072368768188589075,0.002187005748631882
1779.25,-0.010810196896327421,-0.011941001622724332,-0.0072368768188589075,0.002187005748631882
1779.5,-0.010810196896327421,-0.011941001622724332,-0.0072368768188589075,0.002187005748631882
1779.75,-0.011462297448058826,-0.012593025463976084,-0.0072368768188589075,0.002187005748631882
1780.0,-0.01211439799979023,-0.013245049305227834,-0.00788628808695617,0.002187005748631882
1780.25,-0.01211439799979023,-0.01454909698773136,-0.00788628808695617,0.0015435321925798386
1780.5,-0.011462297448058826,-0.015201120828983112,-0.0072368768188589075,0.0015435321925798386
1780.75,-0.010810196896327421,-0.015201120828983112,-0.0072368768188589075,0.0015435321925798386
1781.0,-0.010158096344596017,-0.01454909698773136,-0.006587465550761646,0.002187005748631882
1781.25,-0.009505995792864612,-0.012593025463976084,-0.006587465550761646,0.002187005748631882
1781.5,-0.009505995792864612,-0.011288977781472581,-0.006587465550761646,0.002830479304683925
1781.75,-0.009505995792864612,-0.009984930098969055,-0.006587465550761646,0.002830479304683925
1782.0,-0.010158096344596017,-0.009332906257717304,-0.0072368768188589075,0.002830479304683925
1782.25,-0.010810196896327421,-0.009332906257717304,-0.0072368768188589075,0.003473952860735967
1782.5,-0.010810196896327421,-0.009332906257717304,-0.0072368768188589075,0.002830479304683925
1782.75,-0.011462297448058826,-0.009332906257717304,-0.0072368768188589075,0.002830479304683925
1783.0,-0.011462297448058826,-0.009984930098969055,-0.0072368768188589075,0.002830479304683925
1783.25,-0.011462297448058826,-0.01063695394022083,-0.0072368768188589075,0.002830479304683925
1783.5,-0.010810196896327421,-0.011288977781472581,-0.0072368768188589075,0.002830479304683925
1783.75,-0.010810196896327421,-0.012593025463976084,-0.0072368768188589075,0.002830479304683925
1784.0,-0.010810196896327421,-0.012593025463976084,-0.0072368768188589075,0.002187005748631882
1784.25,-0.010810196896327421,-0.012593025463976084,-0.0072368768188589075,0.002187005748631882
1784.5,-0.011462297448058826,-0.012593025463976084,-0.0072368768188589075,0.0015435321925798386
1784.75,-0.011462297448058826,-0.011941001622724332,-0.00788628808695617,0.0015435321925798386
1785.0,-0.01211439799979023,-0.011941001622724332,-0.00788628808695617,0.0015435321925798386
1785.25,-0.01211439799979023,-0.011941001622724332,-0.00853569935505343,0.0015435321925798386
1785.5,-0.011462297448058826,-0.012593025463976084,-0.00853569935505343,0.002187005748631882
1785.75,-0.011462297448058826,-0.012593025463976084,-0.00788628808695617,0.002187005748631882
1786.0,-0.011462297448058826,-0.012593025463976084,-0.00788628808695617,0.002187005748631882
1786.25,-0.011462297448058826,-0.012593025463976084,-0.00788628808695617,0.002187005748631882
1786.5,-0.011462297448058826,-0.012593025463976084,-0.00788628808695617,0.002187005748631882
1786.75,-0.011462297448058826,-0.011941001622724332,-0.00788628808695617,0.002187005748631882
1787.0,-0.011462297448058826,-0.011288977781472581,-0.00788628808695617,0.0015435321925798386
1787.25,-0.011462297448058826,-0.011288977781472581,-0.00853569935505343,0.0015435321925798386
1787.5,-0.011462297448058826,-0.011941001622724332,-0.00853569935505343,0.0015435321925798386
1787.75,-0.011462297448058826,-0.012593025463976084,-0.00853569935505343,0.0015435321925798386
1788.0,-0.011462297448058826,-0.013245049305227834,-0.00853569935505343,0.0015435321925798386
1788.25,-0.011462297448058826,-0.013897073146479609,-0.00853569935505343,0.0015435321925798386
1788.5,-0.01211439799979023,-0.013897073146479609,-0.00853569935505343,0.0015435321925798386
1788.75,-0.01211439799979023,-0.013897073146479609,-0.00853569935505343,0.002187005748631882
1789.0,-0.01211439799979023,-0.013897073146479609,-0.00853569935505343,0.002187005748631882
1789.25,-0.01211439799979023,-0.013245049305227834,-0.00853569935505343,0.002187005748631882
1789.5,-0.01211439799979023,-0.012593025463976084,-0.00853569935505343,0.002187005748631882
1789.75,-0.01211439799979023,-0.012593025463976084,-0.00853569935505343,0.0015435321925798386
1790.0,-0.012766498551521635,-0.013897073146479609,-0.009185110623150692,0.0009000586365277953
1790.25,-0.013418599103253062,-0.01454909698773136,-0.009185110623150692,0.00025658508047575343
1790.5,-0.014070699654984467,-0.015853144670234864,-0.00853569935505343,-0.0003868884755762899
1790.75,-0.014070699654984467,-0.015201120828983112,-0.00853569935505343,-0.0003868884755762899
1791.0,-0.013418599103253062,-0.013897073146479609,-0.00788628808695617,0.00025658508047575343
1791.25,-0.012766498551521635,-0.012593025463976084,-0.0072368768188589075,0.0015435321925798386
1791.5,-0.01211439799979023,-0.011941001622724332,-0.0072368768188589075,0.0015435321925798386
1791.75,-0.011462297448058826,-0.011941001622724332,-0.00788628808695617,0.002187005748631882
1792.0,-0.011462297448058826,-0.011941001622724332,-0.00853569935505343,0.0015435321925798386
1792.25,-0.01211439799979023,-0.011941001622724332,-0.009185110623150692,0.0015435321925798386
1792.5,-0.01211439799979023,-0.009984930098969055,-0.009834521891247954,0.0009000586365277953
1792.75,-0.011462297448058826,-0.008028858575213802,-0.009834521891247954,0.00025658508047575343
1793.0,-0.011462297448058826,-0.008028858575213802,-0.009185110623150692,0.0009000586365277953
1793.25,-0.011462297448058826,-0.009332906257717304,-0.009185110623150692,0.0015435321925798386
1793.5,-0.01211439799979023,-0.009984930098969055,-0.009185110623150692,0.0015435321925798386
1793.75,-0.01211439799979023,-0.009984930098969055,-0.00853569935505343,0.0015435321925798386
1794.0,-0.01211439799979023,-0.009332906257717304,-0.00853569935505343,0.0015435321925798386
1794.25,-0.01211439799979023,-0.008680882416465552,-0.00853569935505343,0.0015435321925798386
1794.5,-0.011462297448058826,-0.008680882416465552,-0.00853569935505343,0.0009000586365277953
1794.75,-0.011462297448058826,-0.009332906257717304,-0.00853569935505343,0.0009000586365277953
1795.0,-0.01211439799979023,-0.01063695394022083,-0.00853569935505343,0.0015435321925798386
1795.25,-0.01211439799979023,-0.011941001622724332,-0.009185110623150692,0.0015435321925798386
1795.5,-0.01211439799979023,-0.011941001622724332,-0.009185110623150692,0.002187005748631882
1795.75,-0.01211439799979023,-0.011941001622724332,-0.009185110623150692,0.002187005748631882
1796.0,-0.011462297448058826,-0.011288977781472581,-0.009185110623150692,0.002187005748631882
1796.25,-0.011462297448058826,-0.011288977781472581,-0.00853569935505343,0.002187005748631882
1796.5,-0.011462297448058826,-0.011288977781472581,-0.00853569935505343,0.002187005748631882
1796.75,-0.011462297448058826,-0.011941001622724332,-0.00853569935505343,0.0015435321925798386
1797.0,-0.011462297448058826,-0.012593025463976084,-0.009185110623150692,0.0015435321925798386
1797.25,-0.01211439799979023,-0.013245049305227834,-0.009185110623150692,0.0015435321925798386
1797.5,-0.01211439799979023,-0.013897073146479609,-0.009185110623150692,0.0009000586365277953
1797.75,-0.01211439799979023,-0.013897073146479609,-0.009834521891247954,0.0009000586365277953
1798.0,-0.01211439799979023,-0.013897073146479609,-0.009834521891247954,0.0009000586365277953
1798.25,-0.01211439799979023,-0.013897073146479609,-0.009834521891247954,0.0009000586365277953
1798.5,-0.01211439799979023,-0.013897073146479609,-0.009185110623150692,0.0009000586365277953
1798.75,-0.01211439799979023,-0.013245049305227834,-0.009185110623150692,0.0015435321925798386
1799.0,-0.01211439799979023,-0.013245049305227834,-0.009185110623150692,0.0015435321925798386
1799.25,-0.01211439799979023,-0.013245049305227834,-0.009185110623150692,0.0015435321925798386
1799.5,-0.01211439799979023,-0.013245049305227834,-0.009185110623150692,0.0009000586365277953
1799.75,-0.01211439799979023,-0.013245049305227834,-0.009834521891247954,0.00025658508047575343
1800.0,-0.01211439799979023,-0.013897073146479609,-0.009834521891247954,0.00025658508047575343
1800.25,-0.012766498551521635,-0.013897073146479609,-0.009834521891247954,0.00025658508047575343
1800.5,-0.012766498551521635,-0.013245049305227834,-0.009834521891247954,0.00025658508047575343
1800.75,-0.013418599103253062,-0.013245049305227834,-0.009834521891247954,0.00025658508047575343
1801.0,-0.013418599103253062,-0.012593025463976084,-0.009834521891247954,0.0009000586365277953
1801.25,-0.014070699654984467,-0.012593025463976084,-0.010483933159345237,0.0009000586365277953
1801.5,-0.014070699654984467,-0.012593025463976084,-0.010483933159345237,0.0009000586365277953
1801.75,-0.013418599103253062,-0.012593025463976084,-0.010483933159345237,0.00025658508047575343
1802.0,-0.013418599103253062,-0.013245049305227834,-0.0111333444274425,0.00025658508047575343
1802.25,-0.013418599103253062,-0.01454909698773136,-0.0111333444274425,0.00025658508047575343
1802.5,-0.013418599103253062,-0.015201120828983112,-0.0111333444274425,-0.0003868884755762899
1802.75,-0.014070699654984467,-0.015853144670234864,-0.0111333444274425,-0.0003868884755762899
1803.0,-0.014070699654984467,-0.016505168511486614,-0.0111333444274425,-0.0003868884755762899
1803.25,-0.014070699654984467,-0.016505168511486614,-0.0111333444274425,-0.0003868884755762899
1803.5,-0.014070699654984467,-0.017157192352738364,-0.0111333444274425,-0.0003868884755762899
1803.75,-0.014070699654984467,-0.017157192352738364,-0.010483933159345237,-0.0003868884755762899
1804.0,-0.014070699654984467,-0.017157192352738364,-0.010483933159345237,-0.0003868884755762899
1804.25,-0.013418599103253062,-0.017157192352738364,-0.009834521891247954,0.00025658508047575343
1804.5,-0.013418599103253062,-0.016505168511486614,-0.009834521891247954,0.00025658508047575343
1804.75,-0.013418599103253062,-0.015853144670234864,-0.009834521891247954,0.00025658508047575343
1805.0,-0.014070699654984467,-0.015201120828983112,-0.009834521891247954,0.00025658508047575343
1805.25,-0.014070699654984467,-0.01454909698773136,-0.009834521891247954,0.00025658508047575343
1805.5,-0.013418599103253062,-0.013897073146479609,-0.010483933159345237,0.00025658508047575343
1805.75,-0.013418599103253062,-0.013897073146479609,-0.009834521891247954,0.00025658508047575343
1806.0,-0.013418599103253062,-0.013245049305227834,-0.009834521891247954,0.0009000586365277953
1806.25,-0.014070699654984467,-0.013897073146479609,-0.010483933159345237,0.00025658508047575343
1806.5,-0.014070699654984467,-0.01454909698773136,-0.010483933159345237,0.00025658508047575343
1806.75,-0.014722800206715871,-0.015853144670234864,-0.0111333444274425,0.00025658508047575343
1807.0,-0.014722800206715871,-0.016505168511486614,-0.011782755695539762,-0.0003868884755762899
1807.25,-0.014722800206715871,-0.017157192352738364,-0.011782755695539762,-0.0003868884755762899
1807.5,-0.014722800206715871,-0.017157192352738364,-0.0111333444274425,0.00025658508047575343
1807.75,-0.014070699654984467,-0.017157192352738364,-0.0111333444274425,0.00025658508047575343
1808.0,-0.014070699654984467,-0.016505168511486614,-0.010483933159345237,0.0009000586365277953
1808.25,-0.013418599103253062,-0.016505168511486614,-0.0111333444274425,0.0009000586365277953
