cm-1,ambient_CB-1e-6_0000-s,ambient_CB-1e-6_0030-s,ambient_CB-1e-6_0060-s,ambient_CB-1e-6_0120-s,ambient_CB-1e-6_0180-s,ambient_CB-1e-6_0240-s,ambient_CB-1e-6_0300-s,ambient_CB-1e-6_0900-s,ambient_CB-1e-6_1200-s
2740.5,0.0010709021468811183,0.001015473316109714,0.0010713955141469116,0.0010020645498484693,0.001076863265447579,0.001060550205506302,0.0010723050662612415,0.0010691151826234364,0.0009702454609535207
2741.0,0.0010672124477297696,0.0010118196046671557,0.0010676972617012135,0.001083705472732375,0.001073215574249751,0.0010568668356226941,0.0010685938820624735,0.0010654509583822216,0.0010510535175350692
2741.5,0.0010635207660559965,0.0010939208220168506,0.0010639970350110784,0.0010800209922915633,0.0010695659090300587,0.0010531814748967324,0.0010648807056649924,0.001144825315131731,0.0010475701502887565
2742.0,0.0010598271076865701,0.0010902632043592417,0.001060294840040419,0.0010763345392493658,0.0010659142757050719,0.0011347806338982587,0.001146547846010878,0.001141157078572347,0.0010440848249141728
2742.5,0.001141506298148952,0.0010866036424470816,0.001056590682753154,0.0010726461195301332,0.0011480329857855515,0.0011310913093138279,0.0011428307031301453,0.001137486844860134,0.0010405975472057103
2743.0,0.0011378087038685033,0.0010829421421823455,0.001136934338765946,0.0011542791638571917,0.0011443774339996988,0.0011274000117132636,0.0011391115859648447,0.0011338146199992324,0.0011213977828629527
2743.5,0.0011341091503726916,0.001165035594317792,0.0011332262747371796,0.0011505868285569749,0.0011407199318582747,0.0011237067470386513,0.0011353905004863679,0.0012131810001457062,0.0011179066178699257
2744.0,0.0011304076434882643,0.0011613702350538404,0.0011295162662835227,0.0011468925443528031,0.0012228327908720275,0.0012052980258598267,0.0012170497556367827,0.001209504810999932,0.0011144135179262133
2744.5,0.0011267041890419987,0.0011577029551432493,0.0011258043193688883,0.0011431963171690386,0.001219171405769165,0.0012016008448633266,0.0012133247514460985,0.001205826648717968,0.0011109184888262132
2745.0,0.0012083736125613562,0.0011540337604879997,0.0012061402096099683,0.0012248215777289958,0.0012155080880604358,0.001197901714618987,0.0012095977968563892,0.001202146519303961,0.0011074215363643177
2745.5,0.0012046662804716922,0.0011503626569900663,0.0012024244036651119,0.001221121482359108,0.001211842843662416,0.0011942006410688931,0.001205868897839029,0.0011984644287620866,0.0011882121262401107
2746.0,0.0012009570183004739,0.0011466896505514363,0.0011987066771510049,0.001217419461782714,0.001208175678491682,0.0011904976301551182,0.0012021380603654032,0.001277820973248397,0.0011847113444376234
2746.5,0.001197245831874455,0.0011430147470740783,0.0011949870360315601,0.0012137155219241519,0.0012045065984647978,0.001186792687819724,0.0011984052904068978,0.001191094388311364,0.001181208656656434
2747.0,0.0011935327270204067,0.0011393379524599792,0.0011912654862706905,0.0012100096687077894,0.00120083560949834,0.0011830858200048016,0.0011946705939348927,0.0011874064504108443,0.0011777040686909406
2747.5,0.0011898177095650882,0.0011356592726111143,0.0011875420338322974,0.001206301908057983,0.0011971627175088727,0.0011793770326524126,0.0011909339769207614,0.001183716575399085,0.0011741975863355293
2748.0,0.0011861007853352713,0.0012177355982802359,0.0011838166846802993,0.0012025922458990949,0.001193487928412978,0.0011756663317046305,0.00127257774830659,0.0012630653594321618,0.0012549786752898075
2748.5,0.001267756779858399,0.0012140531656677693,0.0012641392144313705,0.001198880688155481,0.0012755835537214045,0.0012572402277313086,0.00126883730812237,0.0012593716282104281,0.0012514684215377712
2749.0,0.0012640360595598508,0.0012103688655264791,0.001260410089743872,0.0012804906655504678,0.0012719049881623542,0.0012535257174189666,0.0012650949653101812,0.0013387165680418531,0.0012479562907790223
2749.5,0.0012603134499670821,0.0012924395886091066,0.0012566790862345012,0.001276775334410483,0.0013539968488407656,0.0013350958159652315,0.0013467330288120857,0.001335019004626796,0.001328731748713139
2750.0,0.001341963776607566,0.0012887515711160944,0.0013369959795199325,0.0012730581254588526,0.0013503145304848464,0.001331377520056629,0.0013429868986580987,0.001331319534121315,0.0013252158813241463
2750.5,0.0013382374059066466,0.0012850617038001895,0.0013332612362585267,0.0013546624694188915,0.0013466303446053574,0.0013276573402630062,0.001339238883790288,0.0013276181625295799,0.0013216981543116347
2751.0,0.0013345091633917908,0.0013671268774141444,0.001329524632066964,0.001350941522617039,0.0013429442971188625,0.001409221787154211,0.0014208712931507224,0.0014069554860076197,0.001318178573469984
2751.5,0.0014161538745904776,0.0013634333281583907,0.0014098359425619418,0.00143254214057558,0.0014250286995361222,0.0014054978574167686,0.0014171195267694045,0.0014032503302558459,0.0013989466044987905
2752.0,0.0014124219059280451,0.0014454948316364466,0.0014060956344018039,0.0014288174796209478,0.0014213389465853267,0.0014870585662482886,0.0014987481965590909,0.0014825838815821755,0.0013954233333820733
2752.5,0.0014940629026326683,0.0014417976240487618,0.0014864032528560088,0.0015104143952754153,0.0015034196553714264,0.0014833309103353199,0.0014949927025498025,0.001478874965686997,0.0013918982258194225
2753.0,0.0014903272311297087,0.0015238554809988542,0.001482659264582935,0.00150668604386544,0.0014997262206226292,0.0014796014002476986,0.0014912353536835957,0.001558204768878256,0.001472660747510405
2753.5,0.0014865897169466275,0.0015201546386871493,0.0014789134451992454,0.0015029558561143184,0.0014960309538496832,0.0015611565465552715,0.0015728584589025504,0.0015544921168563236,0.001469131984439063
2754.0,0.0015682251856109042,0.0015164519878664061,0.001559215570321649,0.0015845472627453944,0.0015781061665633496,0.0015574233459445645,0.0015690974182366638,0.0015507776057772694,0.0014656014023049753
2754.5,0.0015644840035478641,0.0015127475344385991,0.0015554661066084832,0.0015808134200850843,0.0015744072534918236,0.001553688308985425,0.00156533454062801,0.0016301018317971222,0.00154635846680772
2755.0,0.0015607409962849989,0.0015947981691564873,0.0015517148296764402,0.0015770777588567202,0.0015707065261458659,0.0015499514416199322,0.0015615698320479746,0.0016263836206162822,0.0015428242639313283
2755.5,0.0015569961696490617,0.001591090128220496,0.0015479617454894267,0.0015733402849846462,0.0015670039904420467,0.0016314992544179214,0.0016431856014386143,0.001622663568390784,0.0015392882593753784
2756.0,0.0015532495294668118,0.0015873803023833774,0.0016282566296641344,0.0015696010043932365,0.0016490719578911206,0.0016277587440659306,0.0016394172488299495,0.0016189416811247974,0.0015357504589342621
2756.5,0.0016348759012657227,0.001583668697547119,0.0016244999488589187,0.0016511833478058114,0.0016453658232212954,0.0016240164211338125,0.0016356470831640545,0.0016982585549743807,0.00161650032830757
2757.0,0.0016311256514711496,0.0016657122044644553,0.0016207414786904594,0.0016474404715487927,0.0016416578979433253,0.0017055587961913971,0.001717257413382974,0.0016945330156398933,0.0016129589534793268
2757.5,0.0017127484253112622,0.0016619970593358413,0.0017010309947754541,0.0017290192311444886,0.001723720493567953,0.0017018128659252215,0.001713483639516746,0.0016908056592774103,0.001609415800149117
2758.0,0.0017089945892114038,0.0017440370377647897,0.0016972689637722465,0.0017252727829193033,0.0017200090048233984,0.0016980651409051275,0.0017097080705074216,0.0017701170820429608,0.0016901603340165189
2758.5,0.0017052389686990476,0.0017403183759517379,0.0016935051612975338,0.0017215245575965808,0.001802068048814606,0.0017796021317009738,0.0017913130152970745,0.0017663861096369506,0.0016866136410655574
2759.0,0.001786856389301661,0.0017365979646494264,0.0017737893629679964,0.0018030979858996237,0.0017983530202697537,0.0017758508349992746,0.0017875338739157137,0.0017626533382154085,0.0017673546469010033
2759.5,0.0017830972174445996,0.0018186326946106081,0.0017700220354419831,0.0017993462241548835,0.00179463623069962,0.0017720977613698771,0.0017837529553054016,0.0018419593639343982,0.0017638044375068815
2760.0,0.0017793362786553365,0.0018149088020357382,0.001766252954336192,0.0017955927030856745,0.0018766899916149475,0.0018536294213826346,0.0018653525684082183,0.0018382230124943024,0.0017602524785827825
2760.5,0.0018609483984613272,0.001896940062528323,0.0018465318952673028,0.0018771608534153056,0.0018729696977439437,0.0018498728117240725,0.0018615681132541665,0.001917525470203044,0.0018409882358282669
2761.0,0.0018571839432879273,0.0018932127122888,0.0019268090945464555,0.0018734038314702395,0.001955019966191559,0.0019314009475918182,0.001943164201756009,0.0019137855627610284,0.001837432795227383
2761.5,0.0019387925583633117,0.0019752405269206816,0.0019230347884847724,0.001954968492772732,0.0019512961916859784,0.0019276408256723853,0.0019393762339437429,0.0019930844764761845,0.0019181650823848898
2762.0,0.00193502461011283,0.0019715097426244235,0.002003308522351724,0.0019512079936492394,0.0020333429913321458,0.002009165461163401,0.0020209688217301307,0.0019893410370488943,0.0019146061832848184
2762.5,0.002016629743764646,0.0019677772501527657,0.0019995307628056657,0.0020327691896220175,0.0020296157598582746,0.002005401850751391,0.002017177365145175,0.002068636430787092,0.001995335023531922
2763.0,0.0020128583257441324,0.0020497999402584554,0.002079801055116056,0.0020290052370175293,0.002025886808775114,0.002086923009633977,0.002098766476101639,0.002064889483391173,0.001991772689110237
2763.5,0.002094460001279453,0.0020460640491419355,0.002076019865941262,0.0021105629913580476,0.0021079284495934244,0.0020831559344976955,0.0020949715546295313,0.00214418138116907,0.0020724981056245402
2764.0,0.002090685136795951,0.0021280833524067247,0.0021562867405507304,0.0021067956089700058,0.002104196077041395,0.0021646736405401446,0.0021765572126416026,0.0021404309498211666,0.0020689323590588446
2764.5,0.0021722833775218078,0.0021243440862532604,0.0021525021456028346,0.002188349945375689,0.0021862343082239832,0.0021609031244478735,0.002172758850167868,0.002219719375655403,0.0021496543750179273
2765.0,0.002168505089882373,0.002206360026285049,0.002232765626367016,0.0021845791569015246,0.0022682708434635626,0.0022424174014184857,0.0022543410791210717,0.002299006074524043,0.002146085239485801
2765.5,0.0022500999191058277,0.0022883742935533294,0.0022289776495016465,0.0022661300990698035,0.0022645333830825314,0.002238643468138519,0.0022505392995312346,0.0022952504622793745,0.0022268038780672425
2766.0,0.002246318231617509,0.002284630009109281,0.002309237760276192,0.0022623559282069525,0.0023465665441858162,0.0023201543398055882,0.002332118123311108,0.0023745337252293213,0.002223231376746277
2766.5,0.002327909672645599,0.002366640948556434,0.0023054464253489944,0.002343903499835269,0.002342825721501631,0.002401663517733993,0.0023283129504907004,0.0023707746890742768,0.002303946661127669
2767.0,0.002409499428316149,0.0023628933480952324,0.0023857031899895253,0.0024254493950801328,0.0024248555321349148,0.0023978845032380444,0.002409888392982768,0.0024500545401221693,0.0023003708171954558
2767.5,0.0024057126847552217,0.0024449009833291875,0.002465958290508919,0.0024216701950669534,0.002421111370813863,0.0024793903115153527,0.002491462153788003,0.0025293326942252875,0.0023810827705543895
2768.0,0.002487299087190999,0.002526906975309515,0.0024621619632183085,0.002503212755318016,0.0025031378546434314,0.0025608944438802288,0.0025730342388777965,0.0025255685672358895,0.002461793067093694
2768.5,0.002568883821749514,0.0025231544450874184,0.0025424137533871477,0.0025847536569587057,0.0025851626839459895,0.002557110401646954,0.002569222351252834,0.0026048433454619216,0.0024582122527025754
2769.0,0.002565092074556842,0.002605157168266416,0.002622663897326582,0.002580969481114427,0.002667185864638113,0.0026386112000131618,0.002650791102825873,0.0026841164447556536,0.0025389192529858035
2769.5,0.0026466734908411533,0.002687158265897722,0.002702912401000512,0.0026625070833074527,0.0026634350970421937,0.002720110340293152,0.002732358196597615,0.002763387871121245,0.002619624613832584
2770.0,0.002728253256728492,0.002769157743883301,0.0026991095007200725,0.0027440430446631922,0.002745454998263177,0.002801607828428986,0.0028139236385394295,0.0028426576305628478,0.0027003283410373144
2770.5,0.0028098313780456482,0.002765398723274384,0.0027793547417547283,0.002825577371106002,0.002827473268623436,0.0028831036703627663,0.002810105131652031,0.0029219257290846496,0.0027810304403943996
2771.0,0.0028914078606193574,0.002847394979674479,0.002859598360415607,0.0029071100685602374,0.0029094899140395475,0.0028793113674087695,0.0028916672878481647,0.0029181515825388977,0.00277744145779305
2771.5,0.0028876078905756886,0.0029293896341347947,0.0029398403626666276,0.0029886411429502556,0.0029915049404280938,0.0029608039347646165,0.0029732278101285274,0.0029974163772335375,0.002858140318838031
2772.0,0.0029691811131428054,0.0030113826925573,0.0030200807544716914,0.00298484717540146,0.0030735183537056268,0.003042294873744619,0.003054786704464493,0.003076679529020846,0.0029388375694185476
2772.5,0.003050752714446789,0.003093374160843994,0.003100319541794711,0.003066375021436135,0.003069757854194551,0.0031237841902908496,0.0031363439768274594,0.003155941043904993,0.00301953321532901
2773.0,0.003132322700314369,0.003089607160046073,0.0031805567305995936,0.003147901262179667,0.0031517680589997986,0.0032052718903453647,0.0032178996331887885,0.0032352009278901134,0.003100227262363804
2773.5,0.0032138910765723283,0.0031715954657670505,0.003260792326850252,0.003229425903556418,0.003233776668443756,0.003286757979850255,0.0032994536795198834,0.003314459186980389,0.003180919716317322
2774.0,0.003295457849047433,0.003253582199058153,0.0032569765668578137,0.0033109489514907557,0.003315783688442999,0.0032829559601198267,0.0032956238188214305,0.0033937158271799732,0.0032616105829839787
2774.5,0.003291648203865722,0.0033355673658213374,0.003337208995891745,0.0033071469871080723,0.0033977891249140865,0.0033644388463516767,0.0033771746630061857,0.003389930264341135,0.0033422998681581547
2775.0,0.0033732117862553825,0.0034175509719586083,0.00341743985026319,0.003388666865930641,0.0034797929837736183,0.003445920139860128,0.0034587239150748405,0.0034691836847718332,0.00342298757763426
2775.5,0.0034547737823424664,0.0034995330233719237,0.0034976691359360334,0.0035555085938828407,0.0035617952709381348,0.003527399846587243,0.0035402715809987866,0.0036314760944762023,0.003503673717206686
2776.0,0.0036217090176544463,0.0035815135259632752,0.0036619466285269836,0.003637025327291088,0.003643795992324224,0.0036941644771028687,0.0037071999697200863,0.003710726319154648,0.0035843582926698247
2776.5,0.0037032678586166666,0.0037492493704853924,0.003742172794694385,0.003803863921677667,0.003811567459442629,0.0037756410280935307,0.003788744481268743,0.0038730155451150937,0.003665041309818075
2777.0,0.0038701999504573022,0.003916983677989514,0.003906447179707701,0.0038853775333690236,0.003893565067021569,0.003942402514756855,0.003955669727557524,0.0039522625980579216,0.0038300122343510198
2777.5,0.004037130479302416,0.003998959569526826,0.004070720019878074,0.004052213017887436,0.004061333432165977,0.0041091624384071495,0.004037211108616434,0.004114548664291088,0.003910692152252696
2778.0,0.004118684631278049,0.004166690820700845,0.004150941551516623,0.004133723531559339,0.004143327949604055,0.004190634300358694,0.004204133236358222,0.004276833159666848,0.004075659989127858
2778.5,0.004200237231911696,0.004248663667712033,0.004231161550240049,0.004300555929907016,0.004311093236440747,0.00427210461118136,0.00428567151081291,0.004356075500037477,0.00415633683096053
2779.0,0.0043671631067308024,0.00433063500131312,0.004395429791665023,0.004382063369256895,0.004393084687404243,0.004438859881444966,0.004452590543893236,0.004518356871710921,0.004321301603355488
2779.5,0.004448712622160735,0.004498361712256863,0.004559696512102692,0.004548892705131273,0.004560846919599501,0.004520327107836067,0.004534125735629234,0.004597596100387556,0.0044019753922967635
2780.0,0.004615635423429645,0.0045803300367436885,0.004639911947864179,0.004630397093856565,0.0046428353277547085,0.004687079305552264,0.004701041697933635,0.004759874372375323,0.004566937123389109
2780.5,0.004782556696663608,0.004748053750377126,0.004804175644218941,0.0047972233909550745,0.004810594528974812,0.004768543471280086,0.004782573830836455,0.00483911051337461,0.004647607882616562
2781.0,0.004864101627988682,0.004915775974208392,0.004884388067825353,0.004878724752753229,0.004892579917988025,0.004935292620217177,0.004949486746250456,0.0050013857096933515,0.004812566595583888
2781.5,0.005031019862633029,0.004997739829288676,0.005048648763952867,0.005045548034773305,0.005060336111899268,0.0051020402536778005,0.005116398147176324,0.005163659377183818,0.004893234348275105
2782.0,0.005197936586722713,0.005165459091221515,0.005212907968912617,0.00521236981814071,0.005228090811030944,0.005268786377604059,0.005283308039585457,0.005325931521850179,0.005058190066294994
2782.5,0.0052794769863837914,0.005333176881058107,0.005377165688668505,0.005379190108779785,0.0053958440212996134,0.005350244493310235,0.005364834126478533,0.005488202149696588,0.005223144295532752
2783.0,0.005446390706844434,0.005500893204700438,0.005541421929184453,0.005546008912614918,0.0055635957486218565,0.005516987615993962,0.005531741019768316,0.005650471266727203,0.005388097041782787
2783.5,0.005613302934230698,0.00566860806805047,0.005705676696424365,0.005627502810771476,0.005645573693320048,0.005683729246969533,0.005698646422455503,0.005729698288794294,0.005553048310839491
2784.0,0.005780213674369342,0.005836321477010204,0.005785880226699374,0.0057943186587717625,0.00581332247249914,0.005850469392179021,0.005865550340511467,0.0058919644022058185,0.005633708648592081
2784.5,0.005947122933087144,0.005918276552630842,0.005950132065278944,0.005961133037741168,0.005981069786481522,0.006017208057564506,0.006032452779907601,0.006054229022814037,0.005798656980645323
2785.0,0.006114030716210851,0.006085987070515896,0.0061143824484741986,0.006127945953604044,0.006148815641183748,0.006183945249068049,0.006199353746615284,0.006216492156623106,0.005963603852888421
2785.5,0.006280937029567229,0.006253696151716582,0.006278631382249061,0.006294757412284763,0.006316560042522411,0.006350680972631748,0.006366253246605901,0.006378753809637196,0.00612854927111578
2786.0,0.006362467059282336,0.006421403802134868,0.00644287887256744,0.006461567419707671,0.006484302996414065,0.006517415234197652,0.006533151285850822,0.006541013987860454,0.006293493241121797
2786.5,0.0065293704505843455,0.006589110027672748,0.006607124925393235,0.0066283759817971355,0.00665204450877529,0.006684148039707847,0.006700047870321443,0.006703272697297062,0.006458435768700864
2787.0,0.006696272389599316,0.006756814834232196,0.00677136954669036,0.006795183104477505,0.006734012279928481,0.006765592890476626,0.00678156070301845,0.006865529943951161,0.00662337685964738
2787.5,0.006863172882154007,0.006838761342864409,0.006935612742422721,0.006876665368874193,0.0069017509269785554,0.006932322801701623,0.006948454395854606,0.00702778573382692,0.006788316519755736
2788.0,0.006944697114374476,0.007006463329172924,0.007015804748901465,0.007043469630509475,0.00706948815024792,0.00709905127469713,0.007115346651830601,0.007190040072928505,0.00686896529491516
2788.5,0.007111594731488897,0.007088407029358173,0.007180045111396038,0.007124949045709779,0.0071514516500589586,0.007180491810777436,0.007196855173947139,0.007269252377108185,0.007033902110730402
2789.0,0.007193116099922621,0.007256106219023673,0.007260234296564807,0.0072917504699973965,0.007319186043516605,0.007347217425140185,0.007363744574116965,0.007431503832673895,0.007114548053185497
2789.5,0.007360010864903816,0.007338047134369862,0.007424471849677226,0.007458550484497719,0.007401146725349074,0.00742865511447188,0.007445250252370088,0.007593753855477911,0.007279482047885216
2790.0,0.0075269042125585585,0.007505743551000258,0.007588708007044434,0.007540025670336151,0.00756887831266129,0.007595377893970159,0.007612136820619283,0.0077560024515243905,0.007444414640718764
2790.5,0.007693796148713589,0.007673438589966071,0.007752942774630339,0.007706822883034958,0.007736608505775642,0.007762099264949316,0.0077790219818652155,0.00783520903666561,0.007525056377575347
2791.0,0.0077753118594949665,0.0077553753723185095,0.007833126388746073,0.007873618703719557,0.00781856500501453,0.007843532728723651,0.007860523439108596,0.0079974547972095,0.0076899861840597486
2791.5,0.007856826170430174,0.007923067673661105,0.007997358394661102,0.007955089713515339,0.007900520121888702,0.008010251300490785,0.008027405804262188,0.008076658558856462,0.0077706251461559855
2792.0,0.007938339087345956,0.008005001730194269,0.00807753925903377,0.008036559343145618,0.008068246167908912,0.008091681976937248,0.008108904477355988,0.008155860917762525,0.007851262729563638
2792.5,0.008105225435769801,0.008086934432670778,0.008157718757480786,0.008118027598534765,0.008150198537803372,0.008173111268632884,0.008190401767332075,0.008318102470083756,0.00793189894007711
2793.0,0.008186735582127035,0.008168865786992597,0.008237896895966044,0.00819949448560712,0.008232149543082825,0.008254539181519764,0.008271897680161818,0.008397302041520525,0.008012533783490792
2793.5,0.00826824435194515,0.008250795799061713,0.008318073680453453,0.008280960010287067,0.00831409918966385,0.00833596572153997,0.008438774524787297,0.008476500228228892,0.008093167265599083
2794.0,0.008349751751050892,0.008332724474780092,0.008398249116906925,0.008362424178498947,0.008396047483463015,0.00841739089463556,0.008434885398267832,0.008555697036213013,0.00817379939219638
2794.5,0.008345882965570322,0.008414651820049716,0.008478423211290368,0.008443886996167117,0.008477994430396893,0.008498814706748629,0.008516377215486861,0.008634892471477048,0.008254430169077082
2795.0,0.008427387640731624,0.008410820955921808,0.008558595969567697,0.008525348469215953,0.008474167730787876,0.008494950659193463,0.00859786767944509,0.008631045949873272,0.00833505960203558
2795.5,0.008423516142960129,0.008492745657999868,0.008554717628050039,0.008521485178770832,0.008556112001740893,0.008576371767167683,0.008593974493143202,0.008710238657709616,0.008331398236961092
2796.0,0.008505018117484033,0.008488912162484355,0.00863488773200686,0.008602943980354046,0.008552282637984163,0.0086577915319856,0.008675462268493956,0.008706389420686477,0.008412024999458386
2796.5,0.008501143930728665,0.008570834244978766,0.008631006748096515,0.008599078030292036,0.008634224256622608,0.008653923454961502,0.00867156640552736,0.008785579425111791,0.008408360975511486
2797.0,0.008582643227922215,0.008566998141683555,0.00871117422158847,0.008680534184107079,0.008630392252384446,0.008735340551293018,0.008753051516156182,0.008864768086837822,0.008488985090725154
2797.5,0.008578766375490023,0.008648917628202234,0.008707290619141075,0.008676665598125608,0.008626558936780418,0.00873146981766667,0.008749153000410412,0.008860914821716847,0.008485318431083421
2798.0,0.008574888198959565,0.008645078940735249,0.008703405716371017,0.008672795703070944,0.00862272431572711,0.008727597764652303,0.008745253167232132,0.008857060225904911,0.008565939922191058
2798.5,0.008571008704157612,0.008641238970035343,0.00869951951924221,0.008668924504867451,0.008704660700735273,0.008723724398192,0.008741352022592722,0.008853204305406185,0.008562270650032096
2799.0,0.008652502716611611,0.008637397722004492,0.008779681803371343,0.008665052009439482,0.008700823486533098,0.008719849724227824,0.008737449572463554,0.00893238765637672,0.008558600080306095
2799.5,0.008648620602746928,0.008719312087395457,0.008775793035416765,0.008746501647510367,0.00878275729022555,0.008801260253329621,0.00881892812578671,0.008928529104516891,0.008554928218807477
2800.0,0.008730112007791722,0.008715468302408663,0.008855952760647934,0.008827950000205488,0.008778917506540805,0.00888266948681171,0.008900405385562879,0.009007709836134633,0.008635544531235809
2800.5,0.008726227298171362,0.008797380142647637,0.008852061445723217,0.008824073648650257,0.008860848752583817,0.008878790925988376,0.008896499054792766,0.009003848676930342,0.008631870103575127
2801.0,0.008807716119114012,0.008793533844312806,0.008932218635912075,0.008820196023567983,0.008857006423082786,0.008874911081429463,0.008977973745389103,0.008999986223060053,0.008628194401525005
2801.5,0.008803828837045021,0.008789686298156936,0.008928324797872858,0.008901640555681998,0.008853162829548471,0.008956316463704818,0.008974064857381924,0.009079163070679831,0.008708806890785018
2802.0,0.008799940277491867,0.008871594394932772,0.008924429707222263,0.008897760401318728,0.008935090283491626,0.008952434069500989,0.008970154699713292,0.00907529804549005,0.008705128657339219
2802.5,0.008796050446281305,0.008867744370840747,0.008920533369924185,0.008893878991201495,0.008931244179640453,0.0089485504093878,0.009051625581325272,0.009071431743646765,0.008701449166887166
2803.0,0.008877534168940809,0.008863893116633614,0.009000685561595322,0.008889996331254665,0.008927396829505713,0.009029951993935111,0.009047712902247875,0.009150604761306027,0.008697768425223263
2803.5,0.008873641811895715,0.008860040638213345,0.008996786748894023,0.00897143585220155,0.008923548239003971,0.00902606581982944,0.009043798971423165,0.00914673592416821,0.008778375898047095
2804.0,0.008869748200673508,0.008941943826332694,0.008992886707436986,0.008967550710368593,0.008919698414051795,0.009022178397640643,0.00903988379482253,0.009142865828389371,0.008774692671342692
2804.5,0.008865853341100937,0.008938088917192099,0.008988985443188099,0.00896366433647911,0.00900161966615994,0.009018289733310786,0.009035967378417343,0.009138994479973671,0.008771008210809622
2805.0,0.008861957239004771,0.008934232801544312,0.008985082962111288,0.008959776736457455,0.008997767390056621,0.009014399832781942,0.009032049728178995,0.009135121884925271,0.008767322522242292
2805.5,0.008943434719912486,0.008930375485291315,0.009065229039823246,0.008955887916228002,0.008993913897252591,0.009095795206623963,0.009113513153049558,0.00921428863940022,0.008847925071340284
2806.0,0.008939536150249418,0.00892651697433507,0.009061324142982309,0.009037321306514058,0.008990059193664416,0.009091902851523379,0.009109593053059027,0.009210413569098902,0.00884423694408762
2806.5,0.008935636355543047,0.009008414159428348,0.00905741804720518,0.00903343006364207,0.009071975590802856,0.009088009278050034,0.00910567173714949,0.00920653727017737,0.008840547606183892
2807.0,0.008931735341620126,0.009004553276771575,0.009053510758455749,0.00902953761833534,0.009068118483396111,0.009084114492146,0.009101749211292314,0.009202659748639777,0.00883685706342349
2807.5,0.008927833114307431,0.009000691217117501,0.009049602282697947,0.009025643976518246,0.009064260182954939,0.009080218499753349,0.009097825481458885,0.009281821600642183,0.008833165321600809
2808.0,0.008923929679431706,0.008996827986368104,0.009129742395548453,0.009107072568914094,0.0090604006953959,0.009076321306814156,0.009179282856591265,0.009277941651884964,0.008913761846415432
2808.5,0.009005399862520434,0.008992963590425363,0.00912583156366561,0.009103176551849328,0.00905654002663558,0.009072422919270498,0.009175356736719483,0.009274060498524169,0.008910067723851387
2809.0,0.008916119210298253,0.008989098035191266,0.009121919562666123,0.009013955931248313,0.009052678182590554,0.009068523343064452,0.009171429430785591,0.009270178146563968,0.008906372419608264
2809.5,0.008912212187694038,0.008985231326567774,0.009033956628861113,0.00901005756263332,0.009048815169177377,0.00906462258413808,0.009167500944760973,0.009266294602008509,0.008902675939480444
2810.0,0.008908303980833865,0.008981363470456888,0.009030042307520053,0.00900615802712975,0.009044950992312631,0.009060720648433468,0.009163571284617025,0.009179369280710073,0.008898978289262333
2810.5,0.00890439459554447,0.00897749447276057,0.009026126834954061,0.009002257330661961,0.009041085657912883,0.009056817541892677,0.009159640456325108,0.009175483368976601,0.008895279474748323
2811.0,0.008985858857353344,0.0089736243393808,0.00910625998677984,0.008998355479154316,0.00903721917189471,0.009138199775085567,0.009155708465856621,0.009254636872812258,0.008891579501732822
2811.5,0.008981947132685823,0.00896975307621957,0.009102342229655735,0.009079775903330124,0.009033351540174674,0.009134294344698654,0.009151775319182938,0.009250748617917408,0.008887878376010218
2812.0,0.008978034247069383,0.009051637574029613,0.009098423339198433,0.009075871759515833,0.009115255074263539,0.009130387761301793,0.009147841022275437,0.009246859200448114,0.008884176103374901
2812.5,0.008974120206330783,0.009047764069011376,0.009094503321371848,0.009071966478434765,0.00911138516888951,0.009126480030837054,0.009143905581105517,0.009242968626408542,0.00888047268962129
2813.0,0.008970205016296787,0.009043889451917607,0.009090582182139885,0.009068060066011267,0.009107514135563337,0.009122571159246513,0.00913996900164454,0.009239076901802843,0.008876768140543756
2813.5,0.008966288682794154,0.00904001372865029,0.009086659927466458,0.009064152528169712,0.009103641980201591,0.009118661152472243,0.009136031289863903,0.009235184032635188,0.008873062461936723
2814.0,0.008962371211649651,0.00903613690511139,0.009082736563315468,0.009060243870834445,0.009013996403126662,0.00911475001645631,0.00913209245173498,0.009231290024909725,0.008869355659594562
2814.5,0.008958452608690042,0.008946502102352129,0.009078812095650842,0.009056334099929834,0.00901012202144349,0.009110837757140802,0.009128152493229158,0.009227394884630627,0.008865647739311684
2815.0,0.008954532879742075,0.008942623095976023,0.009074886530436472,0.008967099796581276,0.009006246535474455,0.009021637875840009,0.009038829117347132,0.00922349861780205,0.008777649246977296
2815.5,0.00886523721093182,0.008938743007034268,0.008986910103983486,0.008963187816311051,0.009002369951136138,0.009017723387751557,0.009034886936001655,0.00913656064027626,0.008773939108196162
2816.0,0.008861315247487457,0.008934861841428868,0.008982982361561373,0.008959274740244555,0.008998492274345111,0.009013807794189746,0.009030943652193422,0.009132662138361211,0.00877022786885751
2816.5,0.008857392175535028,0.008845222720211009,0.008979053539481245,0.008955360574306147,0.008908841205423753,0.009009891101096642,0.009026999271893816,0.009128762527909165,0.008766515534755723
2817.0,0.008768093181200604,0.008841339418984224,0.008891073874054242,0.00886612189962122,0.008904961361477016,0.008920686809786563,0.008937671498103537,0.009041821224772399,0.008762802111685201
2817.5,0.008764167909712342,0.008837455058799716,0.00888714291054982,0.008862205571712065,0.008901080442827272,0.008916767935457108,0.008933724942735338,0.009037919415258843,0.008674798145535158
