cm-1,CB-5e-3_0,CB-5e-3_20,CB-5e-3_86400,no-agent_86400
2398.088,0.14245421450598617,-0.07861958678745462,-0.03413200084831274,-0.028617722097974432
2399.052,0.14214110831564805,-0.0787769993839084,-0.03429506466955035,-0.028754317458890913
2400.016,0.1418770180175795,-0.07894395465226108,-0.03440645040942005,-0.02887903081471797
2400.981,0.14166835690609592,-0.07911037055220206,-0.03445055180951101,-0.028977655343432246
2401.945,0.14149977888408508,-0.07926857145633445,-0.0344449572136314,-0.029042902143309242
2402.909,0.14134311126580326,-0.07941884779380298,-0.03441996269051594,-0.02907279617990205
2403.873,0.14117132659663464,-0.07955817080352669,-0.03440547535128103,-0.029075364784629968
2404.838,0.14097274351907568,-0.07968118829126666,-0.03441036662653577,-0.029063984487754258
2405.802,0.14075011058783307,-0.07977810864585708,-0.03443297412207594,-0.02906011568145842
2406.766,0.14051396392928256,-0.07984183709819051,-0.03446530022988696,-0.02908387615848082
2407.73,0.14027415253112316,-0.07987170981022179,-0.03451283831030397,-0.029148426926540214
2408.695,0.14003571541031704,-0.07988477912173549,-0.03458152929133244,-0.029247941810675998
2409.659,0.13980506586117997,-0.0799113741334189,-0.034677303444604755,-0.029364013065864124
2410.623,0.139586784808223,-0.07998680273129792,-0.034797246252076974,-0.02947625437947719
2411.587,0.1393829336674762,-0.08012662361955548,-0.034928266359390815,-0.029572345635027884
2412.552,0.13918938960687946,-0.08031639832070983,-0.035051342140555615,-0.02964499793079172
2413.516,0.1390008845632451,-0.08051272842255994,-0.035149524634149436,-0.02969361416333125
2414.48,0.13881146333470845,-0.08066947718096858,-0.035211784494009635,-0.029716494884401454
2415.444,0.13861769022788623,-0.0807646549606905,-0.035238494693194844,-0.029715290078057264
2416.409,0.1384234590286129,-0.08080394587498722,-0.03523979477071353,-0.029697253314458844
2417.373,0.1382363282623318,-0.0808044852433989,-0.035229207664034694,-0.029677789155660862
2418.337,0.13806591787051647,-0.0807851509603342,-0.035214358008114253,-0.029667553601469946
2419.301,0.13791612163900144,-0.08075498781915816,-0.03519990796618521,-0.029668525219489445
2420.266,0.1377821295970499,-0.08072345551201401,-0.035191809122626164,-0.029677351044262973
2421.23,0.13764928278622615,-0.08070242014395865,-0.03519727584202852,-0.029691229282737923
2422.194,0.13749994464716214,-0.08070777233819758,-0.03522864287626018,-0.02971690119739143
2423.158,0.13732747283931682,-0.08074556961689275,-0.03527914875658665,-0.02976422782783234
2424.123,0.13713186736269015,-0.08081120660360594,-0.03533393849890094,-0.02983576717931929
2425.087,0.13692480957478556,-0.08089584595436128,-0.03536579039810883,-0.02991719230251013
2426.051,0.13672095843403875,-0.08099853340196883,-0.0353589436783895,-0.02998010015282745
2427.015,0.13652970483569762,-0.08111756786143796,-0.0353099403466707,-0.029996882645891607
2427.98,0.13635288114956667,-0.08124996206156554,-0.035239586971438,-0.02995930752721007
2428.944,0.13618224171152582,-0.08137497106344094,-0.03517130093258749,-0.02988450353917759
2429.908,0.13600541802539487,-0.08146890414682822,-0.03511615952996077,-0.029805399699764257
2430.872,0.13580866731764038,-0.08151649303668917,-0.035074168091744407,-0.029751875912937122
2431.837,0.13558695057130007,-0.08152035159532656,-0.03504323264062346,-0.02974315608285663
2432.801,0.13534530680333617,-0.08150114178189533,-0.035024626613183854,-0.029779572326227632
2433.765,0.13510183066556777,-0.08148056280249598,-0.03502862808128441,-0.02985383574132562
2434.729,0.13487667822584407,-0.08145998382309666,-0.03506293094630623,-0.029955258529936066
2435.694,0.13468656985863078,-0.08143226858471206,-0.03511733173100221,-0.03006155000811334
2436.658,0.13453631553466458,-0.08138895315226669,-0.03517773738194231,-0.030149536202803157
2437.622,0.1344174405435999,-0.08133231946904071,-0.03523690156541579,-0.030197156085228136
2438.586,0.13430864358645975,-0.08127261553485593,-0.03529781339407833,-0.030199548032134337
2439.551,0.1341828972086283,-0.08122071169770158,-0.03536946151864316,-0.03016627276483366
2440.515,0.13401935820357974,-0.08117764520452313,-0.035449272425005666,-0.03011399618222793
2441.479,0.13381573610905848,-0.08113864471937116,-0.035526147500578024,-0.030055437647481552
2442.443,0.13359081271556034,-0.08110371024224566,-0.035583793150884176,-0.029995402253345526
2443.408,0.13337642544843786,-0.08107628543300582,-0.035616193853306936,-0.029935024143035352
2444.372,0.13319662416137465,-0.0810584447855427,-0.03563360103877233,-0.02987968784695729
2445.336,0.1330571350100097,-0.0810439648181831,-0.03564415084814531,-0.02983309257989833
2446.3,0.13294100857365174,-0.08101521233285297,-0.035651690232116395,-0.029794386851157737
2447.265,0.132824194998617,-0.08095567435817949,-0.03564935648640662,-0.029755363138338035
2448.229,0.13269318055759774,-0.08086024763919064,-0.03562425007137356,-0.02970720974929143
2449.193,0.1325523171288794,-0.08074598451567096,-0.03557333392068259,-0.029645079193389715
2450.157,0.13241236988506339,-0.08063711507626802,-0.035502181317467095,-0.02957549721056751
2451.122,0.13228250067517183,-0.08055177039758973,-0.03542364384769052,-0.02950244213497014
2452.086,0.13216156426807713,-0.0804927303014501,-0.03535148954540324,-0.029423059176198474
2453.05,0.13203719216759902,-0.08044157328209653,-0.03529130767829833,-0.02933249024415499
2454.014,0.13189861920113632,-0.0803749405383156,-0.03523321978850835,-0.029223340442422162
2454.979,0.1317348511498622,-0.0802791819003042,-0.03516645761101172,-0.029102117845152452
2455.943,0.1315445137364233,-0.08015487822635176,-0.03509403157121029,-0.028993045772861187
2456.907,0.1313337912089098,-0.08002264998573547,-0.03503877827666598,-0.028926350378846017
2457.871,0.1311189458493362,-0.07990129209310834,-0.03504166082559062,-0.0289286080658077
2458.836,0.13091738517084497,-0.07981142501774754,-0.03514200656292456,-0.029008178281870398
2459.8,0.13074262290074407,-0.07975483282439937,-0.03534035363550955,-0.029145734661337075
2460.764,0.13058824574471786,-0.07972703460625914,-0.03558890288178755,-0.0293022393587623
2461.728,0.13043913665187942,-0.0797099407765968,-0.03580481165724796,-0.029430563600465472
2462.693,0.13027811715531204,-0.07968766071220677,-0.0359154940764928,-0.02950554777947612
2463.657,0.13010037728427884,-0.07965164749825794,-0.03590180596524069,-0.029530845179547554
2464.621,0.12991668221138122,-0.07961007464068107,-0.03580512069206798,-0.029528417901077016
2465.585,0.12974466849598695,-0.07958161258449568,-0.03570703943401864,-0.02952826597535033
2466.55,0.1295985370040808,-0.07958103172620619,-0.035666412011559595,-0.02954527105726986
2467.514,0.12947691345830942,-0.07960733630874486,-0.035689349854665986,-0.029580316435944252
2468.478,0.12936674222381592,-0.0796470836116976,-0.03573783635228924,-0.029632275034470874
2469.442,0.1292458058167212,-0.0796810638216332,-0.03576555890691933,-0.02969658201473628
2470.406,0.1290950934003039,-0.07969508740033679,-0.035756032109364344,-0.029772110299837843
2471.371,0.12890681740289506,-0.07969085543279902,-0.03572308260372674,-0.02985542212856474
2472.335,0.12869105585841925,-0.07967799357067444,-0.03569183278959921,-0.029934490636413732
2473.299,0.12846521628001883,-0.07967587758690554,-0.035675283442168686,-0.02999781893234676
2474.264,0.12824762236573853,-0.07969620762703797,-0.03566914004307422,-0.03003306216778149
2475.228,0.1280501845193074,-0.07973902518094947,-0.03566687556378962,-0.030038460830813497
2476.192,0.1278738189256276,-0.079788107706412,-0.03566721123954239,-0.03001914506458576
2477.156,0.1277192127233758,-0.07982549008632894,-0.035680569003228274,-0.029986011123542464
2478.121,0.12758842732858205,-0.07983320720360369,-0.035712170477668226,-0.029953986593619628
2479.085,0.12748444034217865,-0.07981499314724017,-0.035759889716427996,-0.02993631021197753
2480.049,0.1274083969952933,-0.07979192477517157,-0.035809356600376825,-0.02994162761241154
2481.013,0.12734976116155042,-0.07978723641897775,-0.035854076070107814,-0.02997601229083267
2481.978,0.12729112532780748,-0.0798123377950596,-0.03589576380169072,-0.03003977516500715
2482.942,0.1272143948422455,-0.07985478194007073,-0.03593791508550364,-0.03012403387965851
2483.906,0.1271053688388798,-0.07988896959939543,-0.035968317717969385,-0.03020545900284935
2484.87,0.12696267304035705,-0.07988888661963979,-0.035956904742374986,-0.030257541261851182
2485.834,0.1267963854806018,-0.07983818598894224,-0.03587919314151398,-0.030266395351876193
2486.799,0.12662826555104206,-0.07973537407170121,-0.03574253581282811,-0.03023975888551605
2487.763,0.12648098882800815,-0.07959505530490978,-0.035576951759351404,-0.03020038892336576
2488.727,0.1263671528539057,-0.07943133624702715,-0.03542781581776074,-0.03016762243059166
2489.692,0.12628080242687026,-0.07926089582893751,-0.03531566814721411,-0.030142908001331927
2490.656,0.12620567526488716,-0.07908900326512412,-0.035239666894236285,-0.030124224670105976
2491.62,0.12612367671613733,-0.07892005648263603,-0.035196386034874336,-0.03011246279233533
2492.584,0.1260261030240495,-0.0787674152221317,-0.03518803676654734,-0.03012757410240594
2493.549,0.12591318323484932,-0.07865323507836765,-0.03522778503822531,-0.030193308477870905
2494.513,0.12578377211740896,-0.07860240997803664,-0.035317874016446635,-0.0303198555418875
2495.477,0.12563443397834503,-0.07862954435813171,-0.035440406322583135,-0.03049511776682379
2496.441,0.12545600696863515,-0.07873343501219611,-0.035577468593446945,-0.030696560680940163
2497.406,0.1252329159449415,-0.07890151050724994,-0.03572469704425199,-0.03090887158424924
2498.37,0.12495210527240712,-0.07912659309443017,-0.03590270642876798,-0.03113693683210001
2499.334,0.1246069326104909,-0.0794132466602971,-0.036148330500628933,-0.03140026298116768
2500.298,0.12420312411483181,-0.07976815107517998,-0.0364695562114763,-0.0317136186253487
2501.263,0.12375762920612107,-0.08019101590993406,-0.03686337313590821,-0.032085236019135606
2502.227,0.1232924363220124,-0.08066897930243473,-0.03730659833423688,-0.032507836860273184
2503.191,0.12282174632849029,-0.08117590262965463,-0.03778260253623349,-0.03296407335066777
2504.155,0.12235082728874262,-0.08168494194064342,-0.038270776316314876,-0.0334267048542089
2505.12,0.12188288584992718,-0.08217336078235504,-0.03875005202485442,-0.033863191000134296
2506.084,0.12142662576861528,-0.0826229865883038,-0.039197582397917104,-0.03425409942805389
2507.048,0.12099922551172364,-0.08302116494575425,-0.03959179893634041,-0.03459670960751306
2508.012,0.12061236643675584,-0.08335287651893504,-0.03992825793253997,-0.03490759204218989
2508.977,0.12026650663616299,-0.08360646265217847,-0.040216571435055595,-0.03520529580336582
2509.941,0.11994973570621598,-0.08377731796904632,-0.040470779215451835,-0.035494767310049226
2510.905,0.11965060133563694,-0.08387726708471768,-0.040693028532909126,-0.0357620505943236
2511.869,0.11936612592349367,-0.08392336233897708,-0.040886377766508344,-0.03598379149215651
2512.833,0.11910432608768062,-0.0839323656424643,-0.0410507896189436,-0.03615098045463984
2513.798,0.11887344749231799,-0.0839098781286852,-0.041184921387203824,-0.036271673078444366
2514.762,0.1186760096458868,-0.08385689555470746,-0.0412882828781262,-0.03636272251976295
2515.726,0.11850628639274818,-0.08376914446311555,-0.0413560147855753,-0.0364384027305912
2516.691,0.11835786443858645,-0.0836473716717102,-0.041387621588201806,-0.036497830421820476
2517.655,0.11822914045982273,-0.08349842301033195,-0.04138570344104309,-0.03652895753000894
2518.619,0.11811942731778038,-0.08333536779049448,-0.041353760962663806,-0.03652100792803119
2519.583,0.11802872501245933,-0.08316413906472624,-0.041305002727526394,-0.03647104909604652
2520.548,0.11795291071179954,-0.08298502726217195,-0.041251342560761135,-0.03638597068910235
2521.512,0.1178846549365832,-0.08279840579173202,-0.041210432744414834,-0.03628092994830291
2522.476,0.11781410869911128,-0.08261273858848196,-0.041196004015232,-0.03616998883625776
2523.44,0.11773050682678256,-0.08243748534456505,-0.04120012803162325,-0.03606272220690456
2524.405,0.11762881030263471,-0.08226600767952987,-0.041189642160488905,-0.035955667566937424
2525.369,0.11751611955966008,-0.08207992557750161,-0.041122485697187405,-0.035832148417985245
2526.333,0.11742037823737674,-0.08184372370306531,-0.040978230374478376,-0.0356739336728457
2527.297,0.1173718204375584,-0.0815329645181842,-0.04077714461400565,-0.0354745929868079
2528.261,0.11738625034976853,-0.0811553236502553,-0.040567917384481456,-0.03524260593531476
2529.226,0.11744580236841366,-0.08075444845074647,-0.0403953001247561,-0.03500129135083439
2530.19,0.11751222577382554,-0.080377637380374,-0.04027974241481619,-0.03476884498900477
2531.154,0.11754978935481708,-0.08005559294872554,-0.040204897378320156,-0.03454735141212227
2532.119,0.11754589556898261,-0.07978063952840418,-0.040137533115743126,-0.03432801306066486
2533.083,0.1175147452823067,-0.07951680539533892,-0.04004611741907036,-0.03410319831673388
2534.047,0.11748588545788635,-0.07922625178095678,-0.03991287012977778,-0.03387230654373546
2535.011,0.1174831369031797,-0.07889408381911994,-0.0397448404386737,-0.033643534664597775
2535.976,0.1175087900804422,-0.07853581872413354,-0.03955889205619522,-0.03341550474831135
2536.94,0.11754612461520818,-0.07818722077067948,-0.03937499502553927,-0.03318574358537199
2537.904,0.11756742591418506,-0.07788654362610896,-0.039202958538148085,-0.03295640640120478
2538.868,0.11755116363217047,-0.07765117154922908,-0.03904279325039477,-0.03274010656428108
2539.833,0.11749527635313425,-0.07747056611107322,-0.038894952058136235,-0.03255366189922941
2540.797,0.11741831682134671,-0.0773132779842529,-0.03876970770504477,-0.03240565797618574
2541.761,0.11734822867632592,-0.07714130244068387,-0.038682666449531194,-0.032289664450439175
2542.725,0.1173070003557254,-0.07692808595856053,-0.038642369374638365,-0.03219391591106263
2543.689,0.11729600613689861,-0.07666956252985638,-0.03864840621000179,-0.03211102806110788
2544.654,0.11729783850670307,-0.07638282598423381,-0.038680316719261754,-0.032038421696377696
2545.618,0.11728821856522965,-0.07610227143040658,-0.038714465066873566,-0.03197224567635841
2546.582,0.11725202926159144,-0.07586561316731423,-0.03872362954774302,-0.03190451506750792
2547.547,0.11719156105804406,-0.07569849193945027,-0.03868544243472479,-0.03182254583822615
2548.511,0.11711849531209098,-0.07560173754437115,-0.03859447963390893,-0.03172128557481169
2549.475,0.11704199387275457,-0.07554651451699108,-0.038466794971376644,-0.0316042674336991
2550.439,0.11695976627777915,-0.07547818068821949,-0.038340319807191665,-0.031487107966329135
2551.404,0.11686562827907476,-0.075346699265404,-0.038242382410179236,-0.03137758011685781
2552.368,0.11675935083041575,-0.07513924987629779,-0.038178364248756876,-0.031280700967422206
2553.332,0.11665307338175675,-0.07488242753258433,-0.038127719835580054,-0.031186648343134254
2554.296,0.11656237107643569,-0.07462328175571287,-0.038066728084119233,-0.03109464494957834
2555.26,0.11649869622573053,-0.07439143631844779,-0.03799760551998005,-0.031016456197681553
2556.225,0.1164588421824834,-0.0741926168239284,-0.037936032996185066,-0.030967239328548148
2557.189,0.11642746284958191,-0.07401300714284026,-0.037898176230733056,-0.030958371105897407
2558.153,0.11638050837334246,-0.0738399943523257,-0.03788808997359011,-0.030981513280543767
2559.117,0.11630080028684821,-0.07367013479252553,-0.037890098699920216,-0.03100999052140631
2560.082,0.11618375766558797,-0.07349691455262186,-0.03787414610938351,-0.031012675720296572
2561.046,0.11604335232932082,-0.07332178577833842,-0.037826735905443755,-0.030972539063199984
2562.01,0.11590203080815141,-0.07314404314175221,-0.03774332314497209,-0.030894032327224086
2562.975,0.11578498818689117,-0.0729722750475723,-0.03763737215538544,-0.030794330185797275
2563.939,0.11570596723907355,-0.07282083699352478,-0.03753356842497925,-0.030701680224613837
2564.903,0.1156725264901421,-0.07269864930334122,-0.03744856253672854,-0.03063216537176389
2565.867,0.1156791688306833,-0.07260255874630722,-0.03738823680858672,-0.0305965264228085
2566.832,0.11571031911735916,-0.07251468318508185,-0.03733955849624759,-0.030589742762454145
2567.796,0.11574467605119292,-0.07240846909785947,-0.0372876779437907,-0.030598134008986224
2568.76,0.11576208356433533,-0.07226018427452637,-0.03722763460953614,-0.030601158390894206
2569.724,0.11574971506815522,-0.07205688387320229,-0.03716438370697727,-0.030580620152540115
2570.688,0.11570894484000582,-0.07180528925409431,-0.03711910477765832,-0.03053500003665709
2571.653,0.11564916377513514,-0.07153340608473172,-0.03710129797820151,-0.03047680541702347
2572.617,0.11558067895369323,-0.07127716459930775,-0.03710602407967314,-0.030424822086401807
2573.581,0.11550761320774017,-0.07106498536412993,-0.03710803280600325,-0.030387720410682505
2574.545,0.11543042462972705,-0.07089437898652899,-0.03707571202637878,-0.030355953801179388
2575.51,0.11534521943381942,-0.07073949727262231,-0.0369918676827964,-0.030311609154769235
2576.474,0.11525062334266384,-0.07056432700846105,-0.03686410842565239,-0.030240009739622906
2577.438,0.11515648534395945,-0.07034982434012522,-0.03671408267690754,-0.0301381311738324
2578.403,0.11507654821123962,-0.07010561491926941,-0.03657161762487998,-0.030022402634818427
2579.367,0.11502226425578235,-0.0698684172877654,-0.0364480409941793,-0.029908967114330477
2580.331,0.11499409157003865,-0.06967690001174255,-0.0363438163370355,-0.02981070650072896
2581.295,0.11497828738047519,-0.0695404398035885,-0.036253087976427935,-0.029727044889515046
2582.26,0.11495858940507712,-0.06943708851793579,-0.036170437146633205,-0.029655593866938963
2583.224,0.11492950053443128,-0.06931672638237638,-0.03608588948242596,-0.029592170175782195
2584.188,0.1148946855081464,-0.06913562306568667,-0.035994921353423553,-0.029537084733810986
2585.152,0.11486353522147047,-0.06887523259248057,-0.035888911753784836,-0.029484956543775503
2586.116,0.11483169779611792,-0.06855389348875507,-0.035771920761662426,-0.029425567717267006
2587.081,0.1147868047359085,-0.06821355202098744,-0.035654823205808976,-0.029342701066250868
2588.045,0.11472038133049661,-0.06789320867432967,-0.035550342795710684,-0.029231820017865104
2589.009,0.11463677945816787,-0.06760883705174288,-0.03547030277732644,-0.029105824126252303
2589.973,0.11455684232544805,-0.06735682753385668,-0.03541427156754554,-0.028988435003714088
2590.938,0.11449843553793075,-0.06711917351369662,-0.035366371170443,-0.028896516405912603
2591.902,0.11446843048238259,-0.06688239078097082,-0.03530205463057373,-0.02883189497472452
2592.866,0.1144601848182625,-0.06663971648559437,-0.03519627414295674,-0.02877443525162929
2593.831,0.11446155909561584,-0.06638629631186226,-0.035041714107456136,-0.028703076091120504
2594.795,0.11446453669654812,-0.06612549093987793,-0.03484012216926097,-0.028608454628646585
2595.759,0.11446591097390144,-0.0658601216813333,-0.03460739230885587,-0.028489638110908808
2596.723,0.11446362051164585,-0.06559632903814586,-0.03437264306574757,-0.028357455662379093
2597.688,0.11445422961639802,-0.06534041947174445,-0.03416232355798022,-0.028226972662094396
2598.652,0.11443934161173669,-0.06508973762994853,-0.034005637576045356,-0.028117497809969597
2599.616,0.11442399551462429,-0.06483565361817126,-0.03390812643395708,-0.028038418702651294
2600.58,0.11441139797221861,-0.06455953848127093,-0.03385617661507503,-0.027985545016608125
2601.544,0.11440498467790298,-0.0642475346000552,-0.03380873444201595,-0.027930802290811067
2602.509,0.11440452658545186,-0.06389345998272875,-0.0337265418362647,-0.027841865677040358
2603.473,0.11441574985050422,-0.06351395207029786,-0.033585328908076875,-0.027701751292315058
2604.437,0.11444552585982681,-0.06313274307287632,-0.033394180215523636,-0.027519783136465973
2605.402,0.11449866458415625,-0.06277381413984479,-0.03317634796471796,-0.027321318673223936
2606.366,0.11456714940559821,-0.06244745476090291,-0.03296519193166193,-0.027126924406194502
2607.33,0.11462807570159667,-0.06215262768910519,-0.0327762970620202,-0.02694721040415067
2608.294,0.1146578517109192,-0.06187842108658462,-0.03261974428474914,-0.026783399139218785
2609.259,0.11464273466003237,-0.061611682662071864,-0.032484136608814024,-0.026638250006574236
2610.223,0.11459119925928182,-0.06133743456967348,-0.032350244608948656,-0.026511158836466722
2611.187,0.1145353119802456,-0.061044350072744245,-0.03220111932373109,-0.0263970202178483
2612.151,0.11450920071053197,-0.060722927989263105,-0.03202113851019086,-0.026280952495816606
2613.115,0.1145362281651478,-0.06036391607647593,-0.031814404871973005,-0.026148702917314637
2614.08,0.11461456197428872,-0.05997826766212751,-0.03159419624996513,-0.02599568897844676
2615.044,0.11472839794839118,-0.05957809779054166,-0.031371510021210566,-0.02582613986746515
2616.008,0.11485528955735039,-0.059179421554557375,-0.031149095529970156,-0.025651580740659336
2616.972,0.11497370645596403,-0.058787093269879735,-0.030915012310180855,-0.025473534388452613
2617.937,0.11506990587069843,-0.058398457584328184,-0.030650403909635103,-0.025287128588121727
2618.901,0.11513495499875699,-0.05800625376928402,-0.030350155269242982,-0.02508656189680112
2619.865,0.1151677086090118,-0.05760641581672073,-0.030022066854116628,-0.024875180213634336
2620.83,0.11517641236558301,-0.05719595645543521,-0.02969554492583656,-0.024666052684272795
2621.794,0.1151729766721996,-0.05678487474598238,-0.02939131613009009,-0.024468941419945198
2622.758,0.1151693119325907,-0.05638814853425569,-0.02912370263232901,-0.024286913200436723
2623.722,0.11517641236558301,-0.05601689710751124,-0.02888673686361507,-0.024110220047144436
2624.687,0.11520229458907107,-0.055670373647948246,-0.028677706776993304,-0.023930025535825503
2625.651,0.1152522266662428,-0.05533169177529348,-0.028486952370244914,-0.02373869451542484
2626.615,0.11532552145842137,-0.054979525692346785,-0.028302964760417576,-0.023536824089379887
2627.579,0.11541118474678018,-0.05459985182040463,-0.02810406355643117,-0.02332714538761456
2628.543,0.11549341234175559,-0.054192628669589175,-0.02787405639935415,-0.023112707524131876
2629.508,0.11556418762545308,-0.05376773083082186,-0.02761105711114711,-0.022893510498931843
2630.472,0.11563427577047386,-0.05334146382608645,-0.027323361678271513,-0.022666176614463025
2631.436,0.11572520712202049,-0.05291706386585299,-0.027035890029231107,-0.022427946475550027
2632.4,0.1158498082687241,-0.05249050643197284,-0.026753267029953023,-0.0221766577904549
2633.365,0.11600326923984812,-0.05204440726563887,-0.026471352679486356,-0.021911692256801594
2634.329,0.1161638306439644,-0.05156582152497088,-0.026168828903436525,-0.021631792070899405
2635.293,0.11630606835003607,-0.05104918956634081,-0.0258308673586293,-0.02133756140249865
2636.258,0.11641830100055957,-0.050499946563743243,-0.02545371167354552,-0.021031123678616495
2637.222,0.11650671284362504,-0.04994033109169037,-0.025055387103290614,-0.02071736878775837
2638.186,0.1165864209301193,-0.04939357748176208,-0.02465396152846244,-0.02040243735580753
2639.15,0.11667506181941033,-0.04887528592801916,-0.02426333618777518,-0.020092459409177945
2640.115,0.11678637828503163,-0.04838396279486004,-0.023884923050665127,-0.0197899081573738
2641.079,0.11692999026845663,-0.04790197488421071,-0.023500632923788203,-0.01949140590284366
2642.043,0.11711139487909873,-0.0474073325608259,-0.023093266420954543,-0.019187430788996394
2643.007,0.11733059211695794,-0.0468789174768946,-0.02265163967859148,-0.018863203622466233
2643.971,0.11758002345659081,-0.04631224872561211,-0.0221803615780665,-0.018510085835770688
2644.936,0.11784502993956164,-0.0457150434242532,-0.021704048341249876,-0.01813450070730778
2645.9,0.1181027069433146,-0.04510808800160629,-0.021245952174254557,-0.017753976226149357
2646.864,0.11833816646318845,-0.04451104865975865,-0.0208186689100895,-0.017388852773889175
2647.828,0.11854453711241636,-0.043938073447047345,-0.0204101408625875,-0.017048394286698652
2648.793,0.11872869027776517,-0.0433847644364233,-0.0200026784523959,-0.016727092573696305
2649.757,0.11890643014879837,-0.042839919360874786,-0.019583227622462295,-0.016417559804777476
2650.721,0.11908394097360593,-0.04228872633401962,-0.01916483177346598,-0.016117955205439755
2651.686,0.11925824515125577,-0.04172367568797216,-0.018773625660444552,-0.015832006255721603
2652.65,0.11941811941669536,-0.04114924832953711,-0.018431113844321913,-0.015563744287114855
2653.614,0.11955852475296257,-0.040572497537944056,-0.01814062644169307,-0.015309176832848458
2654.578,0.11968014829873397,-0.04000649262470672,-0.017886344066685107,-0.01505718504962285
2655.542,0.11978802907097187,-0.03946056881233486,-0.017640741307570366,-0.01479415921885212
2656.507,0.11987896042251849,-0.03894522303991725,-0.017380454066318295,-0.014517608465249895
2657.471,0.11994446764302812,-0.03846800646521736,-0.01709002527374152,-0.014235256268782127
2658.435,0.11996874654293728,-0.03802854567933478,-0.016768016319471005,-0.013964450427542498
2659.399,0.11994400955057698,-0.03762841729762675,-0.016430299871245176,-0.013721008882888524
2660.364,0.1198739214055562,-0.037267289401070686,-0.01611948010873387,-0.013521403210118122
2661.328,0.11977245392763392,-0.03695159292072889,-0.01587868337388904,-0.01337498567431357
2662.292,0.11965541130637368,-0.03668995775118815,-0.015737060175336704,-0.013284314280733485
2663.256,0.11953607822285785,-0.036493752118971504,-0.01568768387055926,-0.013245721612998801
2664.221,0.11941376753840975,-0.03637052718184242,-0.015701110900670317,-0.01325057263678345
2665.185,0.11928046263513492,-0.03632480533648341,-0.015742233844478704,-0.013293012911875369
2666.149,0.11912402406307862,-0.036350736510121696,-0.01579886181115343,-0.013370908411788087
2667.114,0.11893506092699313,-0.036429608767859875,-0.015870552561210678,-0.013483047263864551
2668.078,0.11870784707123941,-0.03653333346241296,-0.015954029259920965,-0.013617028089019455
2669.042,0.11844444391184747,-0.03663531558209758,-0.016036152599247042,-0.01375171907861771
2670.006,0.11815103569690737,-0.03672161452796575,-0.016096707439410596,-0.013859427352525232
2670.97,0.11783770046034377,-0.03679181540123928,-0.016131916096146257,-0.013927984719981414
2671.935,0.11752070048417125,-0.036859485391965735,-0.016161972396486122,-0.013969495774931047
2672.899,0.1172151528192766,-0.03693773530153659,-0.01622168538317446,-0.014014455190560807
2673.863,0.11693571642409556,-0.03702249912192537,-0.0163261498087131,-0.01409091269580466
2674.827,0.11669155314765055,-0.037096766003225395,-0.016460814395628513,-0.014203274136736502
2675.792,0.11648495345219702,-0.03714103570286066,-0.01659227141423962,-0.014335347057416745
2676.756,0.1163058393038105,-0.03715862741105686,-0.016688008270206073,-0.014455969018092586
2677.72,0.11613519986576963,-0.03717136480354799,-0.01673903631281464,-0.014543594830826078
2678.684,0.11595471144002979,-0.03720941102151006,-0.01677076033554529,-0.014596313057986128
2679.649,0.11575383790021525,-0.037288532218515164,-0.01681948660156339,-0.014630648272217172
2680.613,0.11553532780103273,-0.037396820799628604,-0.016914008630995982,-0.014669060748973697
2681.577,0.11530857203773008,-0.03750137529173812,-0.01705815206178742,-0.014731240769065498
2682.542,0.11507769344236744,-0.037572115533423336,-0.017225521057759048,-0.01481471865614482
2683.506,0.1148390272753358,-0.037598046707061614,-0.01737269089851202,-0.014903248956925562
2684.47,0.11458684738099621,-0.03759381473952384,-0.017462321652689874,-0.014981204520497664
2685.434,0.11431909234331866,-0.03758356673970199,-0.01747970219722252,-0.01503855824889986
2686.398,0.11404446591887436,-0.03758767423760629,-0.01744555384961071,-0.015082803966929842
2687.363,0.11377648183497126,-0.03761219475539865,-0.017394829513635607,-0.015122064401230656
2688.327,0.11353369283587958,-0.03764061532170619,-0.017355880469940438,-0.015156021567723199
2689.291,0.1133243445857194,-0.037648581378247885,-0.017329687104850777,-0.015173076113832817
2690.255,0.11314935326939292,-0.03761576288489128,-0.017296359297967974,-0.015160678267903948
2691.22,0.11299657943694559,-0.03754435880516093,-0.01723601225707995,-0.015114400984924099
2692.184,0.1128479284365583,-0.03746042478232855,-0.01715191748872963,-0.015047377007360517
2693.148,0.11268919940224648,-0.03739503673488228,-0.01707866025182609,-0.014985635098666603
2694.112,0.11251420808592,-0.03736790235478719,-0.017061301020039655,-0.014954296001092063
2695.077,0.11233051301302231,-0.03737520457328373,-0.017118872075734086,-0.014961867555331326
2696.041,0.11215185695708693,-0.037396239941339095,-0.017228201135594708,-0.014997082525514573
2697.005,0.11198877604448951,-0.03740706879945044,-0.017336645716487697,-0.015034516317938725
2697.969,0.11184195741390666,-0.03739516120451575,-0.01740195862724219,-0.01505185704971954
2698.934,0.11170269730876728,-0.037362757609937354,-0.017416483263782964,-0.015039639394768836
2699.898,0.1115581691404401,-0.03731786556213478,-0.01739680094265985,-0.015002244467065462
2700.862,0.11140356293818825,-0.037270691571052034,-0.0173618906643711,-0.01494970996404001
2701.826,0.11124048202559082,-0.03722575803337163,-0.01730935474496832,-0.014889261190601138
2702.791,0.11107350732715893,-0.03718426815555038,-0.01722205240831369,-0.014828452035205948
