cm-1,CB-5e-3_0,no-agent_0,CB-5e-3_60,no-agent_60,CB-5e-3_300,no-agent_300,CB-5e-3_3600,no-agent_3600
2071.208,-0.0906745706799318,0.03915049769802066,-0.08029950324281487,-0.0634833096386801,-0.07581967312315813,-0.05907221587508404,-0.052854584222670684,-0.049745748667473916
2072.172,-0.09058091202640496,0.03920310930317953,-0.08010965628148727,-0.06340595750442961,-0.07577888154298472,-0.05897460855011099,-0.05287200412567791,-0.04956802574075348
2073.136,-0.09043726637501692,0.03930054887876145,-0.07995992445461816,-0.0633365911799794,-0.075754686262089,-0.05889504061571962,-0.05285564982944849,-0.04940938720081982
2074.1,-0.09023427069877107,0.03943307246720822,-0.07984892895795342,-0.0632538631815795,-0.07572371704589062,-0.05885678091238296,-0.05281562729956018,-0.04930724320836709
2075.064,-0.08997354286061186,0.03958724609153134,-0.07975014272033328,-0.06312975385366322,-0.07566255667459622,-0.05886223151662887,-0.05276302853383647,-0.04926726464980769
2076.029,-0.08967409275013688,0.03974764662364312,-0.07963144977701803,-0.0629442536129072,-0.0755557115988907,-0.05889095776609721,-0.05269617208781628,-0.04926047455425932
2076.993,-0.08935816598283264,0.039898562652687895,-0.07947685178856996,-0.06270201391623505,-0.07540721869009968,-0.05890759197593384,-0.05260415625060074,-0.04924227805070807
2077.957,-0.08904609228385668,0.040031374523902645,-0.07929766687845972,-0.0624226769442623,-0.07523852459415653,-0.058888814270045435,-0.05247840427153347,-0.04918636181797825
2078.921,-0.08876143000836541,0.040148503812538545,-0.07911637341527884,-0.062136151357043985,-0.07507256791282635,-0.058832246388526965,-0.05232314052034074,-0.04909476696695615
2079.886,-0.08852829099094355,0.040265633101174446,-0.07895597252037682,-0.061866463905246596,-0.07492338390064066,-0.05874833021928773,-0.05215159512792617,-0.04899096287098258
2080.85,-0.08836395727194757,0.040399799901398796,-0.07882086373709905,-0.061632452642804425,-0.07478204256203613,-0.0586463542452187,-0.05197773169479365,-0.048907090222813594
2081.814,-0.08826532794740052,0.04055385821261471,-0.07870356714007683,-0.06144037034787706,-0.07462700889082802,-0.05851836031193087,-0.051805591223269394,-0.048864158857172026
2082.778,-0.08820275993637902,0.04071486413853927,-0.07858494787332479,-0.06129195698423178,-0.07443741654352747,-0.05835238907240527,-0.051635412436949725,-0.04887086390643348
2083.743,-0.088139893897973,0.04086093701708175,-0.07844922862709479,-0.06118345880533483,-0.07421200323082915,-0.05815165236834485,-0.05147242303661795,-0.048916999816166505
2084.707,-0.0880572835453433,0.04097573121529689,-0.07828812955904627,-0.061110161965123554,-0.07397012054905552,-0.057950245396471436,-0.051331607252646315,-0.048974368639477066
2085.671,-0.08795686960443426,0.041063052065722236,-0.07811254076690173,-0.06106806662657122,-0.07374813645563667,-0.05779963587865015,-0.05123417688748513,-0.049015908647864474
2086.635,-0.08785119406101063,0.04113665065639107,-0.07794310221358051,-0.06104909686223225,-0.07357886696615185,-0.05774297953538986,-0.05119161143233163,-0.04901962346967751
2087.6,-0.08775232702414501,0.04120232147094007,-0.07780706019383554,-0.06104324268135001,-0.07348619739934513,-0.057783216018418695,-0.05119755876366616,-0.048992238565286506
2088.564,-0.08766717989080193,0.0412474377241311,-0.07772514939759596,-0.061045027703939915,-0.07347486484647066,-0.05788557305845248,-0.05123137448005001,-0.04895639665812331
2089.528,-0.08761156585208561,0.04125262681395498,-0.07770304642863594,-0.061053027377993334,-0.0735381651487735,-0.05799480970010003,-0.05127283973080306,-0.04893876826376876
2090.492,-0.08760551660576911,0.041202292642663264,-0.07772646505051024,-0.06106869051796187,-0.07366015138469638,-0.058067093150290086,-0.05131314250143488,-0.04895271925667652
2091.457,-0.08765750464464056,0.04110442064292934,-0.0777676958586401,-0.061098720490231725,-0.07381388069028899,-0.05808664319523206,-0.05135323076680623,-0.04899758627580857
2092.421,-0.0877517912844419,0.04098195812308556,-0.07780969500807189,-0.061146261014199094,-0.07396555526940127,-0.058070999076428854,-0.05140099278488265,-0.049065453212777596
