cm-1,CB-5e-3_0,CB-5e-3_1,CB-5e-3_5,CB-5e-3_10,CB-5e-3_20,CB-5e-3_30,CB-5e-3_120
2643.971,-0.03662342734262321,-0.012602264763231692,-0.025967719924658357,-0.03242775785901762,-0.05178666473567689,-0.03210055725543413,-0.04331325496822242
2644.936,-0.03625384453208404,-0.012149383109912648,-0.02553944400416862,-0.03191732336543155,-0.051327534316771346,-0.031746728970501854,-0.04321675636187338
2645.9,-0.03582173308339933,-0.01171282119724709,-0.02504672899541574,-0.03139940086087047,-0.05081438718072804,-0.03135437112321521,-0.04295289943787976
2646.864,-0.035340903170312125,-0.01130206642327219,-0.02451191483961545,-0.03089944609173519,-0.05026491751951325,-0.03093418580335577,-0.042621004801777704
2647.828,-0.03484425308789747,-0.0109147115377397,-0.023967474468744993,-0.030437140832327333,-0.049704382176873,-0.030518442411519374,-0.04231750223066778
2648.793,-0.034355653242899874,-0.010534897009602433,-0.023443428395290948,-0.030013759266332637,-0.049153293337510846,-0.03013736101196068,-0.042113354679718246
2649.757,-0.03387694613127169,-0.010150197179490809,-0.022954355251107984,-0.029616151119931596,-0.048627406850322415,-0.029802670061915733,-0.04201771643897502
2650.721,-0.03339693320618563,-0.009756930370554565,-0.022506949449364873,-0.029225287419779367,-0.048128139496186675,-0.029491072379595758,-0.04201107441649807
2651.686,-0.03290653530391357,-0.00935474257540427,-0.02209747252813374,-0.02883041615011698,-0.04765312089170999,-0.02916364756735743,-0.04204824221066959
2652.65,-0.03241118077987728,-0.008951882166214025,-0.02171362634617094,-0.028430605236851036,-0.04719656325346651,-0.028782002005555567,-0.04208843849177362
2653.614,-0.03192662827292716,-0.00856367766294688,-0.021339921084603506,-0.02803631694986129,-0.046761919011784885,-0.028340667398712684,-0.04207727094621005
2654.578,-0.03147171294576721,-0.008218768263409039,-0.020967178192236553,-0.02766296018445946,-0.04635230975530504,-0.027871063505492125,-0.04199200871467304
2655.542,-0.03105228019371938,-0.007940235249392455,-0.0206023759631311,-0.02732350368692626,-0.04597257744944845,-0.02742628275097108,-0.04181893756940581
2656.507,-0.03067075705226821,-0.007736716401199597,-0.020267100338454004,-0.02702231459093521,-0.04561760377867713,-0.027055913636897168,-0.041615478310940916
2657.471,-0.030327553724594194,-0.007587466885808908,-0.019985514029939276,-0.02675110895707201,-0.04527781379529263,-0.026778090920677382,-0.04146787398760603
2658.435,-0.030024481941411135,-0.007451846654911901,-0.01976594282874755,-0.026495116727324918,-0.04494290469988124,-0.026579403854049357,-0.041465533793158184
2659.399,-0.02976653250808164,-0.007296472811683791,-0.019593533485386016,-0.0262404719904619,-0.04461392350908153,-0.026431086959746844,-0.041635868975798906
2660.364,-0.02955644011247561,-0.0071201771317393825,-0.019440060107686136,-0.02598655685466825,-0.04430222782345611,-0.026310638320829877,-0.041950280982790654
2661.328,-0.029395811383716625,-0.0069427840288876766,-0.019287423666796574,-0.025746043338517023,-0.04402608010422492,-0.026213877698990622,-0.04233918344393451
2662.292,-0.029287141724485977,-0.006797109988130396,-0.019142622785476043,-0.025543353877803602,-0.043809620117902494,-0.026147452692708854,-0.042722287040895125
2663.256,-0.02923296072106333,-0.006701634195196654,-0.019030484066031732,-0.025407609678846605,-0.0436698064202295,-0.026117422948247062,-0.04300858229988859
2664.221,-0.029228995423651958,-0.006662799584574351,-0.018979373971414245,-0.02535867404348646,-0.04361223996638402,-0.026119615024432878,-0.04314181851760624
2665.185,-0.029262837186042126,-0.006672145379655748,-0.018992226466152402,-0.02539757679141437,-0.04362597962710576,-0.02614471684568625,-0.04312333786439318
2666.149,-0.02931045493857698,-0.006726874922064188,-0.01904776994697437,-0.025503676146921634,-0.043676629543528425,-0.026181598102691606,-0.042990944804969226
2667.114,-0.029348945670346,-0.00682741302066703,-0.019111319114055492,-0.025637098887930677,-0.043725932739665054,-0.026227251063007953,-0.04282503190154243
2668.078,-0.029366140020328075,-0.006971033818565521,-0.019160251803302147,-0.025762255144096458,-0.043741809248470716,-0.02628018715396957,-0.04266810121504042
2669.042,-0.02936378135204027,-0.007146409079297374,-0.019200929022823,-0.02586054532452164,-0.04371938985873779,-0.026344630795264782,-0.04252321564701993
2670.006,-0.02935533800324192,-0.007332900172057846,-0.01926555806186092,-0.02593319124917884,-0.043672783995428406,-0.02641969156214834,-0.042349335758083216
2670.97,-0.02935393647570859,-0.007509691462347477,-0.01938415582852347,-0.0260012326579964,-0.043628217673823896,-0.02650084935953942,-0.042122061579649164
2671.935,-0.029366584407106933,-0.007666587537350216,-0.019565393017000464,-0.026082354522349308,-0.043605739900263535,-0.026578139586853823,-0.04183526730860431
2672.899,-0.02939027364078005,-0.007810668544854991,-0.019781873102737744,-0.026181842086347648,-0.04362196671203377,-0.026639167667580437,-0.041519323850834206
2673.863,-0.029418577660233643,-0.007951421882898962,-0.019989236632599428,-0.026297541455925427,-0.0436741657460109,-0.026677269010400847,-0.04121838516922964
2674.827,-0.029446915863285614,-0.008094086860845947,-0.02015457021949104,-0.026415806647445684,-0.04375650251170714,-0.02670149060261216,-0.040982731029794876
2675.792,-0.02948475710668553,-0.008236539434359265,-0.020278472010112285,-0.026527009719524253,-0.043846857323037024,-0.026727849893925616,-0.040861212991628516
2676.756,-0.02954833859966099,-0.008369504609835408,-0.020384877088848407,-0.02662649379260839,-0.043923433551093544,-0.026778750242816993,-0.04089359715303168
2677.72,-0.029648428175699796,-0.008487778478649524,-0.020504467440220827,-0.026719212473958472,-0.043965785179510906,-0.026862076326419775,-0.041092272778728185
2678.684,-0.029778941154291364,-0.00858725455508402,-0.02065101147132689,-0.026810758208134847,-0.04396764567747832,-0.026967272193364752,-0.04141924612356495
2679.649,-0.029920871454739824,-0.008674765181755218,-0.02081813531723794,-0.026905784383776055,-0.043934510909284505,-0.027064664948801775,-0.04178614043251186
2680.613,-0.03004909413224035,-0.008759266745616133,-0.02097865093068278,-0.027002751507716614,-0.04388194211106699,-0.027123949564282927,-0.042116624069020364
2681.577,-0.030155063287199458,-0.008849326225491344,-0.02110853653114741,-0.027098542193569258,-0.04383037751468126,-0.027136595634806054,-0.04237862260330541
2682.542,-0.030245137068914702,-0.00894593484207132,-0.02119238700266602,-0.02719160298451167,-0.04380341197091916,-0.027124989526008295,-0.042598015832790125
2683.506,-0.030335313401425066,-0.00903610052416337,-0.02123720457237637,-0.027284112211009303,-0.04381459831225465,-0.02712248818015905,-0.042820609622328504
2684.47,-0.030432599922397205,-0.009099113839484875,-0.02126762949618989,-0.02737917678670679,-0.04386780544031873,-0.027153061695457635,-0.04309993591991481
2685.434,-0.030529066037008366,-0.00912722202620694,-0.021312504735964688,-0.027473064924316375,-0.0439502200511182,-0.027207037748144616,-0.04343909204173001
2686.398,-0.030604372504226086,-0.009138337858235559,-0.021384997088290166,-0.0275542426432966,-0.04403686554327873,-0.027254981343110947,-0.04380756942339164
2687.363,-0.030641666810052016,-0.009169844515896305,-0.02147807513055844,-0.0276055451184894,-0.0441009826625618,-0.027271369236704736,-0.04415792750539464
2688.327,-0.030636299985107314,-0.009255797510053947,-0.02156672411187707,-0.02761540695112547,-0.04412622004503199,-0.02726042584861432,-0.0444396112047409
2689.291,-0.03060324444547975,-0.009400020120514488,-0.021625253099847953,-0.027586585963428698,-0.044113570215755606,-0.0272497781359164,-0.04465411755758455
2690.255,-0.030563078717390408,-0.009573412939865439,-0.02164174601740442,-0.02753683345414401,-0.04407587372451196,-0.027265584874428372,-0.04481512637705816
2691.22,-0.030529681341779098,-0.009731123231863906,-0.02161744349180792,-0.027489549021203992,-0.04402527051515123,-0.027312135056625424,-0.04496704973573428
2692.184,-0.030501514056719,-0.009842423155105922,-0.021565801390845896,-0.027462536327066682,-0.04396001685736087,-0.027376367986721377,-0.04511756209481686
2693.148,-0.03046685188796786,-0.009905755077077921,-0.021504475044311355,-0.027463314800934946,-0.043872775850160556,-0.027437610177214976,-0.04524054275451311
2694.112,-0.030410619868642786,-0.009946784533514778,-0.021445354938179874,-0.0274847315595977,-0.04376213071267134,-0.027484282707850312,-0.04527309898903744
2695.077,-0.030324169548355172,-0.009995566751780526,-0.02140002879058867,-0.027512107308812588,-0.043640256419039854,-0.02751301419943926,-0.045165983471112545
2696.041,-0.030203433078898535,-0.010067925862183413,-0.02137527175279673,-0.027524175399227767,-0.04352805437948585,-0.027521045014985125,-0.04489603515862971
2697.005,-0.03005117933174116,-0.010157418930235513,-0.021373681861207465,-0.02750872461294556,-0.043441938234027346,-0.027503790486620192,-0.04449224837250512
2697.969,-0.02987721899961635,-0.010239194637197685,-0.021393030167829938,-0.027461331961665114,-0.043384367887926704,-0.02746029221824463,-0.04398365184827926
2698.934,-0.029696045928234643,-0.010279976288461926,-0.02142044795822037,-0.027396683721457194,-0.04334351867000187,-0.027394805216656326,-0.043430109824805226
2699.898,-0.029523076920462677,-0.010258948249528799,-0.021437569119041423,-0.02733324682847927,-0.04330997132276088,-0.02731981242112737,-0.042899212624076435
2700.862,-0.029366037469532952,-0.010178836377297034,-0.021434063499998757,-0.027286063632051275,-0.04327360987503779,-0.027245074518178158,-0.042467928553189774
2701.826,-0.029230533685578784,-0.010060066898137696,-0.021411199842510248,-0.027257029698587846,-0.0432260426247034,-0.02718005991750431,-0.04222559797665383
2702.791,-0.029122137495135127,-0.009935881105919826,-0.021383155611044747,-0.027238643053457166,-0.04315852367440877,-0.0271253871584327,-0.04222941799994369
2703.755,-0.029049531532188953,-0.009826245017408216,-0.021364453209144093,-0.027222755902899024,-0.04306437780655113,-0.02708168497599334,-0.04249503006977318
2704.719,-0.029015860687790652,-0.009738274181130723,-0.021361238463488995,-0.027212824251978806,-0.04294288106167036,-0.027046819069651836,-0.042953415657243255
2705.683,-0.029010049476067088,-0.009668570126148687,-0.02136319023473267,-0.027219526807257123,-0.04280520421208128,-0.027016221764379143,-0.043473747568332534
2706.648,-0.029010425495649205,-0.009623788191383693,-0.021356417246101097,-0.027250107215714456,-0.04266497404310596,-0.026983765442558177,-0.043917352074694584
2707.612,-0.028990975028174448,-0.009616000028815864,-0.021327978695569925,-0.027299562997291513,-0.04253970570297324,-0.026945473779944887,-0.04419779684756845
2708.576,-0.028939015958646112,-0.009664322037475328,-0.021280114704705085,-0.027359111011842324,-0.042435366018846406,-0.026897968600215722,-0.04429794340408619
2709.541,-0.028854753388654435,-0.009774099728942727,-0.021223804212025955,-0.027414616547740907,-0.042351982236511605,-0.026839105407133076,-0.044253083941398604
2710.505,-0.02875343320307417,-0.009931987024635911,-0.021176191085941466,-0.027459785486671207,-0.04228257165020826,-0.026775912438762487,-0.044110934336004624
2711.469,-0.028653617095822367,-0.010112778598426296,-0.021148616865501218,-0.027486742326181195,-0.04221591678055959,-0.02671850043410053,-0.04392543951138931
2712.433,-0.02857263615127458,-0.010291127521229496,-0.02114531417299783,-0.027495155429421166,-0.042145007676018885,-0.026679145019787773,-0.04377842023666637
2713.397,-0.028526351559076315,-0.01044837760362168,-0.02116436475791259,-0.027489727057828574,-0.042064223920132274,-0.02666399420484768,-0.04375494946293954
2714.362,-0.028511413326586917,-0.010571005763325994,-0.021198985899790544,-0.0274827207930142,-0.0419721487320208,-0.026663266911353477,-0.04388603476664264
2715.326,-0.028507345478380422,-0.010642798461905759,-0.021239143007417645,-0.02748831672848876,-0.04187438306686253,-0.02665947071119912,-0.04412545730743091
2716.29,-0.02847873380654146,-0.010658303985563526,-0.021270895424027186,-0.02751251225486065,-0.04177585451969251,-0.02663725087538074,-0.04434495378078832
2717.254,-0.028393274810606692,-0.01062534589760604,-0.02128644759865734,-0.02755185834889291,-0.041682175722454314,-0.02659597187173284,-0.044394338766562534
2718.219,-0.02825018226781352,-0.010576068068995081,-0.021285782230288763,-0.0275940774653179,-0.04159370865487798,-0.02654483362310036,-0.0442270320708543
2719.183,-0.028079366826739113,-0.010547074863799398,-0.021272453597081003,-0.02762938457161213,-0.04150799341170116,-0.026493661388790585,-0.04393724372750119
2720.147,-0.02792612175522889,-0.010559394320952141,-0.021247747741471264,-0.027648944163916517,-0.041426793184512214,-0.02643692230053916,-0.043692159981026615
2721.111,-0.027819195459515313,-0.010601733604729949,-0.021209702079078782,-0.02764326444650098,-0.04135716073966464,-0.02636383950007443,-0.04362823481651401
2722.076,-0.02775452009139188,-0.010640037204268078,-0.021155377238806193,-0.027603157333171497,-0.04130297665555491,-0.026268856329157937,-0.04375341801216118
2723.04,-0.027706970706053775,-0.01064134703160903,-0.021089307529470764,-0.027525746310621123,-0.041261438508466405,-0.026162107316760375,-0.04398723096919947
2724.004,-0.027646294818940088,-0.010591856798564392,-0.02102318988189426,-0.027421420339531242,-0.041220931808995824,-0.026065142780857323,-0.044221215999358944
2724.969,-0.027557520013963055,-0.010498682053662046,-0.020967762101639097,-0.027313537126863963,-0.041169826498719204,-0.025992450815681536,-0.044405695592559385
2725.933,-0.02744594474887063,-0.010389753979929325,-0.020928244410851563,-0.02722582790740159,-0.04110493092840374,-0.025949917740541284,-0.044567014143651086
2726.897,-0.027325550115397727,-0.010297995264584768,-0.02089781588265902,-0.02716716309414526,-0.04103011010742526,-0.02592647781890785,-0.044759477929673566
2727.861,-0.0272106932248614,-0.0102513370906557,-0.02086475976215504,-0.027134100645686422,-0.04094288856150076,-0.025904873123848593,-0.04501113486937663
2728.825,-0.027101715913245387,-0.010261213896821256,-0.02081245373457605,-0.027113046942101243,-0.040831243114434916,-0.025871223904754412,-0.045298686262154594
2729.79,-0.02698921769099686,-0.010320368531597785,-0.020738268513552476,-0.027093249967630753,-0.040677491251026925,-0.025818729627597688,-0.04553513193794672
2730.754,-0.02686321694739064,-0.010405684312454427,-0.020655550862318586,-0.0270671065111311,-0.040475919140699014,-0.02574983046400852,-0.045628670886611725
2731.718,-0.026717731552711295,-0.0104900796740985,-0.020589410867592108,-0.02703016565698778,-0.040239554161478286,-0.025670691415849028,-0.04550913168933876
2732.682,-0.026558094148305157,-0.010543994999511213,-0.020561405815726644,-0.026982423914286586,-0.03999276183067865,-0.025586869141357674,-0.04518871433041838
2733.647,-0.026390867985060004,-0.010551676959862201,-0.020574188601774394,-0.026930527983678516,-0.03975852202277636,-0.02549989639458066,-0.044759099368807
2734.611,-0.026217864793689663,-0.010507072028791935,-0.020604615327777426,-0.026880503183085647,-0.039546767772944746,-0.02541101025417169,-0.04437276079716851
2735.575,-0.026036315702725847,-0.010424942314440319,-0.020617095490161986,-0.026838378321344253,-0.039356452064545244,-0.025321753669880154,-0.04417623608548655
2736.539,-0.02584427224706124,-0.010332652588011589,-0.020581544166188268,-0.026799088081939315,-0.03917839695990594,-0.02524450762394624,-0.044252309612353366
2737.504,-0.02564552880611535,-0.010259833268002417,-0.020490063080092154,-0.026755004817327538,-0.03900056760606602,-0.025189807676332783,-0.04457166011792253
2738.468,-0.02545198127212229,-0.01022000743668967,-0.020355998850932748,-0.026701681102808617,-0.03881410523027686,-0.025157065874822495,-0.04505186457715626
2739.432,-0.0252680393292723,-0.010208891604661052,-0.02020449544659064,-0.02664196203346163,-0.03861332324774683,-0.02512833098466581,-0.04556359283218732
2740.396,-0.02508269585888898,-0.0102049621226382,-0.0200577896509538,-0.026585070604622695,-0.03840423519270117,-0.025078195313513667,-0.045974228128534245
2741.361,-0.024870552447380512,-0.010185243911046023,-0.019929639306684635,-0.026534815403692128,-0.038192512080910845,-0.024987409373743656,-0.04617281771767018
2742.325,-0.024611816791288415,-0.01013674489869183,-0.01982792697445471,-0.02648517111274787,-0.037990932186072614,-0.02485593578111075,-0.04609824122695749
2743.289,-0.024309531230867962,-0.010063252964642722,-0.01975661469582301,-0.026418934506575564,-0.03780944800463561,-0.024693960043101586,-0.04575486931367376
2744.253,-0.024000101298387363,-0.009979565617777537,-0.019710819618520257,-0.026319851888625286,-0.03765555602004179,-0.02451883524654527,-0.04525183075126151
2745.218,-0.02373353759826764,-0.009908445533237711,-0.019680403345216407,-0.026178965573040704,-0.037521460045201724,-0.02434700026355154,-0.04478124517950087
2746.182,-0.023547886475498953,-0.009867274473845075,-0.01964504582870303,-0.026012483874487038,-0.0373862041783234,-0.02419088025774107,-0.04452461532659616
2747.146,-0.023440447425809762,-0.009864690219902111,-0.01958636437549926,-0.025854167424264617,-0.037222748922796624,-0.02405889348138094,-0.04453220375123952
2748.11,-0.0233713623734961,-0.009892090391845276,-0.019488905570960315,-0.025734659467286505,-0.03702359390292429,-0.023956970435159902,-0.04471821479521833
2749.075,-0.023285835010364582,-0.009926818516749997,-0.01935820826433857,-0.025661008159337556,-0.03680791625988942,-0.02388390122896609,-0.044934114940343405
2750.039,-0.023150194492016926,-0.009937474139172332,-0.019210661206636587,-0.025608700300853007,-0.036615234060351436,-0.023835981423973873,-0.04509376438215981
2751.003,-0.022963415310501896,-0.009895205656872413,-0.019065634691188903,-0.02554421962452705,-0.03647229488178339,-0.02380110192336145,-0.045215919090874475
2751.967,-0.022752570875731643,-0.00979459675679168,-0.01893431094349209,-0.025445521007139597,-0.03637345495420041,-0.02376433961622664,-0.04540869260851506
2752.932,-0.022544119292847567,-0.009656144466779117,-0.018815718222960184,-0.025314475578705836,-0.036279538729397334,-0.023706373645024703,-0.04570192241429145
2753.896,-0.02235347736471629,-0.009509018995725108,-0.018697697877817932,-0.025172154497381985,-0.03614525203405433,-0.02361752828742849,-0.04603927176833442
2754.86,-0.02217753438388579,-0.009381434732568545,-0.018579591748454808,-0.025033886367452993,-0.035953426130651986,-0.023498082225991857,-0.04627485707852072
2755.824,-0.02199926691836587,-0.009280401023620481,-0.01846403427550241,-0.02490863934751782,-0.03571612701019239,-0.02335734413772712,-0.04625794229071025
2756.789,-0.021807326013496386,-0.009198943923308814,-0.018359263988105102,-0.024790346228683903,-0.03547151823453862,-0.023205598088585088,-0.045947384721632595
2757.753,-0.02159186679294565,-0.009119646268072778,-0.01826463281891365,-0.02467133049060904,-0.03525245043725767,-0.0230397038019833,-0.045374329606218504
2758.717,-0.02135569231178033,-0.009028206159378716,-0.018167626724380628,-0.02454486514161546,-0.03506789137424271,-0.02285433572228893,-0.04465786875162594
2759.681,-0.02110481888331423,-0.008912516544507563,-0.018050105946171655,-0.024412224365388896,-0.03490322562736057,-0.022649782727759023,-0.043915734587355634
2760.646,-0.020845878125631892,-0.00876078897739075,-0.017897532221477178,-0.024275642347022106,-0.03473164723531077,-0.022434153800997225,-0.043272095077639884
2761.61,-0.020586424613973944,-0.008574545689802883,-0.017703594643057013,-0.024133513265979668,-0.03453847850387755,-0.02222336443468287,-0.04282461892605164
2762.574,-0.020322356316535513,-0.008368123981016568,-0.01747484813461153,-0.02397909965784118,-0.03432584460437933,-0.022030560288795378,-0.0426081337323146
2763.538,-0.02005333139733287,-0.008166587574204612,-0.017227764708298843,-0.023797938665045155,-0.03410804568228118,-0.021861389782901922,-0.04260556984280925
2764.503,-0.019775589660544882,-0.007992628343030548,-0.016978843409119766,-0.02357940743565829,-0.03388758445765224,-0.021708991208755742,-0.042727397612593705
2765.467,-0.019494156095132508,-0.007850388173950899,-0.016732709736680965,-0.023327321538909342,-0.03365585515432942,-0.02155930809022579,-0.042872919851162504
2766.431,-0.019216927112320127,-0.00772807862089709,-0.016479448044276326,-0.023057051470053748,-0.03339814504780047,-0.021391666939810813,-0.04295551494932146
2767.395,-0.018951286369356498,-0.007608530325480973,-0.016201845980295396,-0.022789155222859223,-0.0331072495737606,-0.021198223863190094,-0.04293570933307543
2768.36,-0.018693986424396108,-0.007476131561827941,-0.015893253465431446,-0.022533920521495148,-0.032784566051812944,-0.020983332425625695,-0.042789739704391594
2769.324,-0.018436515561443843,-0.007318385869090535,-0.015569854161520347,-0.022284609901541127,-0.03243005166715073,-0.020762643031514007,-0.0425316644372691
2770.288,-0.01816714880625746,-0.007115185627548184,-0.015255815429945042,-0.02202868050824977,-0.03203828450833335,-0.02054336064444252,-0.0421929212909447
2771.252,-0.01788038259949876,-0.006845998408612971,-0.014962746975554827,-0.02175260155815296,-0.03160849390883869,-0.020321723049934178,-0.04182392768991958
2772.217,-0.017575635819995387,-0.006506009711788451,-0.014671772665379897,-0.021453451156059067,-0.031150340445978808,-0.020078895385629635,-0.04149100061509053
2773.181,-0.017249695209500183,-0.006119362841034863,-0.014349407818249837,-0.021136029309003337,-0.030686072250259468,-0.019794438665200996,-0.04120995358629258
2774.145,-0.01689199803611563,-0.005732397363630781,-0.013969390928566418,-0.020808700247426842,-0.030235477546924117,-0.01944851205024085,-0.040960309902107146
2775.109,-0.01649140044677182,-0.005373221466298246,-0.013534306336092733,-0.020476606087957167,-0.029800728214353134,-0.019036323560249976,-0.04067730123972792
2776.074,-0.01604335602288503,-0.005041339538692048,-0.013074636274268841,-0.020131679327860877,-0.029369602571337937,-0.01856186311374332,-0.04030866899225724
2777.038,-0.01555675250003247,-0.004702412864035862,-0.012618257010497545,-0.019755826558800718,-0.028926263031624492,-0.018046759195754263,-0.03986226485621385
2778.002,-0.015043314852456392,-0.004318350247225237,-0.012172813432697296,-0.01932769385856967,-0.02845987355684188,-0.017518652357630435,-0.03936014172280619
2778.966,-0.014506529807190941,-0.0038663536123797995,-0.01171637649886155,-0.018840435544406908,-0.027965362538514067,-0.017001142253688574,-0.03880223936644186
2779.931,-0.013937407077863768,-0.0033450069299417835,-0.011214664960054702,-0.018303009302168764,-0.02743979910850408,-0.016496760816887487,-0.038182163549938364
2780.895,-0.013327298214086292,-0.002762275366173709,-0.010644978437158203,-0.01774025298644131,-0.026876297867430413,-0.015987250941381915,-0.03750142335456833
2781.859,-0.012680305247663358,-0.0021289561464537263,-0.010013880504382105,-0.017173475137546867,-0.02627262855308525,-0.01544484972738594,-0.036788488278228434
2782.823,-0.012012015899453495,-0.0014632806513383185,-0.00935427193349428,-0.016611741659682194,-0.02564318861731271,-0.014853427572453242,-0.03609247143116142
2783.788,-0.011340274007807858,-0.0007928614572043299,-0.008710443333991173,-0.016050521346206024,-0.02501504869476427,-0.014213854509922689,-0.03542449734065059
2784.752,-0.010670548948466287,-0.00014725818107054256,-0.008115436048422756,-0.015470701441832513,-0.024411702437597552,-0.013536166510300806,-0.0347496902264983
2785.716,-0.010000892256321453,0.00045427117507712724,-0.007574999061338736,-0.014865125572436381,-0.02384115232242556,-0.012839901939467048,-0.0340489895490732
2786.68,-0.009331030462586386,0.001005425279706555,-0.0070761854432704226,-0.014235378613067808,-0.023285711941792322,-0.012148103086630434,-0.03329378471051924
2787.645,-0.008668620693296825,0.001503938485525271,-0.006598680914015833,-0.01360673129167459,-0.022714986675138046,-0.01148671461784137,-0.03251260887578792
2788.609,-0.008030002708475502,0.0019430138506559042,-0.006126143219061869,-0.013013272385492542,-0.022110118546202998,-0.010882683776630576,-0.03175469904776926
2789.573,-0.007434148405219936,0.0023047740019314024,-0.005660590810664233,-0.012494683116317842,-0.02147759205208702,-0.010357309386961625,-0.031083675821551388
2790.537,-0.0068952439768553055,0.002576899482199011,-0.005209048623548555,-0.012074778500873774,-0.02085614680841716,-0.00992177953380149,-0.030556896330612066
2791.502,-0.0064252194992140965,0.0027599213025429024,-0.004787934604187517,-0.011756620070920269,-0.02029043087415633,-0.00957463963016175,-0.03020315873250939
2792.466,-0.006036107598923912,0.002874407292289944,-0.004407997010842714,-0.011518550194714268,-0.019805568756375024,-0.00930681210163573,-0.030005142146866934
2793.43,-0.005734676628462804,0.0029479700278169426,-0.004081685368676964,-0.011327481987397471,-0.019400202058021728,-0.009105701856216257,-0.029912066074897856
2794.394,-0.0055127225242210375,0.0030022747613580496,-0.0038147558709980297,-0.01115873119460896,-0.01905374074928962,-0.008959339138358462,-0.0298507787913327
2795.359,-0.005342351469925479,0.003050773773712242,-0.003608960246013543,-0.011005169369537098,-0.01874153907049314,-0.008860474803094376,-0.029797413754265957
2796.323,-0.005185380386192508,0.0030970779402518535,-0.003466717032051305,-0.010877887146618977,-0.01845347326595602,-0.008800921700762555,-0.029737633831242206
2797.287,-0.005011932808043305,0.0031401960402864526,-0.003388765126812068,-0.010791891966032457,-0.01818701726207813,-0.008763568042842732,-0.029682594522706534
2798.251,-0.0048119587575559545,0.003184340761750447,-0.0033708153192524713,-0.01074463196949189,-0.017940026426265236,-0.00872238080052353,-0.029594021604318323
2799.216,-0.004600293916424725,0.003226927850700873,-0.0034048839098254255,-0.010718209239855645,-0.01770595787759007,-0.008649073694588628,-0.02943040071486544
2800.18,-0.004402302514643061,0.0032698689470407436,-0.003464821128682561,-0.010689821125520594,-0.017479736115321422,-0.00853470509334053,-0.029159727974542495
2801.144,-0.0042338457418564426,0.00330218982169723,-0.0035214495275919643,-0.010648038373371535,-0.017266113583012065,-0.008401209352908301,-0.02882021049917285
2802.108,-0.004088497081570601,0.003311535616778614,-0.003549224872381977,-0.010599385502062193,-0.017080772176709558,-0.008287629219373554,-0.028485242637126793
2803.073,-0.003940140264627839,0.003289834963805537,-0.0035471163106505785,-0.010564417014446085,-0.01693356708648399,-0.008220133664256852,-0.028225133465712135
2804.037,-0.003763000857854264,0.003238645495291554,-0.003533246660150711,-0.010568623566066073,-0.016819796468099717,-0.008196241733115341,-0.02807192816228334
2805.001,-0.003549285000820601,0.003173154128243939,-0.0035291232505426434,-0.010625766340727953,-0.016712915141352123,-0.00818760937108128,-0.02799376222626316
2805.965,-0.003317656938239011,0.0031157341296756957,-0.0035384513834671905,-0.010736550503101627,-0.016585871932865547,-0.008160828657369317,-0.027937933102101343
2806.93,-0.0031081456638053315,0.0030842628727538886,-0.0035491419716643323,-0.010872256302002344,-0.016432127853967873,-0.008097411383528548,-0.027870864161665062
2807.894,-0.00295442202191788,0.003084581479404395,-0.003543684941815892,-0.010989100691440167,-0.01627312923060155,-0.008006193825656835,-0.027806949321539726
2808.858,-0.002862946712669304,0.0031063529338553613,-0.003520714234270245,-0.011044847100419058,-0.01614184346398843,-0.00791936042015675,-0.0277718068280043
2809.822,-0.0028092784632222693,0.0031245489136729194,-0.0035017768268569686,-0.01102963369630296,-0.016055007251324964,-0.007872698085224611,-0.027779885661042975
2810.787,-0.0027490811464858157,0.0031129020705601153,-0.0035158555313404586,-0.01097088161019144,-0.015993743155075613,-0.007886972069690376,-0.027839238842726242
2811.751,-0.0026490941212421464,0.003048295721986118,-0.003571071013670876,-0.010917983787205836,-0.015913056705568054,-0.007953957839647589,-0.027938698827490525
2812.715,-0.002502412300619713,0.002926481779277532,-0.0036573490344648666,-0.010917470622817338,-0.015767564207613754,-0.00804463162668251,-0.028094340686315014
2813.679,-0.0023236320811241768,0.0027597442988481864,-0.003747058424093544,-0.010983811956415866,-0.015530876171214585,-0.008128644220966744,-0.028285369382506975
2814.644,-0.002137946774757117,0.0025646154257852067,-0.003829414880505034,-0.011098062596597551,-0.015209064514423212,-0.008193556864608684,-0.028500591559534664
2815.608,-0.0019527400387673005,0.002362229401238584,-0.003916550743507698,-0.011229115006859728,-0.014828401959582908,-0.00824222435450149,-0.02869349069055369
2816.572,-0.00176161954025878,0.0021581087404836646,-0.004031436720647176,-0.011349767983697887,-0.014431353010510729,-0.008274918576063559,-0.02883353928313825
2817.536,-0.0015538516293421773,0.0019580591647073878,-0.004181523063374409,-0.011447206381056452,-0.014057112676687664,-0.008280458241463371,-0.028898202641340652
2818.5,-0.001332615380666264,0.001766399564060989,-0.004351981356368076,-0.011521419726192795,-0.013727321896814262,-0.008236412803683285,-0.028900253752944933
2819.465,-0.0011148316754261008,0.0016035915656544958,-0.0045134287017916655,-0.011572701255900349,-0.01343692073917996,-0.008130581404572812,-0.028876593698784817
2820.429,-0.0009131142614216849,0.0014899197929031948,-0.004646253673353655,-0.01160234959026429,-0.013155860993934376,-0.007975334830668937,-0.028860952252070964
2821.393,-0.0007216861105278072,0.0014354734564062978,-0.0047436584122071785,-0.011613625243154378,-0.012848528526345514,-0.00780751355616427,-0.028879071551729585
