cm-1,laser-disk-center_CB-5e-3_0-s,laser-disk-center_CB-5e-3_1-s,laser-disk-center_CB-5e-3_2-s,laser-disk-center_CB-5e-3_3-s,laser-disk-center_CB-5e-3_4-s
2223.559,0.0023866581343168296,0.0008645702922959187,-0.0010919788246130974,0.0017275596669568513,-0.0011850345130738672
2224.523,0.002561460507301895,0.0010515864417876657,-0.0010173609351525436,0.0018257377501852193,-0.0010237738111481313
2225.487,0.0026814363110661205,0.0012330063634731464,-0.000942769309837998,0.0018737147841533545,-0.0009160713741954793
2226.451,0.0027239284674477494,0.0013738149045407029,-0.0008649380347365815,0.0018640999865172359,-0.0008650623210373746
2227.416,0.002690084486367234,0.0014509446436624229,-0.000782599403726272,0.0018056112272658584,-0.0008565659464734689
2228.38,0.0026149309297645133,0.0014794724804571503,-0.0006900124835973686,0.0017265325020749847,-0.0008625943920758641
2229.344,0.0025489553084365848,0.0015013642518690697,-0.0005776217407654855,0.0016649916845508685,-0.0008548724229050473
2230.309,0.002534737646585313,0.0015534004863132329,-0.00043584570649235564,0.0016548761828595656,-0.0008160556365054168
2231.273,0.0025872932040063,0.0016365581566954608,-0.0002693684105728348,0.001710371261058525,-0.0007486166523414974
2232.237,0.002690316285090384,0.0017183840119724897,-0.00010456960897612858,0.001817266633743903,-0.0006675130397465196
2233.201,0.002804473159789868,0.0017679328586780489,2.2988928438891832e-05,0.0019364964296774625,-0.0005922754572640397
2234.166,0.0028970109397241663,0.0017868861643255348,9.313526390667194e-05,0.002034299334466625,-0.0005264714764797306
2235.13,0.002952122733466769,0.0018099707397739857,0.00011590569183970763,0.002099894944331297,-0.0004604055600995255
2236.094,0.0029784023605410603,0.0018765026643164104,0.00012659022403633028,0.0021529053458987507,-0.0003724190426463384
2237.058,0.0029965520376887818,0.001997972536813703,0.00016560553458108842,0.002225156810132692,-0.00024746812872346037
2238.022,0.00302534754083043,0.0021537839793447006,0.00025551243813386594,0.002339220220786251,-9.026996291495133e-05
2238.987,0.003069529136120763,0.0023116044037456967,0.0004015976680172487,0.0024909962265100907,8.413042201863127e-05
2239.951,0.003121370602025504,0.0024547596558288465,0.0006011676346088736,0.002654792998033196,0.0002601748469917795
2240.915,0.0031694532155829183,0.0025865063733378863,0.000847926379313813,0.0027978303444916065,0.0004319653808624092
2241.88,0.0032063257017688985,0.002721118434967203,0.001126564358387282,0.0028987436557721983,0.0005948404847240178
2242.844,0.0032302718520014124,0.0028604319616783373,0.001405205543553358,0.0029527745943242452,0.0007355725684427762
2243.808,0.0032506609183696198,0.0029942714680675736,0.0016414777257503324,0.0029783013617269453,0.0008381959157102705
2244.772,0.003277326541041361,0.0031051918960867207,0.0017980012441680402,0.002998757361344832,0.0008988563050856651
2245.737,0.003311126575748793,0.003187604406443431,0.0018599183403416558,0.0030347767114886873,0.0009343785224598099
2246.701,0.0033309087739750412,0.0032408725999260764,0.0018374943719992203,0.0030873259867905158,0.0009757750944836784
2247.665,0.003304149045129647,0.003274207069560666,0.001758708143294219,0.0031381011608914173,0.0010455662148688653
2248.629,0.0032079602882662027,0.0032966487089483416,0.0016610776879736693,0.0031650834673307114,0.0011459093600726053
2249.594,0.003064160745786798,0.0033223098928067117,0.0015918291189010833,0.0031634230343954017,0.0012685753220559798
2250.558,0.0029404165967407444,0.0033702955281631843,0.0015997010872103542,0.0031599745542858614,0.0014099455633603056
2251.522,0.002912026490565468,0.0034592072540527495,0.0017219493255155002,0.0032050837159267737,0.0015736993296991259
2252.486,0.0030063633047571112,0.003588212819455676,0.0019539015260347683,0.0033295922982001544,0.001755292061116974
2253.45,0.0031829144424967413,0.0037387582584816796,0.0022454821594887647,0.0035233477135416308,0.0019327769142691335
2254.415,0.003354006755133126,0.003876680695646064,0.0025187083996923267,0.0037291849508071895,0.002072784284171454
2255.379,0.003449322595779715,0.003978513685716918,0.0027131761548762285,0.003882715715164608,0.0021641893416359825
2256.343,0.0034519496836545025,0.004036625018080098,0.002813066365610531,0.003949932453034586,0.0022230968553934374
2257.308,0.0034066789158910503,0.004068461756267344,0.0028574985688914196,0.0039481717621679705,0.002289600404486743
2258.272,0.003371229729249907,0.004096502033502277,0.0029014834367467627,0.003915505802628627,0.002384935457265305
2259.236,0.003383549951250677,0.004137818440996999,0.002982325670821452,0.0038829525299077412,0.0024974490812565172
2260.2,0.00343173606891328,0.0041893163178984465,0.0030954351942652824,0.0038559863531714583,0.0025826721390763393
2261.165,0.003470553380731121,0.00423095344056383,0.0031994563567957312,0.003819231567624458,0.002595440952941696
2262.129,0.003452458009943863,0.004240748521155346,0.0032448793904398133,0.0037563179459887673,0.002518793161301605
2263.093,0.003355648933768987,0.004212391478838598,0.003209000500354809,0.003660152406645948,0.0023750457884528183
2264.057,0.003199275715151984,0.004166330390566243,0.003117414235211389,0.0035377165900022634,0.0022119474169219593
2265.021,0.0030309819894849105,0.004138419125349177,0.0030305399431963327,0.003409612395647434,0.0020777068549121492
2265.986,0.0029021995952810175,0.004154288200598287,0.003011739540742148,0.003298626425854169,0.0019981496763540906
2266.95,0.0028436222267109778,0.004214516195958006,0.0030869131374426043,0.0032237586777063864,0.001970782983018696
2267.914,0.0028515338663494985,0.0042898918611364,0.003232628018649563,0.0031858901893801754,0.0019757550618543654
2268.878,0.0028981019233806356,0.004348955683480402,0.003394156733812491,0.00317649176880874,0.0019967855981572165
2269.843,0.0029386082872434366,0.004375341025803753,0.0035217315281957833,0.0031823647940624855,0.0020280879707378903
2270.807,0.002941037541331226,0.00437980408258246,0.0035947136758051885,0.003199869731867033,0.002079970196635421
2271.771,0.0028912934642755807,0.0043870962194013235,0.0036232202142858754,0.003227439016616184,0.0021653999616758624
2272.736,0.0028045785638732266,0.00442648572531789,0.0036360576323590816,0.003274078494977997,0.0022925984325257993
2273.7,0.0027102078830670245,0.004513752872876078,0.0036528693106901403,0.003343197558941805,0.002453120092775156
2274.664,0.0026454662224494035,0.0046480329083319945,0.003690094909195637,0.003436332802946701,0.002631196955884335
2275.628,0.002632752216798917,0.004805651565590477,0.00375198711298723,0.0035475600183987517,0.0028046808297752758
2276.593,0.002667629758404841,0.0049503012737230415,0.0038421070526998935,0.003663406831694016,0.0029522804705427678
2277.557,0.0027263369738835534,0.005049527223255344,0.003959464943719658,0.003761884193553812,0.003062732358352225
2278.521,0.0027763463277323862,0.0051012093194067595,0.004097143461773208,0.003826139459307319,0.0031450627252090804
2279.485,0.0028018726724805534,0.0051319876853860346,0.00424446156743689,0.0038536955946997537,0.003227805731649918
2280.449,0.0028121745913342647,0.005188757701532575,0.004396297619624337,0.0038641758154519925,0.003349879380035253
2281.414,0.002829728120954986,0.005299368827164131,0.004552837770364468,0.0038867104477611062,0.0035390346802279577
2282.378,0.0028778120911387645,0.005461275801913266,0.004723566079615865,0.003949061773794354,0.003798132378461885
2283.342,0.002963088576023078,0.005645287525673981,0.004915385318764072,0.004054783762319484,0.00410570820993113
2284.306,0.003069743675289058,0.005807797634154545,0.005119602674837834,0.004184883725781875,0.0044243977711312795
2285.271,0.0031670027368930526,0.005918804331669185,0.00531538796751464,0.004307679571452307,0.004714528577558533
2286.235,0.003227971699546813,0.005971330014543022,0.005484899068213782,0.004397522116957355,0.004950140608706322
2287.199,0.003234901054616768,0.0059760705128083505,0.005616624436878873,0.00443990716638544,0.005117247833538159
2288.164,0.0031921518216492025,0.005956136512576105,0.005709354440883613,0.004437394625177778,0.005217914160809918
2289.128,0.0031182888102122383,0.005939752818189615,0.005769620292807367,0.004406878208288168,0.0052700167117576725
2290.092,0.0030340335131222697,0.005945606488950271,0.005806529518211577,0.004367378403161159,0.005297537750354074
2291.056,0.0029511747642165156,0.005982076046697243,0.005828804640701991,0.004332219418658603,0.0053247831137336644
2292.021,0.002872376755770195,0.006040134508554621,0.005845590800667467,0.004308244291949666,0.005367766873595779
2292.985,0.002803812638987536,0.006100464537199881,0.005865050047381452,0.004298230727833104,0.005434961145360025
2293.949,0.002755248661642839,0.006141114182824259,0.005890066335543392,0.004307264885110759,0.005526703670301029
2294.913,0.0027339307075768047,0.006146685793955148,0.005917274241819555,0.004340719529223527,0.005642189222084149
2295.877,0.00273200941538848,0.006117133998199216,0.005936330460969462,0.004398173733273076,0.005778052569049746
2296.842,0.002723884420053821,0.00606572378089202,0.005938409178639758,0.004462470471225948,0.005925368773180379
2297.806,0.00267809241077784,0.006006538095610888,0.005919967403274919,0.004502947718384033,0.006068075231149279
2298.77,0.0025817418825491776,0.0059456424323988,0.005884546376761475,0.0044930073038433535,0.00618953833066247
2299.734,0.0024486056157225163,0.005879410805980342,0.005842480936327561,0.004420757080284556,0.006279201813866388
2300.699,0.0023112211010625923,0.005801905874826067,0.005800483532539657,0.004297903516570858,0.006334727301163833
2301.663,0.0022027047313049534,0.005716139762791546,0.005758198511803334,0.00415081917292998,0.006361568583446742
2302.627,0.002136502206561876,0.005634763685551537,0.005710605843628945,0.004007563646017054,0.006363629196957832
2303.592,0.002100440038348651,0.0055702229281015675,0.00565360721649435,0.003883063746316377,0.006340871576112152
2304.556,0.0020688643994162745,0.005529426882637244,0.005588169208695731,0.0037763127439367607,0.006294493053559283
2305.52,0.0020144779031453664,0.005506461800427631,0.005512895492429745,0.003671645696096597,0.006232049891953815
2306.484,0.0019158598438415875,0.005478860727642057,0.005413530919568785,0.003545124221981223,0.0061647314966525365
2307.448,0.0017619405411191055,0.005417528236120824,0.0052633829135866495,0.0033736898850260048,0.0060997865906580245
2308.413,0.0015449164421084641,0.005291689871270046,0.005036341155958533,0.003138436138615956,0.0060222485176290984
2309.377,0.0012639484229005197,0.005085885019281762,0.00472178757240603,0.0028308937344411096,0.005903889972659832
2310.341,0.0009198588841428175,0.004797939940777945,0.004332037293360214,0.002455638833579082,0.005711709309418853
2311.305,0.0005190598770817201,0.004444386454533256,0.0039027787143408633,0.0020327796375255135,0.005433453187870795
2312.27,7.614592275004877e-05,0.004050619569962343,0.0034730925888409735,0.001592474067324975,0.005082717294542627
2313.234,-0.0003828661524628629,0.003642872396523246,0.003078393415645541,0.001162813492429402,0.004700337767142701
2314.198,-0.00082558371615942,0.00324797092952509,0.0027329459364843134,0.0007592408289276217,0.004336153167219608
2315.162,-0.001220119693694985,0.0028875741257170123,0.002432256989533586,0.00038782873191153897,0.004036819041318564
2316.127,-0.0015550427693182503,0.0025707898878645223,0.0021511698536893407,4.586894211991426e-05,0.003831261933437661
2317.091,-0.0018466307714894456,0.002286798316026357,0.001859412064130651,-0.0002797585291789895,0.003721487261286443
2318.055,-0.0021337410180336937,0.00200571489112069,0.001534246946540234,-0.000611306475904209,0.003682057513141593
2319.02,-0.0024508032780954704,0.00169464753259958,0.0011780941872003212,-0.0009739757656807816,0.003666163039157223
2319.984,-0.0028006384622980213,0.0013415491590173393,0.0008155241252893806,-0.001377586713766283,0.003632634948238933
2320.948,-0.00315395993124511,0.0009646059352959092,0.0004841748877602689,-0.001804013722741669,0.0035648947664397093
2321.912,-0.0034752577514341218,0.0005957712288675773,0.0002090536594867934,-0.0022137317354821696,0.003475253699202635
2322.876,-0.0037563659478858837,0.00025629283842632216,-1.0917200876009354e-05,-0.0025685051181205064,0.003390491296672874
2323.841,-0.00403168602039677,-6.709447767282795e-05,-0.00021072480494837661,-0.002862478727188716,0.0033161768374216074
2324.805,-0.004352486460741689,-0.00040743463312311354,-0.0004473091545751023,-0.003129474310500186,0.0032256970810045013
2325.769,-0.004763749720475041,-0.0008054865428493554,-0.0007792076062894289,-0.0034417396628133577,0.0030648208330690744
2326.733,-0.005276142940109593,-0.001280969566506197,-0.0012401699126369126,-0.003865729283161594,0.002790171992212703
2327.698,-0.005859517859220471,-0.0018214096257263151,-0.0018212517344741886,-0.004427248995815837,0.0023977409881412986
2328.662,-0.006453207363887042,-0.0023842062190107625,-0.002467822470875197,-0.005079911233488621,0.001933343400885279
2329.626,-0.006989540631295363,-0.002917460961782253,-0.003107587554574093,-0.005724938458909709,0.0014662894634288619
2330.591,-0.007420025369947805,-0.0033804392921848963,-0.003674111794468899,-0.006259641700717509,0.0010509892026075527
2331.555,-0.007746215056646524,-0.0037702526538733036,-0.004139465514348988,-0.006645302540753345,0.0007034879498732829
2332.519,-0.00800803231260915,-0.004115968115295002,-0.004511582484973781,-0.00691317220154543,0.00041494356534024806
2333.483,-0.008253551733699587,-0.004453754331252908,-0.004819322655279952,-0.007132597672137125,0.00018155935577710353
2334.448,-0.008516629564207989,-0.0048026749387965,-0.005097086933439065,-0.007361095407171267,2.1727005177510358e-06
2335.412,-0.008797840925634761,-0.005152556834146608,-0.005371660678133146,-0.0076209295298753,-0.00012960627586091573
2336.376,-0.009078654278630652,-0.0054727113444578744,-0.005654719587665111,-0.007904721234148062,-0.00024450959475384157
2337.34,-0.009336987269746052,-0.005727317303095419,-0.005933949408811365,-0.008192626592179536,-0.0003784346903219051
2338.304,-0.009545093234459753,-0.005878656805614056,-0.0061636941824193305,-0.008441272605817663,-0.0005400681536082921
2339.269,-0.00967570033175291,-0.005896119098094314,-0.0062834402841895586,-0.008593045823306026,-0.0006896417765648526
2340.233,-0.009683033151745454,-0.005737627385087718,-0.00623036381049956,-0.008576290586591654,-0.0007414130213807966
2341.197,-0.009506293938980797,-0.005362977121455353,-0.005957201960627378,-0.008324564862896061,-0.0006045860600299678
2342.161,-0.009056291192592334,-0.004706715814926596,-0.005396366611245507,-0.007761682155450177,-0.00019384638914871834
2343.126,-0.008242870965493818,-0.0037025072636063605,-0.0044597208317374865,-0.006812593145639622,0.0005520893589074342
2344.09,-0.007016691748589877,-0.0023264266402198645,-0.003076466428128648,-0.005442558399358578,0.0016503045861012854
2345.054,-0.005461094187216855,-0.0006850172647892367,-0.00131723373794497,-0.003756702168612152,0.0030194703260058554
2346.019,-0.003815432251001935,0.0009608873232847579,0.0005465708605075459,-0.002030852467778808,0.004459892932366558
2346.983,-0.0024081762986443607,0.0022781935908653115,0.002120363157281162,-0.00062723740048781,0.0056993757884815045
2347.947,-0.0015305503453356573,0.0029841610761458495,0.0030438393658504957,0.00014626830059776282,0.0064862198435431595
2348.911,-0.0013741344517033567,0.002906883372093075,0.003078609250023335,0.00010170813138756043,0.006643669842304201
2349.875,-0.00202314554364697,0.0019829644202016246,0.0021213644996104313,-0.0008299919111567841,0.006078386433366735
2350.84,-0.003457932394658472,0.0002536848314804677,0.00020440055149128735,-0.0026027401216591264,0.004782244426399229
2351.804,-0.005549075338186999,-0.0021263038645266447,-0.0024952198424902853,-0.005053555996691187,0.002846885330647261
2352.768,-0.008072835340549075,-0.004895693721108324,-0.005661451567279636,-0.00790108607316147,0.0004651588518534205
2353.732,-0.010769861545944942,-0.007754585939217912,-0.008921697290294357,-0.010824040175233952,-0.002109580606519288
2354.697,-0.013422683497487091,-0.010459113253150803,-0.0119770546149586,-0.013563850934056534,-0.004642689572872423
2355.661,-0.015890149637107012,-0.01287462410032447,-0.014671597146954752,-0.015996266249356274,-0.006975505408380347
2356.625,-0.018078196641054152,-0.014955115354401576,-0.016965988729570766,-0.018104671381205754,-0.009021634742151442
2357.589,-0.019900450787573663,-0.01668423268132105,-0.0188477979305056,-0.019887756409067637,-0.010735543827726748
2358.554,-0.02128182608511384,-0.018049017719534217,-0.020290505960971917,-0.021313516404112394,-0.012084973814286066
2359.518,-0.022184738010403757,-0.019021035423361293,-0.021255101854764487,-0.02231676472561414,-0.013048092149568254
2360.482,-0.02263010624149861,-0.019576898246565694,-0.021742182078969854,-0.022849312230274192,-0.013616830500262285
2361.447,-0.022679852377392656,-0.01969394741173628,-0.02179706361761991,-0.022906092877652766,-0.013801098476018632
2362.411,-0.022400361654056015,-0.01937157997151115,-0.0214911951281446,-0.022528914412575825,-0.013625718336258263
2363.375,-0.02182693044354892,-0.018642662710916816,-0.020869987473189872,-0.0217637275745402,-0.013114061197584365
2364.339,-0.020973877498090134,-0.017585719807614877,-0.019945945456768664,-0.020660943968766075,-0.012296501786040935
2365.303,-0.01985736175217551,-0.016298385518647554,-0.018710125706487606,-0.019273060406976596,-0.01121003057177035
2366.268,-0.018521593495952574,-0.014864691575049245,-0.017171701683180062,-0.017673242742409556,-0.009914031892521791
2367.232,-0.01702921920313908,-0.013332632746127657,-0.015385039338636632,-0.015950930943474505,-0.008491718203766962
2368.196,-0.015437387856767447,-0.011717072166411243,-0.013436425853148259,-0.014186003235340514,-0.007035379885910768
2369.16,-0.013784024297329533,-0.010026610387700936,-0.011416582918101171,-0.012425215563087557,-0.005624808397001748
2370.125,-0.012101464242087287,-0.008289917382593591,-0.009399336695323375,-0.010690384813067716,-0.004304920101264341
2371.089,-0.010424606958930197,-0.006546115874431016,-0.007432281219752269,-0.00898859701755858,-0.0030733247353033526
2372.053,-0.00880378735995647,-0.004849541157596048,-0.005552243922292982,-0.007340873245887279,-0.001900238190732952
2373.017,-0.007293060633430464,-0.0032416239964908,-0.0037880406995974094,-0.005771256426700177,-0.0007537033785483295
2373.982,-0.005929104527286576,-0.0017492896343897686,-0.002162364561096522,-0.0043018571268916665,0.00037607229593176984
2374.946,-0.004720508751507297,-0.0003788387233832076,-0.0006771382883862062,-0.0029296253149946024,0.0014737036168062136
2375.91,-0.0036521958401125165,0.0008703000451239901,0.0006820812824432325,-0.001644055447361963,0.0025070739699061895
2376.875,-0.0026993414601665096,0.0020012831622695623,0.0019360922034134243,-0.00043920469525029164,0.003442513113127412
2377.839,-0.0018499765124150049,0.0030012739746982254,0.0030858973469423817,0.0006631561206883679,0.004247119040224277
2378.803,-0.0011085182235642658,0.0038462544953089994,0.004106251413766378,0.0016228178603586328,0.00489121981093956
2379.767,-0.0004968760977259917,0.004506579390624348,0.00495368965413973,0.0023944330703018386,0.005353386335814475
2380.731,-3.3624308634715605e-05,0.004967344547484946,0.005593766289417573,0.0029524399742057303,0.00562588123926344
2381.696,0.00027374284362691,0.005236144285331847,0.0060166889838915525,0.00330425042801291,0.005724162916252685
2382.66,0.00044323342082628215,0.005354832252035903,0.006246036900779115,0.0034877971333655902,0.005688333567104553
2383.624,0.0005085560401710986,0.005379559944935106,0.006330108079744325,0.0035601725847649217,0.005571245013402124
2384.588,0.0005145078050935097,0.0053652235293142544,0.006322731647173121,0.003575381714024053,0.005428412145961439
2385.553,0.0004940205775739311,0.005340894378968559,0.006267503317900355,0.0035671123747196484,0.005291861124121187
2386.517,0.00045932378227815423,0.005305478574254206,0.0061913862348696785,0.003539839773740044,0.005164761758328215
2387.481,0.0003959071671589976,0.005234669576261378,0.006100640428320088,0.003472637228095529,0.005020720400830541
2388.445,0.0002862029081647616,0.005112646148559487,0.005994766810246587,0.003353162453969226,0.004835747956844435
2389.41,0.000125418791017993,0.0049416585829984245,0.005874641747608497,0.003187336788708492,0.00460364273328308
2390.374,-6.507167408128424e-05,0.00474602405519072,0.005749258746554016,0.003001901933138668,0.0043441146158961835
2391.338,-0.00025227937442056514,0.004547591782168409,0.005625826050213958,0.002822762469355218,0.004084529710879193
2392.302,-0.000401815737572235,0.0043609816828851546,0.00550623807805555,0.002662246497712594,0.003850862173443639
2393.267,-0.0004967074086367905,0.0041873371456948956,0.0053859670740208365,0.0025163661926007573,0.003652643921436268
2394.231,-0.0005329756761747035,0.0040312544811329475,0.005262321694402259,0.0023859448092033646,0.0034988853030874525
2395.195,-0.0005206747785564688,0.003904744764908616,0.005137341004121538,0.002278146378288138,0.0033928477497122333
2396.159,-0.0004812829271726638,0.003820124479524948,0.0050178503417205025,0.0022036988375633668,0.0033303893988219807
2397.124,-0.0004464194144380642,0.003774557060332124,0.004902387616918056,0.002159328422602179,0.003292565352956554
2398.088,-0.00044588945659603804,0.003745024782640522,0.004786130102620272,0.0021267994367503203,0.003254013558997197
2399.052,-0.000492019101765295,0.00370122920536338,0.004662200307358987,0.002086743644679331,0.003197371232855998
2400.016,-0.0005755210138915322,0.0036202062985542,0.004527050725023427,0.0020300713617802976,0.0031216605635696693
2400.981,-0.0006720617743289388,0.003501863750536385,0.004382514005833428,0.001961602222061287,0.0030387714252183844
2401.945,-0.0007578793800563147,0.0033685115535213046,0.004233386246378335,0.0018940154349783326,0.0029588661323394923
2402.909,-0.0008264383428435831,0.0032456622588661636,0.0040852710647632014,0.0018328625556268666,0.002883767209251446
2403.873,-0.0008882907918111325,0.0031518068549647744,0.003948764675105773,0.0017783702728437164,0.002811403809009489
2404.838,-0.0009592138599267086,0.0030852713562267847,0.003829731612535246,0.0017251354225806665,0.0027423611665375403
2405.802,-0.0010449740613711132,0.003030064274356385,0.0037308953152608887,0.0016702370420258546,0.0026817398065910342
2406.766,-0.0011379148760715893,0.0029633776556532068,0.0036446668422434585,0.0016119747884026975,0.0026306428041898778
2407.73,-0.0012215320031059237,0.002870011311537043,0.0035571375899954754,0.0015491784753524239,0.002584180430121299
2408.695,-0.0012870192161184013,0.002750359170544363,0.0034614053768085126,0.0014808559358987323,0.002530252605923483
2409.659,-0.0013308552071021474,0.002626577197181259,0.003369615686329776,0.0014106182245110168,0.002465964122283332
2410.623,-0.0013580925413092324,0.0025235555710333693,0.003302751523995025,0.0013447190046366245,0.0023966460337433047
2411.587,-0.0013731302383710865,0.0024579545420249068,0.0032729010079660397,0.0012876249605085046,0.002335242356051536
2412.552,-0.0013863980503225912,0.0024235855826423357,0.003265863599488916,0.0012292072684984316,0.0022847250612688533
2413.516,-0.0014071977926595617,0.002398468466912421,0.0032420240720616713,0.0011513142857565411,0.002234663426090346
2414.48,-0.0014511634024423367,0.0023554382637683575,0.0031598901182864738,0.0010318494502001372,0.002163551254223233
2415.444,-0.0015263167581603238,0.0022820949999019843,0.0030073122892474834,0.0008698255341759327,0.0020567765490405493
2416.409,-0.0016283089682025608,0.0021804958438038846,0.0028059511837822656,0.0006860072633122039,0.0019158439756794634
2417.373,-0.0017343530283850854,0.0020678622164905943,0.002603022284242197,0.0005215309983564724,0.0017644664790637298
2418.337,-0.0018180752856808344,0.0019593831630966728,0.0024442182686803056,0.00041201024461034,0.001633689544045809
2419.301,-0.0018629714391675948,0.001862692780464872,0.002349265921436575,0.0003687915144529336,0.0015416922534429525
2420.266,-0.0018709035299277212,0.0017763225670615463,0.0023103574434771507,0.0003752139816678846,0.0014849164551715434
2421.23,-0.0018579865215225958,0.0016987169480735624,0.00230346473848886,0.0003981043966409615,0.0014429803917946605
2422.194,-0.0018493721828809052,0.0016260166691637757,0.002294850921381307,0.0004026339260620896,0.001389429767238121
2423.158,-0.0018694140102010876,0.0015508258151468426,0.002256261027928615,0.0003643443540646021,0.0013026916715192848
2424.123,-0.0019343220305066292,0.0014635350201970374,0.002171675559877307,0.00027229271059491867,0.001174145138133433
2425.087,-0.0020475018183192827,0.0013604108394120187,0.0020449639718358057,0.00013477994956476877,0.0010086639582975064
2426.051,-0.002194944078922798,0.001247359785386505,0.0018955131432710714,-2.8536247497843647e-05,0.0008181648190277662
2427.015,-0.00234962096899795,0.0011427851446876558,0.001748521152290906,-0.000186837334562387,0.0006191872491692868
2427.98,-0.002480875685189856,0.0010655434325173353,0.0016262907010721737,-0.00031804110990599736,0.00043296709379372217
2428.944,-0.0025708935754665658,0.0010136172892384308,0.0015351618106919406,-0.00041233873445658495,0.0002753091629940285
2429.908,-0.0026207033973376305,0.0009649579956668566,0.0014708296906638877,-0.0004791690963753236,0.00015183047496009262
2430.872,-0.0026449976900468695,0.0008886726821380045,0.0014171126396067017,-0.0005387881695163973,5.1198141009394645e-05
2431.837,-0.0026639262420276428,0.0007657475725467457,0.0013542019646282728,-0.0006096350730659762,-5.269803662816848e-05
2432.801,-0.002690209306754326,0.0006070221944062111,0.001264782305903116,-0.000701055805679044,-0.0001869974028278693
2433.765,-0.002727463707985319,0.0004397394766613653,0.0011423370998863095,-0.0008095808269212341,-0.00036463611406092574
2434.729,-0.0027647919501738393,0.0003025092067403274,0.001002334743390583,-0.0009198849985964893,-0.0005676076721386795
2435.694,-0.002784419121610162,0.0002185877628297948,0.0008690390412121912,-0.0010107667080565608,-0.0007577635883436009
2436.658,-0.0027714621279761715,0.00019198353429055105,0.0007681274169665808,-0.0010674294744310797,-0.0008912815132073232
2437.622,-0.002728531750510399,0.00019845783742003276,0.0006993413228443829,-0.0010960370000453166,-0.0009496299968574431
2438.586,-0.002674144657251209,0.00020369564754818065,0.0006457501686232757,-0.0011166652041544568,-0.000945062379329276
2439.551,-0.0026422526138982403,0.00017831912369880486,0.0005841231805189591,-0.001147820639619855,-0.0009141884009986582
2440.515,-0.0026524178300132936,0.00011927272987287514,0.0005114663030457276,-0.0011905800342207208,-0.0008835133063110518
2441.479,-0.002701759597256044,4.811147118685893e-05,0.0004465982218396519,-0.0012232250833068873,-0.0008568844403906948
2442.443,-0.0027678217751519285,-1.0151918300052964e-05,0.0004144292067480315,-0.0012229990403133696,-0.0008236013876620002
2443.408,-0.0028266769471729735,-4.664929554209156e-05,0.0004230757507026173,-0.0011813947754520232,-0.0007763226543850828
2444.372,-0.00286740870131539,-7.545592597073398e-05,0.00045952992443715494,-0.0011119934672837682,-0.0007263654010209872
2445.336,-0.0028917083337290385,-0.00011926197013902176,0.0004990922900446518,-0.001041140088784336,-0.0006911827129341932
2446.3,-0.002904377403918427,-0.0001833876342367037,0.000528332945532122,-0.0009873568622657718,-0.0006729604934885483
2447.265,-0.0029049798704338537,-0.0002512741047278228,0.0005455062094024901,-0.0009530912600322875,-0.0006567350763605754
2448.229,-0.0028883205409549087,-0.0002914608931010457,0.0005600744277080527,-0.0009235216737704525,-0.0006189608959596528
2449.193,-0.002857816181403176,-0.00028876676458436124,0.0005743712443024463,-0.000886604006798751,-0.0005484710692801654
2450.157,-0.0028297119848186467,-0.00024989761422862473,0.0005840797065010709,-0.0008385133824064737,-0.0004605104032540582
2451.122,-0.0028189262260647444,-0.00019828818152048413,0.0005855243092980512,-0.000790955874033009,-0.0003800113572638387
2452.086,-0.0028286589528932517,-0.000153625912634888,0.0005795426289715022,-0.000760223849381313,-0.00032832850780969373
2453.05,-0.002848727130212453,-0.00012056627383258392,0.0005694283150362385,-0.0007611597396692233,-0.0003087061014604652
2454.014,-0.002865731764692609,-8.920889361117444e-05,0.0005578188021625253,-0.0007928485828346103,-0.00030750978395334796
2454.979,-0.002878346064712404,-4.9934169655574874e-05,0.0005400867254008597,-0.0008492032992046959,-0.00031029426481531174
2455.943,-0.0028913508986184717,-1.1702659022727084e-06,0.0005158603535038531,-0.0009098600103127432,-0.0003041266877896014
2456.907,-0.00290730103638757,4.856606121980216e-05,0.0004889293270914062,-0.0009543852742208822,-0.00028195406021734186
2457.871,-0.0029244711410103155,8.425805373057551e-05,0.00046723497591939864,-0.000971557455126756,-0.00024302834677530195
2458.836,-0.0029384294031941025,9.395985286456666e-05,0.0004550657897253643,-0.0009666506419547306,-0.00019410370899265812
2459.8,-0.0029568889012574393,6.611304982521653e-05,0.000442905439154162,-0.0009657689541748646,-0.00015805798679343697
2460.764,-0.002994164610652433,-8.3739911254336e-07,0.00041381810479326016,-0.0009978693929215243,-0.0001637648618659212
2461.728,-0.0030588822196781565,-9.795970736581909e-05,0.0003590845423004807,-0.001076853747167604,-0.0002360188239276346
2462.693,-0.003147329027406755,-0.00020665573945199882,0.00028634970060638143,-0.0011951863937715741,-0.000379301974213246
2463.657,-0.00324349643747637,-0.00030473470413424427,0.0002186466656818783,-0.001329359998418865,-0.0005745534792185378
2464.621,-0.003332774348023614,-0.0003798516745408655,0.00017622529447718224,-0.0014591217808123818,-0.000790904279695345
2465.585,-0.0034048403204633166,-0.00042590599797105483,0.00016974053748971887,-0.001568684849832792,-0.0009930318863800914
2466.55,-0.003457563344915911,-0.0004499673587009123,0.00018684315794207713,-0.0016554537660089753,-0.0011590707817159239
2467.514,-0.0034929047855717108,-0.00045895062984163286,0.0002059213644415118,-0.0017195135577640034,-0.0012775820168984525
