cm-1,CB-5e-5_0,CB-5e-5_1,CB-5e-5_2,CB-5e-5_3,CB-5e-5_4,CB-5e-5_5,CB-5e-5_6,CB-5e-5_7,CB-5e-5_8,CB-5e-5_9
2365.303,-0.11118231431079091,-0.084508103550511,-0.07587267045610915,-0.07638847710069523,-0.06774827979412901,-0.07441222402701492,-0.06381316854020747,-0.046388931075616736,-0.009273900751327944,0.15598901260228337
2366.268,-0.10850436511221613,-0.08302566370238772,-0.07323797218904397,-0.0742658571756968,-0.06553423574694044,-0.0717952202019247,-0.06137481445020626,-0.04522010691019211,-0.009287589169350206,0.1469757113599766
2367.232,-0.10558206853887227,-0.08126189247042981,-0.07040924331048082,-0.0718825248552721,-0.0628294199070145,-0.06889877231179217,-0.058647506906107844,-0.04379174517660439,-0.009335923884162194,0.13756809002383952
2368.196,-0.10246678275701428,-0.07927793097584224,-0.0675597015881222,-0.06931319610168801,-0.059753030221013054,-0.06577493400037042,-0.05580184836722356,-0.04214684010359429,-0.009397575340284006,0.12796551136267206
2369.16,-0.09922257862369067,-0.07716162661020999,-0.06477957311129183,-0.06663070845249905,-0.05649006526576576,-0.06249868730211333,-0.052995687747789316,-0.04041652909980336,-0.009449362295551218,0.11811529415933623
2370.125,-0.09591945360200277,-0.07501307779160797,-0.062085255878131566,-0.06389815106873505,-0.0532191642920238,-0.059180818345061614,-0.05034723327902672,-0.038741589451208806,-0.00948397175951358,0.10788302635183301
2371.089,-0.09261645629401548,-0.07291488739435893,-0.05943812926405839,-0.06117236249126223,-0.05005059065609074,-0.05593421330505283,-0.04791025923681353,-0.03719851380369955,-0.00952746463174724,0.09724422156315014
2372.053,-0.08936001925920606,-0.07091904903745763,-0.056795343296552184,-0.05851785689296125,-0.04704856829571827,-0.05283991337084019,-0.04568600290537349,-0.03578413897465407,-0.009633362358844152,0.08638568375969953
2373.017,-0.08618761783940056,-0.06904406567492531,-0.05415372225470584,-0.055993772265639334,-0.044251647340481544,-0.049926561817293116,-0.04362692401780226,-0.034449188216184395,-0.009843239157576436,0.07557049552294234
2373.982,-0.08313422487823736,-0.06729762176831014,-0.05156075726390721,-0.053638227676304794,-0.041688239787719794,-0.04719563900597338,-0.04167158665360586,-0.03314622631642376,-0.010166353461366696,0.06499614724232358
2374.946,-0.0802360454839797,-0.06568904851612198,-0.049096805934960235,-0.051459818537348434,-0.03936801076194409,-0.044641326771673116,-0.03977649551353447,-0.03187481481441472,-0.010573543716262889,0.05468615267807578
2375.91,-0.07752756235579329,-0.06423776794121085,-0.04683851963429244,-0.04944878027892915,-0.037279676401096126,-0.04226937442557407,-0.03794884588122767,-0.03069249857895695,-0.011027267225869313,0.044528589361385366
2376.875,-0.07504147710447859,-0.06297687267111034,-0.04483381613203973,-0.04760359072929723,-0.03539338466209653,-0.040098888959926866,-0.03624376828642386,-0.02968492782622185,-0.011519450904116576,0.034393122961608846
2377.839,-0.07281223238923033,-0.06193707629871192,-0.04309647790854082,-0.045940695820675975,-0.033703438429681605,-0.038145706800741065,-0.034739192600076546,-0.028925688832323344,-0.012077317558862061,0.02421877030145359
2378.803,-0.07086048779956972,-0.06113466861248149,-0.04162255015247914,-0.044487452541937006,-0.03223207957820198,-0.03642580208207845,-0.033497278078072054,-0.028430415862258036,-0.01273805160354445,0.014041708622144449
2379.767,-0.06919575248343786,-0.060565735226346576,-0.040396087480141146,-0.0432654401066297,-0.031022961465019823,-0.034944683126029316,-0.03253341939142494,-0.02814731414949667,-0.013510864593442409,0.00400233349886012
2380.731,-0.06781660329600331,-0.06019596912027181,-0.03939231110655178,-0.04227418890857596,-0.030098415310389353,-0.033701248268175596,-0.03182356087955449,-0.027998888851676167,-0.014362091324349522,-0.005683843389303475
2381.696,-0.06670709121226456,-0.05998167289351128,-0.0385752789941548,-0.041504028299170284,-0.029435042998854737,-0.03268613336096383,-0.03132082850552299,-0.027918800825936254,-0.015226591266861397,-0.014728298351879825
2382.66,-0.06584706404578122,-0.05987876219806388,-0.03791386462611525,-0.040942421412789136,-0.028967285659751953,-0.0318836844415537,-0.030965923043515153,-0.027880034613570828,-0.016038721625746016,-0.022845782192428266
2383.624,-0.06520506453140343,-0.05985209047654597,-0.0373917256536062,-0.040571685147829696,-0.02861706548463266,-0.0312729870995087,-0.030713950111351227,-0.027874265720116545,-0.016755287539827433,-0.029782133681885613
2384.588,-0.0647500758436624,-0.05988150537771222,-0.0370137555063899,-0.04037049614514304,-0.028337512663605745,-0.030834173505589462,-0.030530365685261598,-0.02790152546421322,-0.01736336403514139,-0.035430412316565754
2385.553,-0.06444959657161267,-0.05994407336692069,-0.03678629820637192,-0.04029711127349133,-0.028126241135481424,-0.030548649630039993,-0.030393255558129693,-0.027940153874563448,-0.017878856196229403,-0.039826769036536695
2386.517,-0.06427652379695104,-0.060011899692936174,-0.036692636699337935,-0.040292891295215044,-0.028006465068266984,-0.03039558024455383,-0.030289599692893434,-0.02796547186299148,-0.018321051030872355,-0.04314932842645518
2387.481,-0.06420586360329518,-0.06005977750599255,-0.03668096518301341,-0.04030445332318612,-0.027998560583620626,-0.030353847819317378,-0.030207139458166873,-0.02795969670580923,-0.01870595407677731,-0.0456215056630457
2388.445,-0.06421312602562197,-0.06007453332498256,-0.03668943129879617,-0.04029945606571851,-0.02809480714434454,-0.030393604134003945,-0.030139912095748705,-0.027922289722411862,-0.01903761694495378,-0.04743570685912571
2389.41,-0.06427787342011158,-0.06007614330195502,-0.03668445625003864,-0.04027661377348321,-0.028256454906490862,-0.030480387748536248,-0.030095041507496357,-0.027876445497447805,-0.01930894094503797,-0.04872045261756345
2390.374,-0.0643823777444301,-0.06010299122266948,-0.036674205646222785,-0.04026011926131047,-0.028427736259299924,-0.03058559670046052,-0.030092371828844375,-0.02786764495965924,-0.01951882109220911,-0.04959710962656836
2391.338,-0.06451243861575798,-0.06019435223352694,-0.03669816824124507,-0.04027037934663606,-0.028556509984569267,-0.030687628039078967,-0.03015289406252699,-0.027937955306048305,-0.019671375966253735,-0.050193370002568426
2392.302,-0.06465548141216716,-0.060361558361286295,-0.03678037711926005,-0.040315604040918454,-0.028619551403008807,-0.03078487402288149,-0.03026883711186204,-0.028108272333100856,-0.01978338124581459,-0.05066188565982684
2393.267,-0.06479589054496639,-0.06058738354331954,-0.036910948961930624,-0.04038612917287873,-0.028624239435126198,-0.030885965504043277,-0.030415545709298858,-0.028363343863226052,-0.019877874190185517,-0.051084190184528325
2394.231,-0.06492407367972307,-0.06082848968704625,-0.037059480693516327,-0.040467426098965566,-0.028610269940318997,-0.030999850063259744,-0.03056087425894765,-0.028654268972213695,-0.01998134095067671,-0.0514592183798211
2395.195,-0.06503754212513604,-0.061046416999210325,-0.037200499767582274,-0.04054801375779031,-0.02862736654175158,-0.031130314671967932,-0.03068717718426376,-0.028934996732076942,-0.020115111082768075,-0.05171136757038649
2396.159,-0.06514039652651152,-0.06122024959871468,-0.0373269758206717,-0.040624569280810006,-0.028707914501651915,-0.03125871710259358,-0.030794092817551015,-0.02918124893322968,-0.020284977385671584,-0.051791862260876245
2397.124,-0.06523811821781096,-0.06135104468073864,-0.03744268929624764,-0.040700412297904325,-0.028853632414753604,-0.03135712671943767,-0.030891329081180273,-0.02939249315879503,-0.020481229386719774,-0.05173152740709957
2398.088,-0.06532300985978116,-0.0614544321504826,-0.03754998488544711,-0.04078551789202869,-0.029047181920120273,-0.03139842880701082,-0.030984882044851177,-0.029571654569731893,-0.02067580716834254,-0.05164833684803433
2399.052,-0.06538269357862751,-0.061544418116629675,-0.03764180996508739,-0.040886803847985966,-0.02925166315957232,-0.03137413022119009,-0.031079619946105575,-0.02971871437485638,-0.020834456201095704,-0.0516531368091565
2400.016,-0.06540917173531424,-0.0616339273084802,-0.03771226570778257,-0.04099915631642985,-0.029435106066551378,-0.031307482966599055,-0.03118567899800717,-0.029824183026303953,-0.02093742069575927,-0.05178641792141164
2400.981,-0.06541340009432105,-0.0617295654684619,-0.037768389896898076,-0.041101611429837426,-0.029583788161395456,-0.031238067780157655,-0.031310206896340766,-0.02988207240014161,-0.02098620744981612,-0.0519830979722146
2401.945,-0.0654154366100876,-0.061835475005136954,-0.03781955758702771,-0.041171352805279775,-0.029704315785328273,-0.03120251500376623,-0.03145434574962058,-0.029891825024580612,-0.021003920691337108,-0.052131094581718246
2402.909,-0.06543067941284195,-0.061948080111281154,-0.03786664432739353,-0.0411919474651868,-0.029817858661857485,-0.03121961145845392,-0.03160498034507502,-0.029852889691560174,-0.02101423388299772,-0.052161893236370584
2403.873,-0.06545832770316404,-0.0620610548902495,-0.037897589056466265,-0.041178199339490094,-0.029940619933379858,-0.031278540176715955,-0.03174292801845068,-0.029753766196539515,-0.02102722582573901,-0.05211060598054473
2404.838,-0.06548765007848066,-0.06216473602532106,-0.03789767809537021,-0.041165717531142614,-0.030073051585054696,-0.03135191791236105,-0.03185014345522292,-0.02961576374205009,-0.02104413544193579,-0.05207796624491402
2405.802,-0.06550845360479415,-0.06225056576336114,-0.03787128177030696,-0.041194010493707134,-0.030200574467673876,-0.03141392784829233,-0.031913796969748685,-0.02947018844045293,-0.02106794284216532,-0.052151280719588175
2406.766,-0.06552597109210809,-0.06231797404814558,-0.03783985103721688,-0.04127544344365245,-0.030302786181372273,-0.03145312300266596,-0.03193382193903131,-0.029374741753746787,-0.021107554873770844,-0.05234519914892358
2407.73,-0.06554543535042598,-0.06236859158596409,-0.03783106586536168,-0.04138799670922076,-0.03036299480910411,-0.03147465365663633,-0.03191696632087564,-0.02937182285651584,-0.021166219522437697,-0.05259749299585154
2408.695,-0.0655745678810525,-0.06240405599287877,-0.03784641765638231,-0.0414829122144724,-0.03036864987923675,-0.03149509985969517,-0.03188123735952251,-0.029470000528614027,-0.021232049830245365,-0.05282808838839166
2409.659,-0.0656097961520921,-0.06241882908629983,-0.03786648850931164,-0.04151802580194087,-0.03032968980963338,-0.031536243583008224,-0.03184245325789385,-0.02964349326574402,-0.021277822989336455,-0.05300471380710886
2410.623,-0.0656431190727874,-0.06240928323570994,-0.03786740857798566,-0.041483760744256276,-0.030267746820243763,-0.031612561385569,-0.03181380536932888,-0.029855990236902052,-0.021285825758189977,-0.053144964725924955
2411.587,-0.0656723309930116,-0.0623831401117817,-0.03785298798550205,-0.04140343217849531,-0.03021826495658322,-0.031727626791333556,-0.031799076928280934,-0.03005617898261202,-0.021257866293785403,-0.053312411040907164
2412.552,-0.06569714541986872,-0.06236334015892948,-0.03785507668979027,-0.04132200246721329,-0.030218401603259278,-0.03186649159122942,-0.03179753032300127,-0.030195659676900802,-0.02121768502757523,-0.0535508178770269
2413.516,-0.06572336469743258,-0.06237840691767813,-0.03790850745206166,-0.04127369780413525,-0.03027321794292785,-0.03200762857398752,-0.03180388330161161,-0.030241923571638404,-0.02119042873532933,-0.053865432315072494
2414.48,-0.06575015350906674,-0.06244609504824534,-0.03801956122499817,-0.0412675734918402,-0.030354811775464237,-0.03212758605830852,-0.03182156694844008,-0.030195853852467668,-0.021184568967340344,-0.054207426257382056
2415.444,-0.06577088454922586,-0.06255621609120672,-0.03815727472975543,-0.04128229645518937,-0.03041723302822009,-0.03220804543054092,-0.031860769823190624,-0.03009730035669168,-0.021191433266984583,-0.054501630997724634
2416.409,-0.06577530965636605,-0.06267501926320625,-0.03827647185244794,-0.04129445439720713,-0.03042701903248307,-0.032238327431232214,-0.0319268312831672,-0.02999615994126681,-0.021187683015471633,-0.05470626714846982
2417.373,-0.06576451612280336,-0.06275593269817378,-0.03834609656537302,-0.041290111349725565,-0.030373642738554595,-0.03221480001050412,-0.03201786684932135,-0.029924421464902096,-0.02115684389365532,-0.054840021681547974
2418.337,-0.06574900753748286,-0.06276509160150849,-0.038362242286620434,-0.04127570253671623,-0.03026624370680702,-0.03215107216662093,-0.0321104823322535,-0.029874618563865172,-0.02109683986944813,-0.05494773806936068
2419.301,-0.06574068888833477,-0.06268992018741695,-0.03834496502930215,-0.04126798156341565,-0.030128183263206494,-0.03207361138722642,-0.03217818557321926,-0.02982276116005626,-0.02102320769911799,-0.05507116939838158
2420.266,-0.0657404023954388,-0.06255030132602037,-0.03832204493144681,-0.041282189579300556,-0.02998288580141577,-0.03201877948351903,-0.032205819840477865,-0.029755852017951324,-0.020958013594691984,-0.05519364073517805
2421.23,-0.06574039549199552,-0.062385852197454184,-0.03832012317510348,-0.041325574712830125,-0.029852535383730276,-0.03201095422344953,-0.032208465725202466,-0.029681864863247753,-0.020916626890495508,-0.055276397325155505
2422.194,-0.06573927713418473,-0.0622423811379368,-0.03835136099056836,-0.04140049794954803,-0.029754333724410314,-0.0320573033111379,-0.03220504891723077,-0.029618325606787118,-0.02090309919753808,-0.0553131400412523
2423.158,-0.06575397801664189,-0.06215325889334146,-0.038412846063691795,-0.04150647996728628,-0.029682878024109856,-0.03214613189024621,-0.03220198901816975,-0.029578782692154238,-0.02091297709214808,-0.05534049324435942
2424.123,-0.06580227450580375,-0.0621246800746373,-0.03848800602847835,-0.04163502575221627,-0.029613451001384856,-0.032262133710766125,-0.03217844730642043,-0.029563261174260953,-0.020940635197056082,-0.05543586123903869
2425.087,-0.06588837425034735,-0.06214113915252737,-0.03855284119036245,-0.04176934931246849,-0.02952213423228214,-0.03238232185607464,-0.032112785584423834,-0.029564275898191023,-0.020982658104634223,-0.0556517411343303
2426.051,-0.0659931512606753,-0.06216985616667981,-0.03858182706354857,-0.04189083481141054,-0.029405543083748348,-0.032481481981803534,-0.03200645528175011,-0.029589355864956438,-0.021037204173514533,-0.05597357523992675
2427.015,-0.06608550552482732,-0.062190523295969975,-0.0385603761076082,-0.041984979514797446,-0.02929850669125649,-0.03253300200685415,-0.03189851650958554,-0.029642052608312444,-0.021098748479593116,-0.05633125782228766
2427.98,-0.06614707388368814,-0.062194499869994216,-0.03848872946957285,-0.04204864191923091,-0.02925187338522781,-0.032517048529000184,-0.03183450608614908,-0.029718382397274323,-0.021159489160347492,-0.05662206971339869
2428.944,-0.06618311330931272,-0.06219291407722521,-0.03838344838557497,-0.04208826372600911,-0.029301444594791944,-0.03243850329869415,-0.03183881278700478,-0.029807321070626506,-0.021214403557501395,-0.05678718837600112
2429.908,-0.06621361272170798,-0.06219773709837016,-0.03827065464405733,-0.04210667228819051,-0.029440608723083787,-0.032327479624263335,-0.031898207188529606,-0.029897831939697504,-0.021251236384860723,-0.05684115834982402
2430.872,-0.066253883958061,-0.062211487545473954,-0.03818034693573833,-0.04210590148632577,-0.029616462483899725,-0.032228433107677555,-0.03197359586803896,-0.029975326782060573,-0.02125850249716706,-0.05689929705700509
2431.837,-0.06630058575182601,-0.062226367740367425,-0.038127431857118914,-0.04208386885991478,-0.02975920044833487,-0.032180693168661394,-0.03201899468147914,-0.030012658600722376,-0.021227864281681805,-0.05712238346926914
2432.801,-0.06633841316925919,-0.06223484257623315,-0.03811879508343694,-0.042047799866773636,-0.029824580627191722,-0.03219888095966322,-0.032014197825719425,-0.029980588313549824,-0.021165148022005427,-0.057610361982584554
2433.765,-0.06634757749020866,-0.06223942030045742,-0.038150032898901814,-0.04200573610786933,-0.029817995308533556,-0.03227730569542353,-0.0319808387395333,-0.029859911330607135,-0.02108719636555769,-0.05831729762654112
2434.729,-0.06632385725911084,-0.06225014426724388,-0.03821523163631033,-0.041969854957199425,-0.02978147385653385,-0.03239045007385911,-0.03195848196536747,-0.0296726697105975,-0.021016879149689888,-0.059074139715589793
2435.694,-0.06628199132736097,-0.062276802169216966,-0.0383040034235364,-0.04195004081514703,-0.02974997154205894,-0.032508620796202065,-0.031979891741223586,-0.02948173249108946,-0.020968427239518122,-0.059682130407537705
2436.658,-0.06625711476951436,-0.062316899578535215,-0.038397305065000296,-0.04194604754330156,-0.02973234937648763,-0.0326131136662546,-0.03204246501144632,-0.029353119364817156,-0.020946361027491034,-0.06002962129162553
2437.622,-0.06627937837408084,-0.06236149870458115,-0.03847040229517897,-0.04194672442393067,-0.02970836788483781,-0.03269646146488309,-0.032105452296005456,-0.029326730278907392,-0.020948336606413032,-0.060125778321009786
2438.586,-0.06634772591423908,-0.062398586908013115,-0.03849643875467214,-0.04193959936467679,-0.029666217640912408,-0.03276056456320869,-0.03212805652701602,-0.029391090083731232,-0.020969297833619345,-0.060061932262795804
2439.551,-0.06642422642090681,-0.06242731083193797,-0.03845596686287804,-0.04191789060459552,-0.029621486877065895,-0.032805698377335886,-0.03209916118160631,-0.029510984100678494,-0.0210031170660129,-0.05991790712797407
2440.515,-0.06645161583210603,-0.06245326393712483,-0.038356061502705416,-0.04188418583566134,-0.02960881027003995,-0.032824357818416694,-0.03205076433331631,-0.02964963171914815,-0.02104122230013555,-0.059731576582385204
2441.479,-0.06639657467886308,-0.06247279440885291,-0.038220837377304084,-0.041842902594611674,-0.02966116696953931,-0.032808865662537795,-0.03201835224543989,-0.029775257047181907,-0.021071324765404673,-0.05949128921355185
2442.443,-0.06626879194381644,-0.06247806311031855,-0.03809087396714375,-0.04178777406796638,-0.029796394622432137,-0.0327566054567063,-0.03201798581895824,-0.029856528917506904,-0.02108508684908166,-0.05920648713677735
2443.408,-0.06611040969644703,-0.062451391388800646,-0.03799545765171133,-0.041713317198763276,-0.03001670059810107,-0.03268275951368353,-0.03202831238344097,-0.029864590335395787,-0.02107929404986969,-0.05890347150889543
2444.372,-0.06596393243700784,-0.062389939327837034,-0.03794121069948717,-0.04161559053376965,-0.03030609723544621,-0.03260829388442561,-0.03202409609950931,-0.02978571120915281,-0.021062451402449927,-0.058637093392482985
2445.336,-0.06584169661863379,-0.06230909153570743,-0.03791652837332473,-0.0415055245616136,-0.030622350200279994,-0.03254980238922949,-0.03199807981931251,-0.029639509534759304,-0.021047751755894704,-0.05844863245319059
2446.3,-0.06573644327071977,-0.062239123180243605,-0.03790258636494978,-0.0414013529566585,-0.030892689881955128,-0.0325047821842454,-0.031981576351282064,-0.029473439315265932,-0.02104858886560742,-0.058327568228284714
2447.265,-0.065638114076412,-0.06220362076958066,-0.03788832901045673,-0.04131928199004362,-0.031045949640447462,-0.03246414453802439,-0.03199835582887012,-0.02933507356455463,-0.021062317464895893,-0.05823810484331464
2448.229,-0.06554699552860645,-0.062209086399560104,-0.03788273439932597,-0.04126898554903779,-0.031037519591662382,-0.03242069420483603,-0.032049974374927306,-0.029247218516140108,-0.021073065953607115,-0.058141119327490096
2449.193,-0.06547150637637873,-0.062237029519202174,-0.037906489236905726,-0.041251551824508854,-0.03088627799946274,-0.032390484500872174,-0.032093959829081135,-0.029190682107542547,-0.021060174464031352,-0.05802390822206039
2450.157,-0.06541335522193975,-0.06226078186187519,-0.03798598984825926,-0.04126206128690833,-0.03066877328065319,-0.032399831434919105,-0.03208470399133049,-0.029131063944786994,-0.021009646521772056,-0.05789492734894757
2451.122,-0.06536947348475317,-0.0622539135480957,-0.038129694929260674,-0.0412877309322021,-0.030473121518731643,-0.03245737274455466,-0.03201179939783956,-0.029049078009474174,-0.020926236909997443,-0.05776898425944904
2452.086,-0.06533650954310823,-0.06220711020464971,-0.03831518893584359,-0.041311586926049436,-0.03036513385514871,-0.03254240058142068,-0.03191045154355912,-0.02896042746760831,-0.02082986883987004,-0.05765032659039347
2453.05,-0.0653125062708361,-0.062123698886954515,-0.03849301075687053,-0.04131870550797672,-0.03035805450620014,-0.03260471347506693,-0.03183086085647453,-0.028906196110901273,-0.02074170444492722,-0.05753787599435069
2454.014,-0.06529635911701252,-0.06203262117676602,-0.03859864428652983,-0.041307247117231154,-0.030414237312629384,-0.032602475719217754,-0.031800333247646584,-0.02891738939277185,-0.02067312841726186,-0.05742955467993077
2454.979,-0.06528160300700918,-0.061974133408168014,-0.038601975825518844,-0.041287390872555896,-0.030461937513859665,-0.032525324782940825,-0.031806229382851235,-0.02899814137367588,-0.02063197610378494,-0.057342274290977914
2455.943,-0.0652598088365855,-0.06198348578513032,-0.03852062023699993,-0.04127485076826906,-0.03044636504842937,-0.03240173869144287,-0.03181097865075618,-0.02911298682588465,-0.020619854755144867,-0.057328111118022926
2456.907,-0.06523293028018873,-0.062065269851422016,-0.038400128340246004,-0.04127932660094582,-0.030346171501023665,-0.032279157868726385,-0.03178881698679487,-0.02920453747379757,-0.02064061507602013,-0.057395626187615206
2457.871,-0.06520688013698513,-0.062192499490880376,-0.03828795045114725,-0.04130397606730096,-0.03019356344206334,-0.032192291629362726,-0.03173740782729862,-0.029229047441318316,-0.02068940183007698,-0.0575459241483418
2458.836,-0.06518813038504635,-0.062316723379338655,-0.03820243229386926,-0.041348831553967465,-0.03003955212685264,-0.03215537210055265,-0.0316840190130444,-0.02917780388284982,-0.020752017636587832,-0.057718617544112366
2459.8,-0.06517837927141841,-0.06238998769624393,-0.038137600841939484,-0.04141627671713209,-0.029929246725417948,-0.03216761434639829,-0.03166212859985522,-0.02909802904350807,-0.0208076017215119,-0.05783190977717385
2460.764,-0.06516947037787019,-0.062384857190226566,-0.038084748832543695,-0.0415042388122846,-0.029884416104385067,-0.03222408497592754,-0.031695235470411115,-0.02906856446716828,-0.020838943109155836,-0.05783899793894054
2461.728,-0.06515970890907731,-0.062302655082703814,-0.038037268837018814,-0.041599870062124934,-0.029905564805327186,-0.032323145263318545,-0.03177995612823873,-0.029161762475535577,-0.02084463545520228,-0.05774925839182372
2462.693,-0.06515360626522096,-0.06217886996479383,-0.0379960697941759,-0.04167692433929241,-0.029977430445655852,-0.03245566860740798,-0.03189015056471889,-0.029391528544688673,-0.020836297842463672,-0.05762432789686328
2463.657,-0.0651633021513027,-0.06206430939305648,-0.037969591850117376,-0.04171330424411009,-0.030080887746363017,-0.03260220030311324,-0.03198808161102763,-0.029701952638826346,-0.02083358560699448,-0.05754392526042244
2464.621,-0.06518683598943202,-0.06200364850103427,-0.03796057295113933,-0.04170214381038787,-0.030182710542598763,-0.032735742686789374,-0.03204984588771946,-0.0299835510568765,-0.020850059926140654,-0.05754011159268154
2465.585,-0.06520784661904383,-0.0620082642290068,-0.037961793526114146,-0.04165599933572906,-0.03024535778793427,-0.03283179405323857,-0.03207154119070413,-0.030146044687702784,-0.020885218534074556,-0.057632086738129244
2466.55,-0.06520345602912003,-0.062050510577545785,-0.03794883094568253,-0.04160165132693841,-0.030237180009935777,-0.032879372185293326,-0.03207627142346719,-0.030160238295267826,-0.020929819739567843,-0.057808238736023455
2467.514,-0.0651561122151303,-0.06208175656840174,-0.03790114319271513,-0.041568571620020596,-0.030161109856497344,-0.03288460509127909,-0.03209295572534572,-0.03006320062165898,-0.020966083332322527,-0.05804952554881649
2468.478,-0.06506859036127177,-0.062060650668563276,-0.03781869316766865,-0.04158283793184485,-0.03005249151594794,-0.03286164227356525,-0.0321343428826297,-0.02992932596389743,-0.0209861069966506,-0.05830694812132703
2469.442,-0.06495441431292297,-0.06197864203466813,-0.03773495949842374,-0.04166005090351389,-0.02996087517528616,-0.0328275251036186,-0.03218540940957169,-0.029831586752756684,-0.020994511578166224,-0.058483455184838495
2470.406,-0.06483618939509253,-0.06185718205517544,-0.03769134156535716,-0.041795799475616895,-0.029928169318933565,-0.03279110132379665,-0.03221370038922597,-0.029809375573398498,-0.021006130660978665,-0.058481890266006885
2471.371,-0.06474079416417725,-0.061730805772610205,-0.037710863345045545,-0.041964844745078625,-0.029960433701409626,-0.032748790524740716,-0.03219215260859105,-0.029860224517005304,-0.021036467516967347,-0.05828815594476931
2472.335,-0.06468978117008609,-0.06162758413740417,-0.03777726781761155,-0.042121094055853035,-0.030034207139561845,-0.03269415485500779,-0.03211953830101415,-0.029947916708492773,-0.021089607241530303,-0.05799383284922097
2473.299,-0.0646931155331886,-0.061558610789167974,-0.0378573249221147,-0.04221626541550517,-0.030116153100071173,-0.0326173481888615,-0.03202246859487655,-0.030022367379065634,-0.021143818466525525,-0.05780499054315448
2474.264,-0.06473811217646434,-0.06151540743714964,-0.0379174669917704,-0.042221285343615855,-0.030184455415539317,-0.03251785067840458,-0.03192956758481585,-0.030037519337009076,-0.021169333570568986,-0.05788850986668013
2475.228,-0.06479902125649226,-0.06147416300561068,-0.03794888659499748,-0.04213867675889365,-0.030229669698393455,-0.03241209777967389,-0.03184742618871617,-0.02997998699566533,-0.021144588607461223,-0.05831095904774419
2476.192,-0.06484693115283065,-0.06140703802149521,-0.03795549402366054,-0.0419934227100133,-0.030255637822487642,-0.03231744070725381,-0.03175862249295023,-0.029859429023553954,-0.021069315702094166,-0.05896575264827781
2477.156,-0.06485771778295006,-0.0613037783825409,-0.03794725050513762,-0.04182479198945361,-0.03026702679737372,-0.03225237709526372,-0.031646481713210425,-0.02971621514739899,-0.020968929505345745,-0.059632776286739124
2478.121,-0.06481884449386051,-0.06117854566731018,-0.037928997529830366,-0.04167187202454875,-0.030265980924737663,-0.032228977054483965,-0.031514858465732244,-0.02958928696394884,-0.02087527367068754,-0.0600808427945593
2479.085,-0.06473252729085371,-0.061061459573755535,-0.03790435230321122,-0.04156878861046151,-0.0302593535609484,-0.032251509534534505,-0.03140522556593825,-0.029513001021082702,-0.020811151066693803,-0.06015557753170246
2480.049,-0.06461432998679639,-0.06097984825177418,-0.03787755901303458,-0.04153332200869364,-0.03024326604266216,-0.032320294706636825,-0.031362596365645055,-0.02949102159965917,-0.02077773364696234,-0.05984580250651427
2481.013,-0.06449177315831,-0.06093973011313869,-0.037854683434631206,-0.04155471014110849,-0.03021470163172269,-0.03241996779486037,-0.03140802373179809,-0.029511084320325905,-0.020761426749758713,-0.05929359656821078
2481.978,-0.06438618154167543,-0.06093118963443503,-0.037841494546985405,-0.04158669194116855,-0.030167206400506505,-0.03252138633264628,-0.03151674770356619,-0.02954758306316858,-0.020745923477879284,-0.05871622042281739
2482.942,-0.06429955713544283,-0.06093888021113177,-0.0378346756509255,-0.041571033004126484,-0.030107202742788768,-0.0325835752890455,-0.031636036179090804,-0.029575375224142147,-0.02071783007592068,-0.05830563306348535
2483.906,-0.06420404799771348,-0.060950284790501026,-0.03782631712381833,-0.0414742908927752,-0.030050578462483005,-0.03258071784696117,-0.03171460372729806,-0.029592387509290722,-0.0206788207633083,-0.05816719692449079
2484.87,-0.06405722556611046,-0.0609628398469772,-0.037800629400032246,-0.041308296444139456,-0.030014545785132307,-0.032513209917043526,-0.03173608488493632,-0.029601194310807242,-0.020642791561273178,-0.058279779026317764
2485.834,-0.0638325461012359,-0.06097768549300861,-0.03774906474478922,-0.041131556110683525,-0.02999954618461322,-0.03241165711390667,-0.031712081570995844,-0.02961102209998181,-0.020626852992343143,-0.05851264946892399
2486.799,-0.06354386136202395,-0.0609908382447986,-0.03766977560083254,-0.04100770962619781,-0.029987111337091088,-0.032311137121161744,-0.031666654204842805,-0.029616227257919382,-0.020646140000124023,-0.058707001867347154
2487.763,-0.06323726563923132,-0.06099172960544,-0.03757033027499692,-0.04096283146888822,-0.029958289399723646,-0.03223835841554397,-0.031610281632095186,-0.02960804682919919,-0.020695998254613147,-0.058732777001044255
2488.727,-0.06296975721226981,-0.060962072862239244,-0.03747201648523218,-0.04097366155895413,-0.029907472603150752,-0.03219364461097615,-0.03153633010579956,-0.029565879412549647,-0.02074856874457146,-0.05857361555046466
2489.692,-0.06276992669146876,-0.060898122918547994,-0.03739585483277632,-0.040984760458073706,-0.029847989253930337,-0.03216774516904793,-0.03143310253125613,-0.029479402384287076,-0.020769797846885835,-0.058287419512377966
2490.656,-0.06263186818110515,-0.060818981840204636,-0.03735618429111766,-0.040947768445892846,-0.029789735724794538,-0.03215982007064055,-0.03129899519775953,-0.029362959681447646,-0.02074809996313234,-0.05798048501212783
2491.62,-0.06252311133572834,-0.06076436008927223,-0.03735671110463262,-0.04084589953054207,-0.02974005414676128,-0.03218258665437992,-0.031153081317497187,-0.02925261158591659,-0.020703967539078164,-0.05771526414661607
