Created as New Dataset,Sample 162 By irlear Date Thursday, June 06 2019
cm-1,%T
3434.50,48.46
3434.00,48.49
3433.50,48.51
3433.00,48.54
3432.50,48.57
3432.00,48.60
3431.50,48.63
3431.00,48.66
3430.50,48.69
3430.00,48.72
3429.50,48.75
3429.00,48.78
3428.50,48.80
3428.00,48.82
3427.50,48.84
3427.00,48.87
3426.50,48.89
3426.00,48.92
3425.50,48.96
3425.00,48.99
3424.50,49.02
3424.00,49.05
3423.50,49.08
3423.00,49.11
3422.50,49.14
3422.00,49.18
3421.50,49.21
3421.00,49.24
3420.50,49.26
3420.00,49.27
3419.50,49.29
3419.00,49.32
3418.50,49.35
3418.00,49.38
3417.50,49.41
3417.00,49.44
3416.50,49.47
3416.00,49.50
3415.50,49.53
3415.00,49.57
3414.50,49.60
3414.00,49.63
3413.50,49.67
3413.00,49.69
3412.50,49.72
3412.00,49.74
3411.50,49.77
3411.00,49.80
3410.50,49.83
3410.00,49.86
3409.50,49.89
3409.00,49.92
3408.50,49.94
3408.00,49.96
3407.50,49.99
3407.00,50.02
3406.50,50.05
3406.00,50.08
3405.50,50.11
3405.00,50.15
3404.50,50.18
3404.00,50.21
3403.50,50.25
3403.00,50.29
3402.50,50.33
3402.00,50.36
3401.50,50.39
3401.00,50.42
3400.50,50.45
3400.00,50.49
3399.50,50.52
3399.00,50.55
3398.50,50.58
3398.00,50.61
3397.50,50.63
3397.00,50.66
3396.50,50.69
3396.00,50.73
3395.50,50.77
3395.00,50.81
3394.50,50.85
3394.00,50.89
3393.50,50.93
3393.00,50.96
3392.50,50.99
3392.00,51.02
3391.50,51.05
3391.00,51.08
3390.50,51.11
3390.00,51.14
3389.50,51.17
3389.00,51.20
3388.50,51.23
3388.00,51.26
3387.50,51.30
3387.00,51.33
3386.50,51.37
3386.00,51.40
3385.50,51.43
3385.00,51.46
3384.50,51.49
3384.00,51.52
3383.50,51.55
3383.00,51.59
3382.50,51.62
3382.00,51.66
3381.50,51.70
3381.00,51.73
3380.50,51.76
3380.00,51.79
3379.50,51.82
3379.00,51.85
3378.50,51.88
3378.00,51.91
3377.50,51.94
3377.00,51.97
3376.50,52.00
3376.00,52.02
3375.50,52.05
3375.00,52.07
3374.50,52.10
3374.00,52.13
3373.50,52.17
3373.00,52.20
3372.50,52.24
3372.00,52.27
3371.50,52.31
3371.00,52.34
3370.50,52.37
3370.00,52.41
3369.50,52.44
3369.00,52.48
3368.50,52.51
3368.00,52.54
3367.50,52.57
3367.00,52.60
3366.50,52.63
3366.00,52.65
3365.50,52.68
3365.00,52.70
3364.50,52.72
3364.00,52.75
3363.50,52.78
3363.00,52.82
3362.50,52.86
3362.00,52.89
3361.50,52.92
3361.00,52.96
3360.50,52.99
3360.00,53.02
3359.50,53.05
3359.00,53.08
3358.50,53.11
3358.00,53.14
3357.50,53.17
3357.00,53.20
3356.50,53.23
3356.00,53.26
3355.50,53.29
3355.00,53.32
3354.50,53.36
3354.00,53.39
3353.50,53.43
3353.00,53.47
3352.50,53.51
3352.00,53.55
3351.50,53.59
3351.00,53.62
3350.50,53.65
3350.00,53.68
3349.50,53.71
3349.00,53.74
3348.50,53.77
3348.00,53.80
3347.50,53.84
3347.00,53.88
3346.50,53.91
3346.00,53.95
3345.50,53.99
3345.00,54.03
3344.50,54.08
3344.00,54.12
3343.50,54.16
3343.00,54.20
3342.50,54.24
3342.00,54.28
3341.50,54.32
3341.00,54.36
3340.50,54.41
3340.00,54.45
3339.50,54.49
3339.00,54.54
3338.50,54.58
3338.00,54.62
3337.50,54.66
3337.00,54.69
3336.50,54.72
3336.00,54.76
3335.50,54.80
3335.00,54.84
3334.50,54.88
3334.00,54.92
3333.50,54.97
3333.00,55.01
3332.50,55.05
3332.00,55.09
3331.50,55.13
3331.00,55.17
3330.50,55.21
3330.00,55.25
3329.50,55.29
3329.00,55.33
3328.50,55.38
3328.00,55.42
3327.50,55.47
3327.00,55.52
3326.50,55.56
3326.00,55.60
3325.50,55.63
3325.00,55.67
3324.50,55.70
3324.00,55.74
3323.50,55.77
3323.00,55.81
3322.50,55.85
3322.00,55.89
3321.50,55.92
3321.00,55.96
3320.50,56.01
3320.00,56.05
3319.50,56.09
3319.00,56.13
3318.50,56.17
3318.00,56.21
3317.50,56.25
3317.00,56.30
3316.50,56.34
3316.00,56.39
3315.50,56.43
3315.00,56.48
3314.50,56.53
3314.00,56.57
3313.50,56.61
3313.00,56.65
3312.50,56.69
3312.00,56.74
3311.50,56.78
3311.00,56.83
3310.50,56.88
3310.00,56.93
3309.50,56.97
3309.00,57.01
3308.50,57.05
3308.00,57.09
3307.50,57.13
3307.00,57.17
3306.50,57.21
3306.00,57.25
3305.50,57.29
3305.00,57.33
3304.50,57.36
3304.00,57.40
3303.50,57.43
3303.00,57.47
3302.50,57.50
3302.00,57.54
3301.50,57.57
3301.00,57.61
3300.50,57.65
3300.00,57.68
3299.50,57.72
3299.00,57.76
3298.50,57.80
3298.00,57.84
3297.50,57.87
3297.00,57.91
3296.50,57.94
3296.00,57.97
3295.50,58.00
3295.00,58.04
3294.50,58.07
3294.00,58.10
3293.50,58.13
3293.00,58.17
3292.50,58.20
3292.00,58.23
3291.50,58.26
3291.00,58.28
3290.50,58.31
3290.00,58.33
3289.50,58.36
3289.00,58.39
3288.50,58.41
3288.00,58.43
3287.50,58.46
3287.00,58.49
3286.50,58.52
3286.00,58.54
3285.50,58.57
3285.00,58.60
3284.50,58.63
3284.00,58.65
3283.50,58.67
3283.00,58.70
3282.50,58.72
3282.00,58.75
3281.50,58.78
3281.00,58.80
3280.50,58.83
3280.00,58.85
3279.50,58.87
3279.00,58.89
3278.50,58.91
3278.00,58.94
3277.50,58.97
3277.00,59.00
3276.50,59.02
3276.00,59.04
3275.50,59.07
3275.00,59.09
3274.50,59.11
3274.00,59.13
3273.50,59.15
3273.00,59.17
3272.50,59.19
3272.00,59.21
3271.50,59.23
3271.00,59.25
3270.50,59.26
3270.00,59.28
3269.50,59.29
3269.00,59.31
3268.50,59.33
3268.00,59.35
3267.50,59.37
3267.00,59.39
3266.50,59.40
3266.00,59.42
3265.50,59.44
3265.00,59.45
3264.50,59.47
3264.00,59.48
3263.50,59.50
3263.00,59.51
3262.50,59.53
3262.00,59.54
3261.50,59.56
3261.00,59.57
3260.50,59.58
3260.00,59.59
3259.50,59.61
3259.00,59.62
3258.50,59.64
3258.00,59.65
3257.50,59.67
3257.00,59.68
3256.50,59.69
3256.00,59.71
3255.50,59.72
3255.00,59.73
3254.50,59.73
3254.00,59.74
3253.50,59.74
3253.00,59.75
3252.50,59.76
3252.00,59.76
3251.50,59.77
3251.00,59.78
3250.50,59.79
3250.00,59.80
3249.50,59.81
3249.00,59.82
3248.50,59.83
3248.00,59.84
3247.50,59.85
3247.00,59.86
3246.50,59.87
3246.00,59.88
3245.50,59.88
3245.00,59.89
3244.50,59.89
3244.00,59.89
3243.50,59.89
3243.00,59.90
3242.50,59.91
3242.00,59.91
3241.50,59.92
3241.00,59.93
3240.50,59.94
3240.00,59.94
3239.50,59.95
3239.00,59.95
3238.50,59.96
3238.00,59.96
3237.50,59.96
3237.00,59.97
3236.50,59.97
3236.00,59.98
3235.50,59.98
3235.00,59.99
3234.50,60.00
3234.00,60.00
3233.50,60.00
3233.00,60.00
3232.50,60.00
3232.00,59.99
