Created as New Dataset,Sample 159 By irlear Date Thursday, June 06 2019
cm-1,%T
3609.00,44.65
3608.50,44.58
3608.00,44.53
3607.50,44.48
3607.00,44.41
3606.50,44.35
3606.00,44.32
3605.50,44.30
3605.00,44.26
3604.50,44.21
3604.00,44.15
3603.50,44.09
3603.00,44.03
3602.50,43.97
3602.00,43.91
3601.50,43.85
3601.00,43.78
3600.50,43.72
3600.00,43.67
3599.50,43.61
3599.00,43.54
3598.50,43.46
3598.00,43.39
3597.50,43.33
3597.00,43.29
3596.50,43.23
3596.00,43.16
3595.50,43.09
3595.00,43.04
3594.50,43.01
3594.00,42.98
3593.50,42.95
3593.00,42.91
3592.50,42.88
3592.00,42.86
3591.50,42.85
3591.00,42.84
3590.50,42.83
3590.00,42.82
3589.50,42.79
3589.00,42.75
3588.50,42.70
3588.00,42.68
3587.50,42.66
3587.00,42.63
3586.50,42.59
3586.00,42.58
3585.50,42.59
3585.00,42.62
3584.50,42.65
3584.00,42.69
3583.50,42.75
3583.00,42.82
3582.50,42.90
3582.00,42.98
3581.50,43.06
3581.00,43.13
3580.50,43.19
3580.00,43.25
3579.50,43.31
3579.00,43.37
3578.50,43.43
3578.00,43.49
3577.50,43.55
3577.00,43.60
3576.50,43.65
3576.00,43.70
3575.50,43.75
3575.00,43.80
3574.50,43.84
3574.00,43.89
3573.50,43.93
3573.00,43.98
3572.50,44.03
3572.00,44.09
3571.50,44.15
3571.00,44.20
3570.50,44.26
3570.00,44.31
3569.50,44.36
3569.00,44.40
3568.50,44.43
3568.00,44.45
3567.50,44.48
3567.00,44.52
3566.50,44.55
3566.00,44.59
3565.50,44.64
3565.00,44.71
3564.50,44.79
3564.00,44.84
3563.50,44.89
3563.00,44.93
3562.50,44.97
3562.00,45.01
3561.50,45.05
3561.00,45.07
3560.50,45.08
3560.00,45.10
3559.50,45.12
3559.00,45.15
3558.50,45.18
3558.00,45.21
3557.50,45.23
3557.00,45.24
3556.50,45.26
3556.00,45.27
3555.50,45.29
3555.00,45.31
3554.50,45.32
3554.00,45.33
3553.50,45.34
3553.00,45.35
3552.50,45.35
3552.00,45.33
3551.50,45.33
3551.00,45.33
3550.50,45.34
3550.00,45.35
3549.50,45.35
3549.00,45.36
3548.50,45.37
3548.00,45.37
3547.50,45.36
3547.00,45.35
3546.50,45.35
3546.00,45.35
3545.50,45.33
3545.00,45.31
3544.50,45.30
3544.00,45.29
3543.50,45.28
3543.00,45.27
3542.50,45.26
3542.00,45.24
3541.50,45.23
3541.00,45.21
3540.50,45.20
3540.00,45.18
3539.50,45.17
3539.00,45.16
3538.50,45.17
3538.00,45.18
3537.50,45.18
3537.00,45.16
3536.50,45.13
3536.00,45.09
3535.50,45.07
3535.00,45.07
3534.50,45.06
3534.00,45.06
3533.50,45.05
3533.00,45.04
3532.50,45.04
3532.00,45.03
3531.50,45.03
3531.00,45.02
3530.50,45.02
3530.00,45.02
3529.50,45.02
3529.00,45.01
3528.50,45.00
3528.00,44.99
3527.50,44.98
3527.00,44.98
3526.50,44.97
3526.00,44.98
3525.50,45.00
3525.00,45.01
3524.50,45.02
3524.00,45.02
3523.50,44.99
3523.00,44.97
3522.50,44.95
3522.00,44.94
3521.50,44.95
3521.00,44.96
3520.50,44.96
3520.00,44.97
3519.50,44.97
3519.00,44.97
3518.50,44.98
3518.00,44.98
3517.50,44.99
3517.00,45.00
3516.50,45.01
3516.00,45.02
3515.50,45.04
3515.00,45.06
3514.50,45.07
3514.00,45.09
3513.50,45.10
3513.00,45.10
3512.50,45.11
3512.00,45.12
3511.50,45.13
3511.00,45.15
3510.50,45.16
3510.00,45.16
3509.50,45.15
3509.00,45.15
3508.50,45.16
3508.00,45.19
3507.50,45.21
3507.00,45.24
3506.50,45.26
3506.00,45.28
3505.50,45.31
3505.00,45.33
3504.50,45.36
3504.00,45.38
3503.50,45.38
3503.00,45.38
3502.50,45.38
3502.00,45.38
3501.50,45.38
3501.00,45.40
3500.50,45.41
3500.00,45.43
3499.50,45.45
3499.00,45.47
3498.50,45.49
3498.00,45.51
3497.50,45.53
3497.00,45.53
3496.50,45.54
3496.00,45.55
3495.50,45.56
3495.00,45.57
3494.50,45.59
3494.00,45.60
3493.50,45.61
3493.00,45.63
3492.50,45.64
