Created as New Dataset,Sample 020 By irlear Date Sunday, April 26 2009
cm-1,%T
3837.00,98.30
3836.75,98.30
3836.50,98.30
3836.25,98.30
3836.00,98.30
3835.75,98.30
3835.50,98.30
3835.25,98.29
3835.00,98.28
3834.75,98.27
3834.50,98.27
3834.25,98.28
3834.00,98.29
3833.75,98.30
3833.50,98.29
3833.25,98.28
3833.00,98.28
3832.75,98.28
3832.50,98.28
3832.25,98.29
3832.00,98.28
3831.75,98.27
3831.50,98.27
3831.25,98.27
3831.00,98.27
3830.75,98.26
3830.50,98.26
3830.25,98.27
3830.00,98.28
3829.75,98.28
3829.50,98.28
3829.25,98.27
3829.00,98.27
3828.75,98.27
3828.50,98.27
3828.25,98.27
3828.00,98.27
3827.75,98.27
3827.50,98.27
3827.25,98.26
3827.00,98.26
3826.75,98.25
3826.50,98.25
3826.25,98.24
3826.00,98.24
3825.75,98.24
3825.50,98.24
3825.25,98.25
3825.00,98.25
3824.75,98.25
3824.50,98.25
3824.25,98.25
3824.00,98.24
3823.75,98.23
3823.50,98.23
3823.25,98.24
3823.00,98.25
3822.75,98.26
3822.50,98.25
3822.25,98.24
3822.00,98.24
3821.75,98.23
3821.50,98.23
3821.25,98.22
3821.00,98.21
3820.75,98.21
3820.50,98.22
3820.25,98.24
3820.00,98.24
3819.75,98.24
3819.50,98.24
3819.25,98.24
3819.00,98.23
3818.75,98.23
3818.50,98.23
3818.25,98.24
3818.00,98.25
3817.75,98.25
3817.50,98.25
3817.25,98.24
3817.00,98.22
3816.75,98.21
3816.50,98.21
3816.25,98.21
3816.00,98.22
3815.75,98.23
3815.50,98.23
3815.25,98.21
3815.00,98.21
3814.75,98.21
3814.50,98.22
3814.25,98.22
3814.00,98.22
3813.75,98.22
3813.50,98.22
3813.25,98.23
3813.00,98.23
3812.75,98.23
3812.50,98.23
3812.25,98.23
3812.00,98.23
3811.75,98.23
3811.50,98.24
3811.25,98.24
3811.00,98.25
3810.75,98.25
3810.50,98.24
3810.25,98.22
3810.00,98.20
3809.75,98.20
3809.50,98.20
3809.25,98.21
3809.00,98.21
3808.75,98.20
3808.50,98.19
3808.25,98.19
3808.00,98.19
3807.75,98.20
3807.50,98.19
3807.25,98.18
3807.00,98.17
3806.75,98.18
3806.50,98.18
3806.25,98.17
3806.00,98.17
3805.75,98.17
3805.50,98.18
3805.25,98.18
3805.00,98.18
3804.75,98.19
3804.50,98.20
3804.25,98.20
3804.00,98.20
3803.75,98.20
3803.50,98.19
3803.25,98.19
3803.00,98.18
3802.75,98.17
3802.50,98.16
3802.25,98.15
3802.00,98.16
3801.75,98.17
3801.50,98.18
3801.25,98.18
3801.00,98.16
3800.75,98.14
3800.50,98.12
3800.25,98.12
3800.00,98.13
3799.75,98.15
3799.50,98.16
3799.25,98.17
3799.00,98.18
3798.75,98.18
3798.50,98.18
3798.25,98.17
3798.00,98.17
3797.75,98.18
3797.50,98.19
3797.25,98.19
3797.00,98.18
3796.75,98.17
3796.50,98.16
3796.25,98.16
3796.00,98.16
3795.75,98.15
3795.50,98.14
3795.25,98.13
3795.00,98.14
3794.75,98.14
3794.50,98.13
3794.25,98.12
3794.00,98.12
3793.75,98.13
3793.50,98.14
3793.25,98.15
3793.00,98.16
3792.75,98.16
3792.50,98.15
3792.25,98.14
3792.00,98.13
3791.75,98.12
3791.50,98.12
3791.25,98.12
3791.00,98.11
3790.75,98.11
3790.50,98.10
3790.25,98.10
3790.00,98.10
3789.75,98.10
3789.50,98.10
3789.25,98.10
3789.00,98.10
3788.75,98.09
3788.50,98.08
3788.25,98.08
3788.00,98.08
3787.75,98.08
3787.50,98.07
3787.25,98.07
3787.00,98.08
3786.75,98.09
3786.50,98.09
3786.25,98.10
3786.00,98.10
3785.75,98.09
3785.50,98.08
3785.25,98.06
3785.00,98.05
3784.75,98.04
3784.50,98.04
3784.25,98.04
3784.00,98.04
3783.75,98.04
3783.50,98.03
3783.25,98.02
3783.00,98.01
3782.75,98.00
3782.50,97.99
3782.25,97.99
3782.00,97.99
3781.75,98.00
3781.50,98.01
3781.25,98.01
3781.00,98.00
3780.75,98.00
3780.50,98.01
3780.25,98.02
3780.00,98.01
3779.75,98.00
3779.50,97.98
3779.25,97.97
3779.00,97.97
3778.75,97.96
3778.50,97.96
3778.25,97.96
3778.00,97.96
3777.75,97.95
3777.50,97.94
3777.25,97.94
3777.00,97.94
3776.75,97.95
3776.50,97.95
3776.25,97.95
3776.00,97.95
3775.75,97.94
3775.50,97.94
3775.25,97.94
3775.00,97.94
3774.75,97.94
3774.50,97.93
3774.25,97.93
3774.00,97.93
3773.75,97.93
3773.50,97.93
3773.25,97.93
3773.00,97.92
3772.75,97.91
3772.50,97.90
3772.25,97.90
3772.00,97.90
3771.75,97.90
3771.50,97.89
3771.25,97.89
3771.00,97.88
3770.75,97.88
3770.50,97.88
3770.25,97.87
3770.00,97.87
3769.75,97.86
3769.50,97.86
3769.25,97.86
3769.00,97.85
3768.75,97.85
3768.50,97.86
3768.25,97.87
3768.00,97.87
3767.75,97.87
3767.50,97.87
3767.25,97.87
3767.00,97.87
3766.75,97.87
3766.50,97.87
3766.25,97.86
3766.00,97.85
3765.75,97.85
3765.50,97.85
3765.25,97.85
3765.00,97.84
3764.75,97.84
3764.50,97.84
3764.25,97.85
3764.00,97.85
3763.75,97.86
3763.50,97.87
3763.25,97.87
3763.00,97.87
3762.75,97.86
3762.50,97.85
3762.25,97.85
3762.00,97.85
3761.75,97.84
3761.50,97.84
3761.25,97.83
3761.00,97.84
3760.75,97.85
3760.50,97.85
3760.25,97.85
3760.00,97.85
3759.75,97.85
3759.50,97.84
3759.25,97.83
3759.00,97.83
3758.75,97.83
3758.50,97.84
3758.25,97.84
3758.00,97.85
3757.75,97.86
3757.50,97.87
3757.25,97.86
3757.00,97.85
3756.75,97.84
3756.50,97.84
3756.25,97.85
3756.00,97.86
3755.75,97.86
3755.50,97.86
3755.25,97.86
3755.00,97.85
3754.75,97.85
3754.50,97.85
3754.25,97.85
3754.00,97.85
3753.75,97.85
3753.50,97.84
3753.25,97.83
3753.00,97.81
3752.75,97.81
3752.50,97.80
3752.25,97.81
3752.00,97.82
3751.75,97.82
3751.50,97.81
3751.25,97.81
3751.00,97.81
3750.75,97.82
3750.50,97.82
3750.25,97.82
3750.00,97.81
3749.75,97.81
3749.50,97.79
3749.25,97.79
3749.00,97.81
3748.75,97.82
3748.50,97.84
3748.25,97.85
3748.00,97.86
3747.75,97.86
3747.50,97.86
3747.25,97.87
3747.00,97.87
3746.75,97.87
3746.50,97.87
3746.25,97.87
3746.00,97.88
3745.75,97.88
3745.50,97.88
3745.25,97.88
3745.00,97.88
3744.75,97.87
3744.50,97.84
3744.25,97.85
3744.00,97.85
3743.75,97.85
3743.50,97.85
3743.25,97.87
3743.00,97.88
3742.75,97.89
3742.50,97.91
3742.25,97.92
3742.00,97.93
3741.75,97.92
3741.50,97.92
3741.25,97.92
3741.00,97.92
3740.75,97.93
3740.50,97.93
3740.25,97.94
3740.00,97.95
3739.75,97.95
3739.50,97.96
3739.25,97.96
3739.00,97.96
3738.75,97.94
3738.50,97.93
3738.25,97.92
3738.00,97.92
3737.75,97.91
3737.50,97.88
3737.25,97.85
3737.00,97.84
3736.75,97.86
3736.50,97.89
3736.25,97.90
3736.00,97.90
3735.75,97.90
3735.50,97.91
3735.25,97.93
3735.00,97.93
3734.75,97.93
3734.50,97.94
3734.25,97.93
3734.00,97.93
3733.75,97.92
3733.50,97.92
3733.25,97.93
3733.00,97.95
3732.75,97.96
3732.50,97.97
3732.25,97.96
3732.00,97.96
3731.75,97.94
3731.50,97.92
3731.25,97.90
3731.00,97.90
3730.75,97.91
3730.50,97.91
3730.25,97.90
3730.00,97.90
3729.75,97.90
3729.50,97.90
3729.25,97.91
3729.00,97.91
3728.75,97.92
3728.50,97.91
3728.25,97.91
3728.00,97.90
3727.75,97.89
3727.50,97.87
3727.25,97.86
3727.00,97.85
3726.75,97.85
3726.50,97.86
3726.25,97.87
3726.00,97.88
3725.75,97.87
3725.50,97.87
3725.25,97.86
3725.00,97.85
3724.75,97.85
3724.50,97.85
3724.25,97.85
3724.00,97.84
3723.75,97.82
3723.50,97.82
3723.25,97.82
3723.00,97.83
3722.75,97.83
3722.50,97.82
3722.25,97.81
3722.00,97.81
3721.75,97.81
3721.50,97.82
3721.25,97.81
3721.00,97.81
3720.75,97.80
3720.50,97.80
3720.25,97.80
3720.00,97.80
3719.75,97.79
3719.50,97.78
3719.25,97.77
3719.00,97.76
3718.75,97.76
3718.50,97.76
3718.25,97.75
3718.00,97.74
3717.75,97.73
3717.50,97.73
3717.25,97.73
3717.00,97.73
3716.75,97.74
3716.50,97.74
3716.25,97.74
3716.00,97.73
3715.75,97.73
3715.50,97.73
3715.25,97.73
3715.00,97.73
3714.75,97.73
3714.50,97.72
3714.25,97.71
3714.00,97.70
3713.75,97.70
3713.50,97.69
3713.25,97.69
3713.00,97.69
3712.75,97.67
3712.50,97.64
3712.25,97.61
3712.00,97.61
3711.75,97.62
3711.50,97.62
3711.25,97.61
3711.00,97.61
3710.75,97.61
3710.50,97.61
3710.25,97.61
3710.00,97.60
3709.75,97.60
3709.50,97.60
3709.25,97.60
3709.00,97.61
3708.75,97.62
3708.50,97.62
3708.25,97.61
3708.00,97.60
3707.75,97.60
3707.50,97.59
3707.25,97.59
3707.00,97.60
3706.75,97.59
3706.50,97.59
3706.25,97.58
3706.00,97.57
3705.75,97.57
3705.50,97.57
3705.25,97.57
3705.00,97.56
3704.75,97.56
3704.50,97.56
3704.25,97.56
3704.00,97.57
3703.75,97.57
3703.50,97.56
3703.25,97.56
3703.00,97.56
3702.75,97.56
3702.50,97.55
3702.25,97.55
3702.00,97.54
3701.75,97.54
3701.50,97.54
3701.25,97.54
3701.00,97.54
3700.75,97.54
3700.50,97.54
3700.25,97.55
3700.00,97.55
3699.75,97.56
3699.50,97.57
3699.25,97.57
3699.00,97.57
3698.75,97.56
3698.50,97.56
3698.25,97.56
3698.00,97.56
3697.75,97.55
3697.50,97.55
3697.25,97.55
3697.00,97.55
3696.75,97.55
3696.50,97.56
3696.25,97.56
3696.00,97.56
3695.75,97.57
3695.50,97.57
3695.25,97.58
3695.00,97.58
3694.75,97.59
3694.50,97.59
3694.25,97.59
3694.00,97.60
3693.75,97.59
3693.50,97.59
3693.25,97.59
3693.00,97.59
3692.75,97.60
3692.50,97.61
3692.25,97.62
3692.00,97.62
3691.75,97.61
3691.50,97.60
3691.25,97.60
3691.00,97.60
3690.75,97.61
3690.50,97.62
3690.25,97.62
3690.00,97.63
3689.75,97.66
3689.50,97.68
3689.25,97.69
3689.00,97.69
3688.75,97.67
3688.50,97.64
3688.25,97.63
3688.00,97.63
