Created as New Dataset,Sample 023 By irlear Date Monday, April 27 2009
cm-1,%T
3829.50,96.57
3829.25,96.58
3829.00,96.58
3828.75,96.58
3828.50,96.57
3828.25,96.56
3828.00,96.55
3827.75,96.55
3827.50,96.54
3827.25,96.54
3827.00,96.54
3826.75,96.55
3826.50,96.55
3826.25,96.56
3826.00,96.56
3825.75,96.56
3825.50,96.55
3825.25,96.55
3825.00,96.55
3824.75,96.55
3824.50,96.55
3824.25,96.55
3824.00,96.55
3823.75,96.56
3823.50,96.56
3823.25,96.57
3823.00,96.57
3822.75,96.56
3822.50,96.55
3822.25,96.55
3822.00,96.55
3821.75,96.56
3821.50,96.57
3821.25,96.57
3821.00,96.56
3820.75,96.56
3820.50,96.56
3820.25,96.56
3820.00,96.55
3819.75,96.55
3819.50,96.55
3819.25,96.54
3819.00,96.54
3818.75,96.53
3818.50,96.52
3818.25,96.53
3818.00,96.53
3817.75,96.53
3817.50,96.53
3817.25,96.54
3817.00,96.54
3816.75,96.54
3816.50,96.55
3816.25,96.55
3816.00,96.54
3815.75,96.54
3815.50,96.54
3815.25,96.54
3815.00,96.54
3814.75,96.54
3814.50,96.53
3814.25,96.52
3814.00,96.52
3813.75,96.52
3813.50,96.51
3813.25,96.51
3813.00,96.50
3812.75,96.50
3812.50,96.49
3812.25,96.49
3812.00,96.49
3811.75,96.49
3811.50,96.50
3811.25,96.51
3811.00,96.51
3810.75,96.51
3810.50,96.51
3810.25,96.51
3810.00,96.51
3809.75,96.51
3809.50,96.51
3809.25,96.52
3809.00,96.53
3808.75,96.53
3808.50,96.52
3808.25,96.52
3808.00,96.52
3807.75,96.52
3807.50,96.52
3807.25,96.53
3807.00,96.53
3806.75,96.53
3806.50,96.53
3806.25,96.52
3806.00,96.52
3805.75,96.51
3805.50,96.50
3805.25,96.49
3805.00,96.48
3804.75,96.47
3804.50,96.47
3804.25,96.48
3804.00,96.49
3803.75,96.50
3803.50,96.51
3803.25,96.51
3803.00,96.51
3802.75,96.51
3802.50,96.51
3802.25,96.51
3802.00,96.51
3801.75,96.51
3801.50,96.51
3801.25,96.50
3801.00,96.49
3800.75,96.49
3800.50,96.49
3800.25,96.49
3800.00,96.49
3799.75,96.49
3799.50,96.49
3799.25,96.49
3799.00,96.49
3798.75,96.49
3798.50,96.49
3798.25,96.48
3798.00,96.47
3797.75,96.46
3797.50,96.45
3797.25,96.44
3797.00,96.44
3796.75,96.45
3796.50,96.46
3796.25,96.46
3796.00,96.47
3795.75,96.46
3795.50,96.45
3795.25,96.45
3795.00,96.45
3794.75,96.45
3794.50,96.45
3794.25,96.43
3794.00,96.43
3793.75,96.43
3793.50,96.43
3793.25,96.44
3793.00,96.44
3792.75,96.43
3792.50,96.43
3792.25,96.42
3792.00,96.41
3791.75,96.41
3791.50,96.41
3791.25,96.41
3791.00,96.41
3790.75,96.42
3790.50,96.42
3790.25,96.42
3790.00,96.41
3789.75,96.40
3789.50,96.39
3789.25,96.39
3789.00,96.38
3788.75,96.38
3788.50,96.38
3788.25,96.38
3788.00,96.37
3787.75,96.36
3787.50,96.35
3787.25,96.35
3787.00,96.35
3786.75,96.35
3786.50,96.35
3786.25,96.35
3786.00,96.35
3785.75,96.34
3785.50,96.33
3785.25,96.33
3785.00,96.32
3784.75,96.33
3784.50,96.33
3784.25,96.34
3784.00,96.34
3783.75,96.33
3783.50,96.33
3783.25,96.31
3783.00,96.30
3782.75,96.29
3782.50,96.29
3782.25,96.28
3782.00,96.29
3781.75,96.30
3781.50,96.30
3781.25,96.30
3781.00,96.30
3780.75,96.29
3780.50,96.29
3780.25,96.29
3780.00,96.29
3779.75,96.28
3779.50,96.27
3779.25,96.26
3779.00,96.26
3778.75,96.25
3778.50,96.25
3778.25,96.25
3778.00,96.25
3777.75,96.25
3777.50,96.26
3777.25,96.26
3777.00,96.26
3776.75,96.25
3776.50,96.25
3776.25,96.24
3776.00,96.23
3775.75,96.21
3775.50,96.21
3775.25,96.21
3775.00,96.22
3774.75,96.22
3774.50,96.22
3774.25,96.22
3774.00,96.22
3773.75,96.22
3773.50,96.23
3773.25,96.23
3773.00,96.23
3772.75,96.22
3772.50,96.22
3772.25,96.22
3772.00,96.22
3771.75,96.22
3771.50,96.23
3771.25,96.23
3771.00,96.23
3770.75,96.23
3770.50,96.22
3770.25,96.22
3770.00,96.21
3769.75,96.21
3769.50,96.21
3769.25,96.21
3769.00,96.20
3768.75,96.19
3768.50,96.17
3768.25,96.17
3768.00,96.17
3767.75,96.17
3767.50,96.18
3767.25,96.18
3767.00,96.18
3766.75,96.18
3766.50,96.18
3766.25,96.18
3766.00,96.17
3765.75,96.17
3765.50,96.18
3765.25,96.19
3765.00,96.19
3764.75,96.19
3764.50,96.18
3764.25,96.17
3764.00,96.17
3763.75,96.16
3763.50,96.16
3763.25,96.16
3763.00,96.16
3762.75,96.16
3762.50,96.16
3762.25,96.16
3762.00,96.16
3761.75,96.15
3761.50,96.15
3761.25,96.14
3761.00,96.15
3760.75,96.15
3760.50,96.16
3760.25,96.16
3760.00,96.16
3759.75,96.16
3759.50,96.15
3759.25,96.15
3759.00,96.15
3758.75,96.15
3758.50,96.15
3758.25,96.15
3758.00,96.14
3757.75,96.14
3757.50,96.14
3757.25,96.15
3757.00,96.15
3756.75,96.15
3756.50,96.16
3756.25,96.16
3756.00,96.16
3755.75,96.15
3755.50,96.15
3755.25,96.16
3755.00,96.17
3754.75,96.17
3754.50,96.17
3754.25,96.17
3754.00,96.17
3753.75,96.16
3753.50,96.16
3753.25,96.15
3753.00,96.15
3752.75,96.14
3752.50,96.15
3752.25,96.17
3752.00,96.20
3751.75,96.21
3751.50,96.22
3751.25,96.21
3751.00,96.21
3750.75,96.21
3750.50,96.21
3750.25,96.22
3750.00,96.23
3749.75,96.22
3749.50,96.22
3749.25,96.23
3749.00,96.23
3748.75,96.23
3748.50,96.23
3748.25,96.22
3748.00,96.21
3747.75,96.21
3747.50,96.21
3747.25,96.21
3747.00,96.21
3746.75,96.21
3746.50,96.23
3746.25,96.24
3746.00,96.24
3745.75,96.23
3745.50,96.21
3745.25,96.19
3745.00,96.20
3744.75,96.24
3744.50,96.24
3744.25,96.23
3744.00,96.23
3743.75,96.24
3743.50,96.25
3743.25,96.27
3743.00,96.28
3742.75,96.29
3742.50,96.29
3742.25,96.28
3742.00,96.27
3741.75,96.26
3741.50,96.25
3741.25,96.25
3741.00,96.25
3740.75,96.25
3740.50,96.25
3740.25,96.27
3740.00,96.28
3739.75,96.30
3739.50,96.31
3739.25,96.31
3739.00,96.31
3738.75,96.30
3738.50,96.29
3738.25,96.29
3738.00,96.30
3737.75,96.31
3737.50,96.31
3737.25,96.32
3737.00,96.33
3736.75,96.34
3736.50,96.35
3736.25,96.34
3736.00,96.33
3735.75,96.31
3735.50,96.30
3735.25,96.28
3735.00,96.26
3734.75,96.23
3734.50,96.22
3734.25,96.24
3734.00,96.27
3733.75,96.29
