Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3825.50,102.92
3825.25,102.92
3825.00,102.92
3824.75,102.93
3824.50,102.93
3824.25,102.94
3824.00,102.94
3823.75,102.94
3823.50,102.94
3823.25,102.94
3823.00,102.94
3822.75,102.94
3822.50,102.95
3822.25,102.95
3822.00,102.95
3821.75,102.96
3821.50,102.97
3821.25,102.98
3821.00,102.98
3820.75,102.98
3820.50,102.98
3820.25,102.98
3820.00,102.97
3819.75,102.97
3819.50,102.96
3819.25,102.95
3819.00,102.94
3818.75,102.93
3818.50,102.93
3818.25,102.93
3818.00,102.94
3817.75,102.94
3817.50,102.95
3817.25,102.95
3817.00,102.96
3816.75,102.97
3816.50,102.98
3816.25,102.97
3816.00,102.96
3815.75,102.95
3815.50,102.95
3815.25,102.95
3815.00,102.96
3814.75,102.95
3814.50,102.94
3814.25,102.93
3814.00,102.93
3813.75,102.93
3813.50,102.93
3813.25,102.93
3813.00,102.93
3812.75,102.93
3812.50,102.93
3812.25,102.92
3812.00,102.92
3811.75,102.92
3811.50,102.92
3811.25,102.93
3811.00,102.93
3810.75,102.93
3810.50,102.92
3810.25,102.92
3810.00,102.91
3809.75,102.91
3809.50,102.92
3809.25,102.94
3809.00,102.94
3808.75,102.94
3808.50,102.94
3808.25,102.94
3808.00,102.93
3807.75,102.93
3807.50,102.94
3807.25,102.94
3807.00,102.95
3806.75,102.96
3806.50,102.97
3806.25,102.97
3806.00,102.96
3805.75,102.95
3805.50,102.94
3805.25,102.92
3805.00,102.91
3804.75,102.90
3804.50,102.89
3804.25,102.90
3804.00,102.91
3803.75,102.93
3803.50,102.94
3803.25,102.94
3803.00,102.94
3802.75,102.95
3802.50,102.96
3802.25,102.97
3802.00,102.98
3801.75,102.96
3801.50,102.95
3801.25,102.94
3801.00,102.94
3800.75,102.94
3800.50,102.94
3800.25,102.93
3800.00,102.92
3799.75,102.92
3799.50,102.92
3799.25,102.91
3799.00,102.91
3798.75,102.91
3798.50,102.91
3798.25,102.91
3798.00,102.91
3797.75,102.90
3797.50,102.90
3797.25,102.90
3797.00,102.90
3796.75,102.90
3796.50,102.90
3796.25,102.90
3796.00,102.91
3795.75,102.91
3795.50,102.91
3795.25,102.90
3795.00,102.90
3794.75,102.89
3794.50,102.89
3794.25,102.89
3794.00,102.89
3793.75,102.89
3793.50,102.89
3793.25,102.89
3793.00,102.89
3792.75,102.89
3792.50,102.88
3792.25,102.89
3792.00,102.89
3791.75,102.90
3791.50,102.90
3791.25,102.90
3791.00,102.90
3790.75,102.89
3790.50,102.88
3790.25,102.88
3790.00,102.88
3789.75,102.88
3789.50,102.88
3789.25,102.88
3789.00,102.88
3788.75,102.88
3788.50,102.88
3788.25,102.88
3788.00,102.88
3787.75,102.87
3787.50,102.87
3787.25,102.87
3787.00,102.87
3786.75,102.87
3786.50,102.87
3786.25,102.87
3786.00,102.88
3785.75,102.87
3785.50,102.87
3785.25,102.86
3785.00,102.86
3784.75,102.86
3784.50,102.87
3784.25,102.87
3784.00,102.88
3783.75,102.87
3783.50,102.86
3783.25,102.85
3783.00,102.84
3782.75,102.84
3782.50,102.84
3782.25,102.85
3782.00,102.85
3781.75,102.86
3781.50,102.87
3781.25,102.88
3781.00,102.88
3780.75,102.88
3780.50,102.88
3780.25,102.87
3780.00,102.86
3779.75,102.86
3779.50,102.85
3779.25,102.84
3779.00,102.83
3778.75,102.83
3778.50,102.82
3778.25,102.82
