cm-1,AuNP_0,AuNP_60,AuNP_120,AuNP_180,AuNP_240,AuNP_300,AuNP_600
1625.5,0.013853294189972228,0.011627105239658963,0.013237083511845693,0.013310365321614325,0.021950103617904004,0.011861392695066312,0.015483210632744753
1626.0,0.013708292770529172,0.011517473224846905,0.013112906134449261,0.013201577262300911,0.021745530492967215,0.011751185250223515,0.01533951200460144
1626.5,0.013599752541784913,0.011408080450846373,0.013004473684929787,0.013077503231516322,0.02156689688736864,0.011641219554836808,0.015214035038439393
1627.0,0.013455312211763944,0.011312557206602975,0.012880804398679509,0.01295370025289895,0.02136316286533745,0.011545197049358576,0.015070927925432367
1627.5,0.013275209774441256,0.011162816047950894,0.01272659633635943,0.012799325897226115,0.021083754322341285,0.011394675166349144,0.014874667232017838
1628.0,0.013059740268566225,0.010999970581108133,0.012542098849690536,0.012614630054469826,0.02077989800816415,0.011230983294267593,0.014661236436836235
1628.5,0.012862848973044847,0.010864668963766992,0.012373502185171633,0.012445852699405785,0.020502231274637486,0.011081400515682877,0.014466203542334641
1629.0,0.0126843704121862,0.010743208958422578,0.01223593155755727,0.012308135035217892,0.02027566354588592,0.010959345722114485,0.014289405864674495
1629.5,0.01254193783978508,0.010622042531999462,0.012098694075875849,0.012185999662676462,0.020074731693012736,0.010837587378208256,0.014148312165013392
1630.0,0.012399815156282192,0.010514584358390498,0.01197698357983793,0.012048911269441158,0.01984920033050922,0.010729605448933189,0.013989945944820788
1630.5,0.012258001016161086,0.010407356042012797,0.011855533915494145,0.01192733269575438,0.019649185482771555,0.010608403154420394,0.013849498244285358
1631.0,0.012098827250185558,0.01028699771578439,0.011719213429766463,0.01179086784899179,0.019424681048588206,0.010500913236457859,0.013691855449693424
1631.5,0.011940040402591078,0.010166927673248014,0.011583220069902048,0.011654730824143863,0.019175864769996036,0.01036687414247578,0.013517142764578
1632.0,0.011781638596901563,0.010047144536701838,0.011447552269662285,0.01151892004996761,0.018952497068217278,0.010246544621694095,0.013360300722824932
1632.5,0.011641158730637148,0.009940910390892208,0.01132723072141706,0.011398471989909061,0.018754396748523403,0.010139826984195686,0.013221201680884807
1633.0,0.01150098032354477,0.009834900901122863,0.011207164091897096,0.01126327321980316,0.018556716912710797,0.010020040568101041,0.013065069237871436
1633.5,0.011361102084577211,0.009729115119226903,0.011087351303220727,0.011143366714505712,0.018334827489646446,0.009913803513701434,0.012926598099673956
1634.0,0.011256389618707228,0.009636735329610485,0.01098272249978434,0.01103865623560127,0.018162611579057283,0.009821030416772184,0.012805676679928903
1634.5,0.011169257269337192,0.009584023212457988,0.010937940650014147,0.01097890842730013,0.018039794895451374,0.00978132301565987,0.012736679305088943
1635.0,0.011064851632879947,0.009505058818929187,0.010848482970925008,0.010904312140467193,0.01789262834755441,0.009715213825961314,0.012650535161728501
1635.5,0.010769938659558664,0.00929509319765342,0.010595783726022948,0.010651416735689761,0.01745251889153519,0.009491092465986568,0.01237563643572986
1636.0,0.010459122311201042,0.00905992833107158,0.010299925951823925,0.010370098058048253,0.016990204244989898,0.009228696728027865,0.012033635316513022
1636.5,0.010338647560028648,0.008955763683112423,0.010182013965598277,0.010252064605486756,0.016820454648777145,0.009124121793034276,0.0118973357084755
1637.0,0.010269904472771372,0.008890770521158267,0.010123149844039564,0.010193139941041526,0.01674779942911377,0.00905887306420348,0.011829292629443027
1637.5,0.010132634944689764,0.008799921426635094,0.010020284524588146,0.010090168975275768,0.016578490683932814,0.008967667284923141,0.011710387880757222
1638.0,0.010012760277816654,0.008709236679962708,0.00990295233374093,0.009972716516809498,0.016409489174491834,0.008863634892135628,0.011574761795327014
1638.5,0.009893105190464034,0.008618715687597514,0.009815112334854607,0.009870144921523653,0.016240793787760995,0.008772783310250564,0.011473227095990858
1639.0,0.00979071784561872,0.008541256153061108,0.009712804119951084,0.009782373931973563,0.016096440551397133,0.008695041359363411,0.011371850304493362
1639.5,0.00967146842184691,0.008451037712061592,0.00961068026800085,0.009665557006457218,0.01590431696045346,0.00859157260997202,0.011253776304927864
1640.0,0.009552436295075907,0.008360981347137217,0.00949419219423089,0.009548980383348605,0.01571258888927663,0.00850121230766851,0.011119095959921256
1640.5,0.009433620674826152,0.008258257502188456,0.009392461176901292,0.00944717218543694,0.015545149998978136,0.008398142435772886,0.011001478491082883
1641.0,0.00931502077492366,0.00815574372659878,0.00927642033177978,0.009331043474872474,0.01535415915494478,0.00830812980700123,0.010884072863934256
1641.5,0.009179741176716669,0.008053439162941324,0.009160616607324269,0.009215152246499332,0.015163559185257657,0.008205455749022927,0.010750153425368234
1642.0,0.009044741154215323,0.007951342959028147,0.009045049036434433,0.009099497531001421,0.014973348493287762,0.008102991551299128,0.0106165085527324
1642.5,0.00892684456723855,0.007862179034731992,0.008929716657914418,0.008984078364985215,0.014807232219465545,0.008013506856115104,0.010499793635615956
1643.0,0.008792365646582322,0.007760471226484804,0.008814618516424833,0.008883279066024541,0.01464141171431468,0.007911433842924144,0.010366660551207186
1643.5,0.008658163005361782,0.007646296061565902,0.008699753662435314,0.008753942857147692,0.014428646829507992,0.007796849584388315,0.010233798821043812
1644.0,0.008524235510702598,0.007545024878045569,0.00858512115217752,0.008639224617720875,0.0142399296875636,0.00769521631838819,0.010101207341217252
1644.5,0.008423969777067643,0.007456580108648753,0.008499298680547107,0.008539036301065664,0.014098642361832671,0.007619126360014969,0.009985410623400456
1645.0,0.008323857707452437,0.007380894308473303,0.008413605980848646,0.008453301351392894,0.013934077597626366,0.007555806165561365,0.009886319754871293
1645.5,0.008190613168365581,0.0072801573365301065,0.008285309396957697,0.008339189476088808,0.013722920711820066,0.007442030975743818,0.00973796531628698
1646.0,0.008007844579333925,0.0071294304313122975,0.008100503372614733,0.008154246351731634,0.013418759052223705,0.007290731289615357,0.009540683156738672
1646.5,0.007809042155623736,0.0069666527575442975,0.007916298043997034,0.007969904819983699,0.013115587528740707,0.007127336965023298,0.009311272740683139
1647.0,0.007643834397765644,0.006841797851671371,0.007775007948532532,0.007828510557699599,0.01290627619100547,0.00700201042153893,0.009164219821029237
1647.5,0.007479043410677665,0.0067172531446418,0.007648147343032973,0.0077156486017008604,0.012697434220062241,0.006889483794529202,0.0090174978948467
1648.0,0.007298252192237143,0.006580610411856503,0.007507523380217241,0.007588946991768878,0.01251218925061793,0.006777209187051749,0.008887355073888225
1648.5,0.007150703374642996,0.006481467301579442,0.007409293816053965,0.0074905967659000955,0.012327312013364528,0.0066900580067785105,0.008773692858873585
1649.0,0.007019828073888012,0.006382519884714085,0.007297239547344908,0.007378405111489544,0.01214280105121421,0.0065906418288630576,0.008644035404300875
1649.5,0.006889214458487722,0.006283767390244003,0.00717144276331362,0.007238477161570955,0.01193566222885491,0.00647903378732536,0.00849847837218956
1650.0,0.006758861484049532,0.006172902872973134,0.0070459245991870145,0.00711283673116367,0.011728983091104804,0.0063676736720373545,0.008353245641198125
1650.5,0.006645015622177086,0.006086844107126614,0.006948491197917035,0.007015308609618492,0.011568549153612852,0.006281230951027412,0.008240510135256264
1651.0,0.00654759112590998,0.006000932828525995,0.0068651099745335705,0.006917948041684006,0.011431253977372293,0.006207255643037656,0.008127969264641514
1651.5,0.0064341125545077,0.0059274115949210105,0.006795719212911501,0.006862388438287395,0.011316995739898902,0.006157999346975393,0.008047701721196319
1652.0,0.006353176956694119,0.005878457275802003,0.00674026771344199,0.006806883251749026,0.011225689970151068,0.006108791400659355,0.007983558775016745
1652.5,0.006304663688486814,0.005866226162213449,0.0067541255024672385,0.006806883251749026,0.011248508021884263,0.006121088859640266,0.007983558775016745
1653.0,0.006110970106574833,0.005719685101578546,0.006546613634080888,0.006613042096975107,0.010929562923574561,0.005924690601446559,0.007743583302873652
1653.5,0.00545348385922024,0.005258444483384526,0.005928598480660274,0.00602178500265146,0.009934216403506684,0.005376410349930474,0.007044709257841206
1654.0,0.0050875270889820905,0.005005357374175451,0.00568326724066012,0.005789723147429377,0.00953007550935883,0.005182902399027621,0.006776683850714633
1654.5,0.005024091189227154,0.004921278156774708,0.0056696688175746895,0.005762484122187052,0.009485279030532846,0.005158766341130226,0.006745223780704582
1655.0,0.00492905269626644,0.004825359985832819,0.0055474296206470776,0.0056400702696371135,0.009283961094773068,0.005050297655571195,0.006588150779894155
1655.5,0.004818348932094241,0.004717670967416902,0.005438993466182635,0.005517920271841515,0.00910537642320893,0.00494206315951176,0.006462764323737566
1656.0,0.0046920596464772625,0.004622141221890583,0.005303739397359533,0.005382506131124889,0.008882626071424472,0.0048220760479346534,0.006306369661874428
1656.5,0.004550275432185721,0.004538701770558861,0.005209253250532946,0.005287908389717297,0.008727017217038033,0.004738255620191408,0.006181523535522251
1657.0,0.0044087982950033,0.004419742961069475,0.00507454572826062,0.005153042093495912,0.008505168904216865,0.004606820315694081,0.006025801378818275
1657.5,0.004220637494796685,0.0042892134976312835,0.004926736348132069,0.004991625062667932,0.008239646621199585,0.004475728714988285,0.005854935582962474
1658.0,0.004033017128460558,0.004147204284263731,0.0047659282158210555,0.004830666495029883,0.007974879199990757,0.004321242949325763,0.005653579018113844
1658.5,0.0038459341004246023,0.004005596227400339,0.0046055750941598654,0.004683521670196754,0.007732835199716736,0.004190895043684722,0.005483684856840584
1659.0,0.0036749107398442826,0.003876139316214368,0.004458982253501374,0.0045234345837243985,0.007469502665129706,0.0040608851855672284,0.005298849391420279
1659.5,0.0034888490541957057,0.0037352938417915867,0.004312767628636984,0.0043637984473885155,0.007206912610478568,0.003919439736587351,0.00511453655289541
1660.0,0.0033033158284840303,0.0035948429851383784,0.004153689831729846,0.004204610727756352,0.006966853741880557,0.003778392258915816,0.004946039713274717
1660.5,0.0031337053852582898,0.0034781004573073053,0.0040214652548618435,0.004072295022245292,0.006727412063995816,0.003649446436825772,0.004762720359841981
1661.0,0.0029645341926419146,0.003349996912917953,0.003876373657557326,0.003927103676916255,0.006488584411369671,0.00352083143819946,0.004595129312342651
1661.5,0.0027957999814017024,0.0032222198985983035,0.003731652578954357,0.003782283363423378,0.006250367642837605,0.003392545569858281,0.004427968036039331
1662.0,0.00261222202646367,0.003094767753959318,0.0035610936903621004,0.0036116078534271963,0.005969622059828055,0.0032413570347300654,0.004230964880314994
1662.5,0.002398697769812726,0.002933023187934477,0.0033779871403172347,0.003428376499122418,0.005646732989080091,0.0030790469304065324,0.0040194713707665496
1663.0,0.0021403531467322247,0.0027488090392639606,0.00315643591530805,0.0032066748135978983,0.005282140256171326,0.0028941908876701553,0.0037786017616504124
1663.5,0.0018679208641100072,0.002576720923834214,0.002961666238187062,0.0030117733572705163,0.004961621833750502,0.0027100139961046318,0.003553591998028575
1664.0,0.0016718684338299444,0.002428054259760023,0.0028063310255287944,0.00286927043609958,0.004727274082388251,0.0025837837579222476,0.0033890770772157606
1664.5,0.001536483695959746,0.0023253888537187618,0.002690108391325956,0.002752943078949472,0.004535972657333895,0.0024693041665295704,0.0032547821060189322
1665.0,0.0013863845659475504,0.002211562240791176,0.0025741236205542887,0.0026239698987345094,0.0043238753721207826,0.0023550854083347283,0.003105889250519867
1665.5,0.0012067196918174126,0.0020753105995972593,0.002419845590780423,0.002469588533994668,0.004069994585136238,0.002229744621561444,0.0029424989629095455
1666.0,0.0010126387664364644,0.0019394282879038863,0.002253183653407466,0.002315626589372214,0.0038168040050390946,0.0020820175087168024,0.0027647208605443147
1666.5,0.0008488656347161244,0.0018151922421717657,0.0021125438277451144,0.0021620817920964637,0.0035642998891733113,0.0019573567676065993,0.002587426289426099
1667.0,0.0006855020758794418,0.0016912633316001075,0.0019849916065853407,0.0020344448216406455,0.0033544014958737673,0.001833005254044022,0.0024400482845337483
1667.5,0.0005225460464707973,0.0015788659329544292,0.0018577258267650143,0.001907094676079149,0.0031449751029573015,0.001720225473551623,0.002293002736510319
1668.0,0.0003747561358282934,0.0014667199828377947,0.001730745204655655,0.0017673392638785186,0.0029360185924029196,0.0016076988465390952,0.002131634835543992
1668.5,0.00022729983700579348,0.0013548243587107192,0.0015787430716772393,0.001627927653777015,0.0026858880633039675,0.0014842105959553054,0.0019560515272361518
1669.0,6.7376264244271475e-06,0.001187447846636713,0.001364102228052551,0.0014131456676103073,0.0023119473873082844,0.0012939614443318065,0.0017226737391837922
1669.5,-0.00028619162068649996,0.0009651449599536541,0.0011000751311413344,0.001136395417190797,0.0018775724896243184,0.001059940253088684,0.0014176279368703201
1670.0,-0.0005341528238368853,0.0007880097268966598,0.0008997340371702361,0.000948473975201258,0.001568540425234049,0.0008934485979434278,0.0012150542570463663
1670.5,-0.0006650463361323538,0.0006886455342145209,0.0008123070235635431,0.0008609901037122626,0.0014041416575926535,0.0008048786256362872,0.0010995798888558672
1671.0,-0.0007811763447453819,0.0006004868501696023,0.0007250146758908881,0.0007736410747517294,0.0012810327464932323,0.000727508058189298,0.0009987073482048293
1671.5,-0.0009260491312061619,0.00047952125308254435,0.0005881120711967606,0.0006490898357662664,0.001076212171997492,0.0006171854096024951,0.0008548739628460023
1672.0,-0.0011139046891263803,0.0003369372286453474,0.0004267433140024174,0.0004875813888308694,0.0008310206016264659,0.00047412797815153137,0.0006970229442086747
1672.5,-0.0012724385207273751,0.00022753251739958,0.00030292541913385317,0.0003512789944489791,0.0006068273311898055,0.00036436092907198795,0.0005395532504632833
1673.0,-0.0014018624516209815,0.00011836605702007127,0.00017937745666778634,0.0002400021793041098,0.00042379705082069727,0.00025483370331881816,0.00041099675559655495
1673.5,-0.0015166910685606564,3.1203733308223666e-05,6.841411186376714e-05,0.00012894343535746244,0.00024112577090494502,0.00016738389259362006,0.0002826932971871904
1674.0,-0.0016313181874948127,-5.580729968113974e-05,-4.233238987452586e-05,5.799556118170965e-06,3.8577022763736866e-05,6.918485769537549e-05,0.00015464188109342344
1674.5,-0.0017457445143508692,-0.0001426675662393889,-0.00014059236756902942,-0.00010480161058098475,-0.00014334097304364484,-2.882219460755165e-05,1.2656933218441194e-05
1675.0,-0.001888496128505293,-0.00025103167846638196,-0.0002876636298805755,-0.00022743916315181252,-0.00036520369941736173,-0.0001483489672058777,-0.00014317013257189763
1675.5,-0.00210204032861792,-0.00041313988957212845,-0.0004587657635491562,-0.00041089931342672094,-0.0006468121834429072,-0.0003108820976481304,-0.000340958254227848
1676.0,-0.002300720381185532,-0.0005532108768568282,-0.0006050146910057533,-0.0005450602929466721,-0.0008674801713433818,-0.0004297390353490099,-0.0004959432838516972
1676.5,-0.002399834259197718,-0.0006392142756838564,-0.0006779978664990559,-0.0006059377194981441,-0.0009676112181741741,-0.0004836718983087554,-0.0005662693925148702
1677.0,-0.0024705379273631503,-0.0006821607069209806,-0.00072660115244393,-0.0006545926191831927,-0.001047638615309786,-0.0005267764506513184,-0.0006224757023539569
1677.5,-0.002541165150851402,-0.0007465114459188939,-0.0007994280135324684,-0.0007274967342038402,-0.0011675509207417396,-0.0005913638651502543,-0.0006926655054070862
1678.0,-0.0026399151509737804,-0.0008107796839467717,-0.0008721614069661456,-0.0008003071822415287,-0.0012873090311391912,-0.0006558681733669838,-0.0007767936269539463
1678.5,-0.00271035957993032,-0.000874965632274798,-0.0009448015723545204,-0.0008730242036735546,-0.00140691334255125,-0.0007202895888966726,-0.0008608133126535215
1679.0,-0.0027947927402947946,-0.0009177106519574995,-0.0009931766738306095,-0.0009214504325781216,-0.0014865643011681934,-0.0007631912528636766,-0.0009307470859070752
1679.5,-0.002865070436842955,-0.000981759918075574,-0.001041510517219414,-0.000969835315711261,-0.0015661471965778828,-0.0008167667536195767,-0.0010006059113665466
1680.0,-0.0029633323632872422,-0.0010457274539297137,-0.001113934077156781,-0.0010423352713484183,-0.001665530278985268,-0.0008702850583565399,-0.001084337796736185
1680.5,-0.0030614467017594646,-0.0011202532256615798,-0.001186265201127847,-0.0011026811304498166,-0.0017846501558338342,-0.0009344316970334536,-0.0011679622646480312
1681.0,-0.0031454275738034554,-0.0011840443928644731,-0.0012585041247884542,-0.0011870575230421235,-0.0019036178675865276,-0.000998496359153001,-0.0012514795903551664
1681.5,-0.0032293006167503392,-0.0012477544867553056,-0.0013426666512503002,-0.0012592802910082702,-0.0020422217294196405,-0.001073135134825968,-0.0013487814202530412
1682.0,-0.0032991126493017936,-0.001311383713147502,-0.001414706611720082,-0.001343424019795916,-0.002180619620041628,-0.001137022897873063,-0.0014459382244804194
1682.5,-0.0033549086062631224,-0.00134316806513419,-0.0014626824265965043,-0.001391450116676358,-0.0022793494900811484,-0.0011795695512107295,-0.0015013914509615569
1683.0,-0.0033967243204666504,-0.0013855158765612577,-0.0014866551122070322,-0.0014274429987546297,-0.002338537212242502,-0.0012114558607470966,-0.0015429504347074347
1683.5,-0.003452436999870183,-0.0014489705923703244,-0.0015225951374713493,-0.0014634130354603308,-0.0023976873429613988,-0.0012433219014128171,-0.0015844829393283995
1684.0,-0.0036331757475729426,-0.0015861808779167597,-0.0016900145441310025,-0.0016309719902597405,-0.002673225643611886,-0.001381174486792818,-0.0017917494535321008
1684.5,-0.0038826066886390666,-0.0017545411328818152,-0.0018807473381817251,-0.0017980369823786774,-0.0029675434204861706,-0.0015292084011567651,-0.0019846054042593955
1685.0,-0.004075952194902054,-0.0018070379633112336,-0.0019283304038976614,-0.0018218632559805787,-0.0030067156093650056,-0.0015503204634970326,-0.0020121097353836973
1685.5,-0.004227466071801548,-0.0019013939399635154,-0.0020352464510049943,-0.0019408445949356578,-0.003182786851636313,-0.0016662781440811036,-0.0021494575818100646
1686.0,-0.004337437667877766,-0.0019955726482117297,-0.0021774881352296265,-0.002083293243697664,-0.0034170318990918197,-0.0017924722731144879,-0.002313893903100307
1686.5,-0.004406076018882623,-0.0020687006244124707,-0.002272117968009627,-0.00220172754161487,-0.0035923298488241715,-0.0018973919248205966,-0.0024506080131925425
1687.0,-0.0044883469524794,-0.0021312969515418258,-0.002366590051464133,-0.0022962970936858413,-0.003747873730803264,-0.001981169828231539,-0.0025734060346842436
1687.5,-0.004584198932467543,-0.0022042273461097633,-0.002437340907018582,-0.0023789161932909215,-0.0038837618515881697,-0.002064807956139184,-0.002668755930816909
1688.0,-0.004720886809588382,-0.002297839359860452,-0.002543301850206637,-0.0024731907684569137,-0.004038820164512367,-0.002158734354299495,-0.0027775567302009358
1688.5,-0.0048572892660023225,-0.0023912768869979294,-0.0026373233200323214,-0.002567308773776914,-0.004193620744821796,-0.0022420770024003454,-0.0028997409530369515
1689.0,-0.0049934074912114336,-0.002484540576775271,-0.0027429113541886387,-0.002673005026226911,-0.004367464391520469,-0.002335672159050918,-0.0030216965803740578
1689.5,-0.005115671853362245,-0.0025879638005779733,-0.0028483030265605783,-0.002778504512347037,-0.00454098413930061,-0.0024290928966316746,-0.003143424465977732
1690.0,-0.005251253289833498,-0.0026808626162439808,-0.0029651754704126264,-0.0028954962775289846,-0.004733405442641845,-0.002532689939671274,-0.0032784116001510575
1690.5,-0.005373036445515395,-0.002763295060382735,-0.003058500197865194,-0.003000582764496562,-0.004925430000746397,-0.0026257445856700964,-0.0033996614799342573
1691.0,-0.005494592980906977,-0.0028455921751864843,-0.00316330714265468,-0.003093829664888836,-0.005078765088171453,-0.002708315065587392,-0.0035072501386440346
1691.5,-0.005602453666121313,-0.00292775440426737,-0.003256306429885775,-0.0031985493576265527,-0.00525096583557381,-0.00280104457955758,-0.0036146615142108127
1692.0,-0.005710136546704975,-0.0030097821890598363,-0.003349153352867268,-0.003291471355781088,-0.0054037663254481475,-0.0028833270621852415,-0.003721896189923114
1692.5,-0.005804213672005848,-0.0030814465598011176,-0.003430269816071195,-0.003372653306938795,-0.005537261412052075,-0.0029552136132733582,-0.003815582038425228
1693.0,-0.0058981555040136455,-0.003153008625909879,-0.00351127033942096,-0.003453719129793254,-0.005670565420867362,-0.0030269972276672787,-0.00390913343256247
1693.5,-0.0060053524308664175,-0.0032244686790601916,-0.0035921552538695045,-0.0035462240120798403,-0.005822679587288344,-0.0031089099767522975,-0.004015885167860828
1694.0,-0.006112373732939625,-0.0032958270096805587,-0.0036729248889547663,-0.003627042103905395,-0.005955575979996933,-0.0031804740021624356,-0.0041091497410698655
1694.5,-0.006192524801451219,-0.00334673512697951,-0.0037305470880611346,-0.003696223139061618,-0.006069336431055828,-0.0032315286875879857,-0.004188984734267716
1695.0,-0.006259242315821585,-0.0033975915976050025,-0.0037650923057956686,-0.003730782012534899,-0.006145099606018769,-0.0032621365594779094,-0.004228865594366369
1695.5,-0.006352532505806087,-0.0034585513361216815,-0.0038226209148762486,-0.003776827752161525,-0.006239716984559479,-0.003302918006743345,-0.004282002148193607
1696.0,-0.006512149231874478,-0.0035599864553048427,-0.003937503232625791,-0.0038802940793807267,-0.006428663849302582,-0.0034047267161592984,-0.00440140126047781
1696.5,-0.0066316063440585785,-0.003640987028446489,-0.004040698577569297,-0.0039721058304103656,-0.006579545822663987,-0.003486025077843339,-0.0044941162708427495
1697.0,-0.006697877134607764,-0.0036915460027737196,-0.004109391225905571,-0.0040408671625200504,-0.006673723075797119,-0.003546912443166156,-0.004573481455725682
1697.5,-0.0067508454023724705,-0.0037521495388224317,-0.004189427554263921,-0.004120983410639573,-0.006805411441099849,-0.003617854361202666,-0.004665952207191192
1698.0,-0.006816995395510646,-0.0038025965781971747,-0.004269351007738779,-0.0042124063640065195,-0.006936913862103343,-0.0036988080990799604,-0.004771472689639734
1698.5,-0.006869867201425524,-0.0038429176893966786,-0.004326370257884243,-0.004269470905056014,-0.007030730609925222,-0.003749337879879097,-0.004837336354734053
1699.0,-0.006922696248091176,-0.003873137253536679,-0.004383332196481089,-0.004326478042875788,-0.007124452946190668,-0.0037897250653759246,-0.004889979413357873
1699.5,-0.006975482604613479,-0.0039134016884693704,-0.004440236938624295,-0.00439481099841532,-0.0072180810607289,-0.003840163334332025,-0.004968864373124032
1700.0,-0.007041405622259811,-0.003953633808442797,-0.004508447291419176,-0.0044630616581233925,-0.007349002488818153,-0.00391069176301002,-0.0050607763324724215
1700.5,-0.007120425526220427,-0.00400387859444346,-0.004542521705476398,-0.004474428781003323,-0.007386374831890812,-0.003920759157618917,-0.005073896039429885
1701.0,-0.007173052407328126,-0.004034001310700574,-0.004565226604794075,-0.004497156188938931,-0.007405055381083385,-0.003930824530865566,-0.005073896039429885
1701.5,-0.0072519133174795665,-0.004114240173444015,-0.004644622193797838,-0.004576630415425917,-0.007535714415203195,-0.004001225613557636,-0.005165660126296091
1702.0,-0.007304434415900297,-0.004164324320677611,-0.004678614853782646,-0.004610656709409949,-0.007573011923786332,-0.0040313672667073195,-0.005191854727331001
1702.5,-0.007330679138086091,-0.00418434397701245,-0.004701265304899072,-0.004633329560653732,-0.0076102945014208745,-0.0040614908076957845,-0.005218038806332667
1703.0,-0.00735691332022255,-0.004214358478735092,-0.004735224016354968,-0.0046673218385465745,-0.007666190398479795,-0.004091596258277212,-0.005257295214503866
1703.5,-0.007409350098187225,-0.004244355020248193,-0.004769162391222284,-0.004712613182358237,-0.0077406661143138,-0.004131708755945746,-0.005296527995584775
1704.0,-0.007448650076897011,-0.004294309402853629,-0.004814381965086822,-0.004757868358193354,-0.00781508232097984,-0.004161772079957116,-0.005348801666227509
1704.5,-0.007487926425995972,-0.004334237098151445,-0.004848272982506086,-0.004791786039561691,-0.007870855480259668,-0.004191817385793011,-0.005374922790118709
1705.0,-0.007540258183364686,-0.004364162013255334,-0.00488214374431058,-0.004825683433211931,-0.007926595259093056,-0.00422184469503852,-0.00541408486026521
1705.5,-0.007592548050188705,-0.004413997208528023,-0.004938550067210424,-0.004870848441323155,-0.008000863108074584,-0.004261853149904775,-0.005479302738440053
1706.0,-0.007644796093479515,-0.004453829724566011,-0.004983634737797431,-0.004927254130191921,-0.008093614711884144,-0.004311818858503102,-0.0055444554313185115
1706.5,-0.007697002380087944,-0.004473734119823046,-0.005017424718688542,-0.004961070615090723,-0.00814922136754395,-0.0043317912058934115,-0.0055835158122725164
1707.0,-0.00772308988548333,-0.004483683354508131,-0.005039940184991457,-0.004983603733052787,-0.008167749543808693,-0.0043417743964644095,-0.005609543069075973
1707.5,-0.007762201619597697,-0.004513519216194108,-0.005062446709488591,-0.0049948669331153,-0.008204794841706645,-0.004361734815317254,-0.005622552801440932
1708.0,-0.00778826310513862,-0.00453339992983808,-0.005084944299279483,-0.005028643108304877,-0.008241825409863481,-0.004391660549736886,-0.0056615664268239154
1708.5,-0.007814314197265297,-0.004553272762128589,-0.005118673946900896,-0.005051149379819098,-0.008278841259988085,-0.004411601119326224,-0.00568756254433626
1709.0,-0.007840354904264291,-0.004573137719311955,-0.0051299127030981564,-0.005073646716727505,-0.008297343669443517,-0.004431533760259445,-0.005713548298636257
1709.5,-0.007866385234412238,-0.004602920402906857,-0.005163615605036478,-0.005096135126121022,-0.00833433746444333,-0.004451458478839154,-0.005739523697983075
1710.0,-0.007905411291119295,-0.004632685402571806,-0.005197298475531147,-0.00511861461508218,-0.008389800619047809,-0.004471375281360429,-0.005765488750626037
1710.5,-0.007931415715285122,-0.004652518921642124,-0.005208521651711802,-0.005141085190685089,-0.008408280999639755,-0.004491284174110816,-0.005791443464804618
1711.0,-0.007957409791490422,-0.0046624327392945815,-0.00523096133837956,-0.005152317138185539,-0.00842675771385322,-0.004501235656284767,-0.005804416947541878
1711.5,-0.007983393527967435,-0.004682254494711517,-0.005253392143318748,-0.0051747743569965495,-0.008463700148961776,-0.0045310782554119,-0.005843321910677246
1712.0,-0.008022349763676353,-0.004711972439735376,-0.005287021712858089,-0.00520844350795902,-0.008519086340119938,-0.00456090309989299,-0.005882203667749105
1712.5,-0.008061282781204297,-0.004731774620042762,-0.005309430344205421,-0.005230878500701763,-0.008555992176817467,-0.0045708407728934615,-0.005921062246424938
1713.0,-0.008087225240894705,-0.004741672777602075,-0.0053206313380039175,-0.005253304615330798,-0.008592883394446848,-0.004590710210841501,-0.00593400996000377
1713.5,-0.00811315740187122,-0.0047713555291629,-0.005343026686226219,-0.005275721858869975,-0.008629760004585174,-0.004610571776587302,-0.0059728376771043075
1714.0,-0.00815203635112443,-0.004810905210738087,-0.005376603123234287,-0.005298130238334753,-0.00868504755603823,-0.00464034937846472,-0.006024572016167729
1714.5,-0.008190892174204432,-0.004830668356586939,-0.005421340783295171,-0.005342920433061537,-0.008758713272900637,-0.0046800253530618514,-0.006076265328788273
1715.0,-0.008229724898606886,-0.004860298473967955,-0.005454870866872079,-0.005376489862966853,-0.008813924347151282,-0.004719669950847002,-0.006115008428768815
1715.5,-0.00828146598063241,-0.004880042160239848,-0.005499546807647797,-0.005421218192777393,-0.008887488235405529,-0.004749382837987723,-0.006166630101471288
1716.0,-0.008320244914773333,-0.004909643116987952,-0.005521871577658416,-0.005432394761382413,-0.008924248400748644,-0.004769181649969671,-0.006192425615776396
1716.5,-0.008346084753971831,-0.004929367381966549,-0.005521871577658416,-0.0054435691261880345,-0.008942623043737644,-0.004769181649969671,-0.006192425615776396
1717.0,-0.008371914375756368,-0.004949083889121921,-0.005521871577658416,-0.0054435691261880345,-0.008942623043737644,-0.004769181649969671,-0.006192425615776396
1717.5,-0.008423542999382054,-0.004988493654356372,-0.005577645057151785,-0.005488244564787163,-0.009034441919051988,-0.004808755831055196,-0.0062439860406899835
1718.0,-0.008488021449629547,-0.005027872461405993,-0.005633363700848808,-0.005544039381667938,-0.009126170359135207,-0.004858179665568931,-0.006308379273031459
1718.5,-0.00850090950583038,-0.005008186924614106,-0.005611082816764239,-0.005510569083857867,-0.009071144137334907,-0.004838415978623922,-0.006282629612890823
1719.0,-0.00850090950583038,-0.0049983412565482105,-0.005588793169303233,-0.0054994079236193125,-0.009034441919051988,-0.004838415978623922,-0.00626975096742793
1719.5,-0.008539558424801441,-0.0050377123316498575,-0.005633363700848808,-0.0055551917561854946,-0.009126170359135207,-0.0048878105941944075,-0.006334118765487671
