cm-1,CB-5e-5_0,CB-5e-5_5,CB-5e-5_10,CB-5e-5_20,CB-5e-5_30,CB-5e-5_40,CB-5e-5_50,CB-5e-5_60,CB-5e-5_120
2184.989,-0.07568762788369657,-0.09239486960038913,-0.08877132316202106,-0.06019028048785143,-0.07302749993577948,-0.054431845894993454,-0.03910185188104717,-0.07327708639480075,-0.03811095701951811
2185.953,-0.07609343942448939,-0.09269985994058806,-0.08916390759687143,-0.06056212588457866,-0.07322422225791887,-0.054723224174662306,-0.03922578666941795,-0.07346329022669522,-0.03821999285846104
2186.917,-0.07642917285160743,-0.09291852893473172,-0.08951734490037336,-0.060801776995629477,-0.07337983613650946,-0.054966921162248765,-0.03933769224387989,-0.07369304222682628,-0.03833258648869385
2187.882,-0.07670164456352321,-0.09309433333559737,-0.08981070200989778,-0.06095535191281692,-0.07358113728325218,-0.055133988690194105,-0.03942384513504399,-0.07401649978767179,-0.03842481001977674
2188.846,-0.0769391138526485,-0.09325567917535567,-0.09005114685984536,-0.061108038872181025,-0.07387275443954676,-0.055211649636265486,-0.03949153064147479,-0.07443549442233238,-0.0384677476774027
2189.81,-0.07717473241790551,-0.0934135742761271,-0.0902794005493558,-0.06134016845813999,-0.07424344075864894,-0.05521228183762596,-0.03955900436597056,-0.07489972468673797,-0.0384478310222407
2190.774,-0.07741973317391837,-0.09356954838328484,-0.09054089190105254,-0.06168337634451761,-0.07464868240502358,-0.05517058982159021,-0.03964896933196494,-0.07533525095650138,-0.03836526933613132
2191.739,-0.07766723138562708,-0.09372899437798297,-0.09084651461543666,-0.06210521898998022,-0.07503128759607798,-0.0551310273259266,-0.03974935396916206,-0.07568143780071335,-0.03823739813153606
2192.703,-0.07790879417724055,-0.09390115417812092,-0.09115625304289654,-0.0625301294426678,-0.07533728191342737,-0.05513465416531039,-0.03982207988564621,-0.07592030620874964,-0.0380961328891436
2193.667,-0.07814006773318752,-0.09409297860829735,-0.09139877879170327,-0.06288267655603441,-0.07554185613631237,-0.05520765678556773,-0.03982944989698473,-0.07606987977863208,-0.03798298117400257
2194.631,-0.07835388023429063,-0.09430037542340121,-0.09152849288055331,-0.06312219534395862,-0.0756484400306906,-0.05536041659851276,-0.039765237614288185,-0.07615915403798705,-0.037927730768089064
2195.595,-0.07854841759072848,-0.09450280585318076,-0.09156208503998987,-0.06325707787841785,-0.07569022398144326,-0.05558747670819189,-0.039666504876184186,-0.07620969213824429,-0.03793191640490069
2196.56,-0.07872340152464498,-0.09467377780956124,-0.09156128742117674,-0.06332331953203907,-0.07570880739354051,-0.0558503726528834,-0.039586578373909526,-0.07623488401787708,-0.03796411092804347
2197.524,-0.07889955140755348,-0.09478856863344784,-0.09159389407825752,-0.06336375817597026,-0.07573801437511661,-0.05609456874680708,-0.03955688654662042,-0.07625411833523321,-0.03798308581492286
2198.488,-0.07910607584683048,-0.09483449624223103,-0.0916850778609746,-0.06340371976020816,-0.0757803867831757,-0.05626586204174087,-0.03956586610066505,-0.07629678161511781,-0.03796268083546617
2199.453,-0.07934838893190407,-0.0948194596206601,-0.09182013776835887,-0.06345224056142552,-0.07582405449370813,-0.05633753371176562,-0.03957395617058263,-0.07639156070317402,-0.03789867547255501
2200.417,-0.0795952495702969,-0.09475856588548447,-0.09196957253924201,-0.06350430622956117,-0.0758485294428615,-0.05633011366421895,-0.039543840779423495,-0.07653677156769323,-0.03779773186478123
2201.381,-0.07979435209257653,-0.09467494802952409,-0.09211913492913525,-0.0635551496498694,-0.07584669791302016,-0.0562768091074039,-0.03946971710216824,-0.07669482017291572,-0.03766557038245405
2202.345,-0.0799089532542248,-0.0945912561536263,-0.09227167864090335,-0.0636087927489618,-0.07582510953846464,-0.05621052778582111,-0.03937377988560644,-0.07681482543860288,-0.03751422473140691
2203.31,-0.07995511567579609,-0.09453147624227075,-0.09242590975958279,-0.06367605120134544,-0.07579691233569838,-0.05613955486466848,-0.039277461461561615,-0.07686653653039645,-0.03736594854735496
2204.274,-0.0799838522675686,-0.0945147371621394,-0.09256547178204562,-0.06375871485141715,-0.07577375358099371,-0.056063757248922715,-0.03918101596835578,-0.07686210522903693,-0.037256703426571454
2205.238,-0.08004010314204947,-0.09455245208262907,-0.09266203683302196,-0.06383891659489631,-0.0757667965531934,-0.05598446588881642,-0.03906639958512566,-0.07683293478162005,-0.037205638657469585
2206.202,-0.08013494657591497,-0.09463590779967893,-0.09269839761598321,-0.06389095788771916,-0.07578849286962172,-0.0559132933251289,-0.038927174141046794,-0.07680198426809978,-0.03719552336850815
2207.167,-0.08024014969553711,-0.0947447558800192,-0.09267239878764764,-0.06390168650753764,-0.07584547921445654,-0.05586102025474409,-0.038790235941866084,-0.07676525111209334,-0.03716950265966252
2208.131,-0.08031226240781546,-0.09485059734099707,-0.09259747933877342,-0.06388468646795509,-0.07593221921422318,-0.0558342348813133,-0.03870683621585718,-0.07670971922330712,-0.03706569886673412
2209.095,-0.0803208784538409,-0.09492395109896999,-0.09248555037696993,-0.06387143326216828,-0.07601800862911016,-0.055833170121127235,-0.03871225783339356,-0.07663336159005116,-0.03686660207572766
2210.059,-0.08025896339211189,-0.09495003783976848,-0.09235555623529217,-0.06388163607166784,-0.0760560981822171,-0.05584461629312747,-0.03879586934133749,-0.07655167747768427,-0.036614138415372914
2211.023,-0.0801344005877163,-0.09492620694468151,-0.09223300299089777,-0.06390899561918938,-0.07600600618925647,-0.055845714327069355,-0.03890502175064422,-0.07647542273842273,-0.03639470640552328
2211.988,-0.0799654049114626,-0.09486455891109609,-0.0921489091531863,-0.06392828345598736,-0.07586405218056612,-0.05580721659159182,-0.03898414348156583,-0.07640661409455705,-0.03628197325406341
2212.952,-0.07977124094050257,-0.09477540365886569,-0.09212314074806342,-0.06391397166518763,-0.0756718355611162,-0.055713218231415444,-0.03900409333984424,-0.07633272591716707,-0.03629017012615285
2213.916,-0.07957792589312883,-0.09466725348079243,-0.09215212444324633,-0.06386372369894917,-0.07549165620147895,-0.055572237328028795,-0.0389711400707559,-0.07624722786740716,-0.03637056923324289
2214.881,-0.07941255839651791,-0.09455123251604126,-0.0922074898237951,-0.06378711557301388,-0.07537065336209516,-0.05541668251959532,-0.03890557238367526,-0.07615663313512386,-0.03644720126720245
2215.845,-0.07928627660992264,-0.09444730147440034,-0.09224646679646342,-0.06369397402062675,-0.07532011567365982,-0.055279761014418054,-0.03882022426386421,-0.07607122083035929,-0.0364726290108331
2216.809,-0.07919371928148254,-0.09437805053581527,-0.09223350637699318,-0.06358858213246507,-0.07531491357179111,-0.055173418090834446,-0.038712003695071544,-0.07600130779095357,-0.03644549213217104
2217.773,-0.07911477291045958,-0.09435624990186868,-0.09215052211567507,-0.06347877134831192,-0.07530970102393471,-0.05509166447279787,-0.03857752216633701,-0.0759446440682288,-0.0363892301973614
2218.738,-0.07903653104033813,-0.0943643004512517,-0.09200159782083234,-0.06338507612810552,-0.0752590623576184,-0.05502405220098251,-0.038426564003058314,-0.07589220242907488,-0.03632128335978596
2219.702,-0.0789556296793135,-0.09435521009798602,-0.09181959184259345,-0.06333564995812711,-0.0751437874014836,-0.05496658842469062,-0.03828255228724811,-0.0758236132923973,-0.03623882631459688
2220.666,-0.07886973692940166,-0.0942819127361559,-0.09164134353520753,-0.06334830770984413,-0.07497834733047436,-0.05492403129100369,-0.03817598361754856,-0.07571720718297209,-0.03613149961068536
2221.63,-0.07877469975778827,-0.09412480718138348,-0.09148728257520823,-0.06340537379929084,-0.07481121849145553,-0.05489598151485195,-0.0381229957774078,-0.07556034871828503,-0.036004500413759195
2222.594,-0.0786681827439848,-0.09391473859901504,-0.09135718208435537,-0.06345384236769507,-0.07469199495197462,-0.05486932923644442,-0.038119268415351536,-0.07536303919459328,-0.035882698382540795
2223.559,-0.07856104929189252,-0.0937112507415582,-0.09123770587609342,-0.06343250004024702,-0.07463992170334911,-0.05482763722040867,-0.038137185167053805,-0.07515520704507261,-0.03578614969341923
2224.523,-0.07847559333253962,-0.09356279142042702,-0.09112311109496783,-0.0633084714843578,-0.07463718485457482,-0.05476401779929106,-0.03813163648035641,-0.0749638207856594,-0.03570875029271086
2225.487,-0.07842585556889317,-0.09347960710981433,-0.09102362498664918,-0.06309990934368653,-0.07463520708090585,-0.054681665253649814,-0.0380608166012874,-0.07480202340924037,-0.035619352066475825
2226.451,-0.07840721095253476,-0.09341929143510229,-0.09095528146176765,-0.06286265397766497,-0.07459276155093295,-0.05459096099529909,-0.03791328930535594,-0.0746602663531337,-0.03548108653046502
2227.416,-0.07839088414414233,-0.0933229351003896,-0.09092467771415096,-0.0626523960116605,-0.07449723995751648,-0.054491173001610965,-0.03772073717004029,-0.07452923428104499,-0.035285303368601084
2228.38,-0.0783389589051967,-0.09315056381471619,-0.0909200515250348,-0.06248979526436288,-0.0743665084215991,-0.05436672915486419,-0.037543814541528754,-0.07440641657951047,-0.035059069698932556
2229.344,-0.0782316387603655,-0.09289423629622567,-0.0909141101511201,-0.062356573733361426,-0.07422591239130821,-0.05419693317894207,-0.03743385736086896,-0.07429207734311583,-0.034852682923812495
2230.309,-0.07806885325955862,-0.09257759662778202,-0.09087032265076549,-0.06222628072208322,-0.07408826212954538,-0.05398145233628643,-0.03739192453773599,-0.07418168237650712,-0.034715498677311364
2231.273,-0.07787001844762156,-0.09222694303571921,-0.0907555009913997,-0.062091520064187986,-0.07394355038010535,-0.0537492015207002,-0.03738095423350221,-0.07406131355203968,-0.03466017851078433
2232.237,-0.07766085565246841,-0.09186889449943329,-0.0905529731673421,-0.06197167709772486,-0.07377302311309196,-0.05354373607854477,-0.037356302816266465,-0.07392312005793963,-0.03466028315170463
2233.201,-0.07746555391255243,-0.09153195574434478,-0.09027050621334629,-0.06188565313667462,-0.07356764454915496,-0.05340023967921853,-0.03731547125919557,-0.07377162580016144,-0.03465449302078188
2234.166,-0.07730419150356659,-0.09124155438133338,-0.08993694911564008,-0.06183682242076597,-0.0733332818513792,-0.05332607580488327,-0.03728421224558735,-0.07361112831787185,-0.034576570415472054
2235.13,-0.07718307370857937,-0.09101871207262341,-0.08959491244370718,-0.0618065761397717,-0.07308506429193305,-0.0532981757606327,-0.0372848899477794,-0.07344236501803086,-0.03439327440342948
2236.094,-0.07709521892365684,-0.09086641076426476,-0.08928101930847401,-0.0617653017708303,-0.07284149867900402,-0.05327608864152294,-0.037301366582323574,-0.07325950181115509,-0.034128916558468364
2237.058,-0.07701902045840021,-0.0907643055477466,-0.08901748250764317,-0.0616930498615107,-0.07261907226315995,-0.053217846259344975,-0.0372889561609317,-0.07306352304979113,-0.033857931455222166
2238.022,-0.07691378810199065,-0.09069043717497076,-0.08881123246245762,-0.06157851374886237,-0.07243378829753909,-0.05309896245719484,-0.0372143665634194,-0.0728729496529338,-0.03365890442482922
2238.987,-0.07674371383485676,-0.09063067841216874,-0.08865311250894262,-0.061425732770434616,-0.07229369019266133,-0.052919603603851575,-0.037079080263331815,-0.07271242130244589,-0.03357055260779709
2239.951,-0.07649512012424621,-0.09058294260205739,-0.08852708519149549,-0.061246678686998623,-0.07219187663266069,-0.052709014003300685,-0.03690999356641583,-0.07259722118629797,-0.033574912646142534
2240.915,-0.07619585377729293,-0.09054725089319027,-0.08840993448519537,-0.061056955180932355,-0.07210725716839476,-0.05250262355073361,-0.036733028581517294,-0.07251216901051385,-0.03361122304548342
2241.88,-0.075905193261102,-0.09051074496501164,-0.08828448854323868,-0.06087293549806072,-0.07202436477409328,-0.052329550109863725,-0.0365567836551978,-0.07242169775102386,-0.033616594612725
2242.844,-0.07568384577060681,-0.09045134220286098,-0.08815047085777024,-0.06070181035565901,-0.07194397593484107,-0.052194501917138834,-0.036387527532733804,-0.072297559576561,-0.03354924074036455
2243.808,-0.0755599198350262,-0.09034929690724454,-0.08802004422944713,-0.06054129195651182,-0.0718795311547969,-0.052085290795804,-0.03624616309111128,-0.07213054204482527,-0.03340117383815318
2244.772,-0.07552988625709402,-0.09019823278926832,-0.0879056550567267,-0.06039061770154727,-0.07183543864076514,-0.0519877254890043,-0.03617356000814944,-0.07192974784452265,-0.03319070606714178
2245.737,-0.07555850519721596,-0.09001203034957608,-0.08781050444977898,-0.060253412547997195,-0.07179259964525599,-0.051885648260916135,-0.036206958019301315,-0.07171704880906611,-0.032956449926917625
2246.701,-0.0756023476973186,-0.08980538783288203,-0.08773065039918085,-0.06014021011317765,-0.07171299077308449,-0.05177120650516725,-0.03633898711322837,-0.07150822887719904,-0.03273991298252937
2247.665,-0.07561922225516197,-0.08957247176316649,-0.08766239195363938,-0.06005440901213013,-0.0715618895611752,-0.05163750589955283,-0.03650701490046928,-0.0713157930990428,-0.0325757662589
2248.629,-0.07557499615431847,-0.08929243319139242,-0.08759806488260352,-0.05998650635505113,-0.07132805612677565,-0.05148549807348921,-0.03661303293713779,-0.0711433393346021,-0.03248019421836781
2249.594,-0.07545489389738078,-0.08894541010102161,-0.08752359564523715,-0.05990619318157063,-0.07102173450181201,-0.05132769728653826,-0.036578470125343335,-0.07098349351427714,-0.03245570824301978
2250.558,-0.0752616979106594,-0.08854000642858816,-0.0874188027130818,-0.05978873551357412,-0.07067883799195623,-0.05117908005619215,-0.036390704261759034,-0.07082222432702943,-0.03248741444186787
2251.522,-0.0750157897574854,-0.0881218043565007,-0.08726824064094278,-0.05962326544374145,-0.07035246007063135,-0.05104825763045571,-0.03611672197243012,-0.07065032619015858,-0.032554070708093054
2252.486,-0.07474626321158837,-0.0877407109463679,-0.08706838927112479,-0.0594272356960357,-0.07009841713205109,-0.050937732195766194,-0.03585749241269435,-0.0704675350090789,-0.03262620318248012
2253.45,-0.0744801651193285,-0.08742268957242595,-0.08683114198637472,-0.059229207172680536,-0.06994744127199405,-0.05083939161045601,-0.0356875458811222,-0.07028380749265005,-0.03267521001348294
2254.415,-0.07423802111447127,-0.0871408674726362,-0.08657559200859269,-0.05905032719862166,-0.0698882577877488,-0.0507513059966879,-0.03561298169744212,-0.07010681953285543,-0.03267433800581385
2255.379,-0.07403223745789221,-0.08684978935591135,-0.08632193859109966,-0.05889268508638457,-0.0698685079070264,-0.05066878708226759,-0.035586894398686966,-0.0699294131374835,-0.03261266962345585
2256.343,-0.0738589175903301,-0.08652006225758191,-0.08608642834287597,-0.058743926034568426,-0.06982716616975253,-0.05058298737552395,-0.035560159047210674,-0.06973442696018568,-0.03249711116714814
2257.308,-0.07370414571682778,-0.08616380782358843,-0.08587601649997213,-0.0585846925626244,-0.06972546403362057,-0.050476877368231046,-0.03551581614565723,-0.06951004293974329,-0.032364182318072164
2258.272,-0.07355107948227806,-0.08582444755911896,-0.0856942090401934,-0.05839971876036613,-0.06955810886486848,-0.050330942002603594,-0.03547203234841223,-0.06926724432410031,-0.032256890494467415
2259.236,-0.07338337229590317,-0.08553169518190508,-0.08552769813676425,-0.05818199846645806,-0.06934219029935414,-0.050133781689899494,-0.03544861350203827,-0.0690411526063306,-0.032202337694689186
2260.2,-0.07319757377999789,-0.08527607613995833,-0.08534958099336094,-0.05793407019561869,-0.06910159134692855,-0.049902346081330734,-0.03544776637429821,-0.06886387585739166,-0.032179735255906394
2261.165,-0.07300527205149585,-0.08502235341831285,-0.08513313915222982,-0.057669855733642986,-0.06886936659463297,-0.04967612114292254,-0.035454132539264764,-0.06873779641623416,-0.03214499447036987
2262.129,-0.07283207332286376,-0.08474052074424633,-0.08486390203561447,-0.05741133813048685,-0.06868280473651825,-0.049500592098873544,-0.03545765659066341,-0.06862753178201837,-0.032051794290697606
2263.093,-0.07270336875766821,-0.08443346137055885,-0.08455407852881454,-0.05717432303540572,-0.06857900295686097,-0.04939512427506786,-0.03544953687127493,-0.06848555418978369,-0.031888240532283216
2264.057,-0.07263111479295911,-0.084128513327467,-0.08424183026082269,-0.05697646862142769,-0.06856981048769538,-0.049334828902156146,-0.035431958970668684,-0.06828584689304208,-0.03167669147176214
2265.021,-0.07259767002166184,-0.08384908101422792,-0.08397101917641608,-0.056823273262682376,-0.06863264658563559,-0.04926753273102103,-0.03540175463109684,-0.0680381025060675,-0.031456631616390764
2265.986,-0.07256234493745845,-0.0835864195039505,-0.08377087002890786,-0.05671039815349182,-0.0687127673112038,-0.04916055427870136,-0.035360808711781044,-0.06777828728162802,-0.031259174199802175
2266.95,-0.07247987958443246,-0.0833120839921159,-0.08364015271283952,-0.05662802700717368,-0.0687574273905666,-0.04901481522823322,-0.035316974086871636,-0.06753780309489943,-0.03110782854875504
2267.914,-0.0723234655897788,-0.08299648060279599,-0.08354547713220717,-0.05656193160542925,-0.06872581783182222,-0.04885852839717183,-0.035277502169823546,-0.06732853214435684,-0.031010442732271142
2268.878,-0.07209273485177643,-0.08264648261589308,-0.08344537065370053,-0.05650330201377596,-0.06860241241527014,-0.04870779162858033,-0.035236708733500946,-0.06714330237560952,-0.03096042437237218
2269.843,-0.07180851664407935,-0.08229802847339901,-0.08331461788790716,-0.056454227544739326,-0.0683928380462784,-0.04854499977825718,-0.03518325920874186,-0.0669661576739634,-0.030938066095736728
2270.807,-0.07149857640396731,-0.08199299583609297,-0.08315506931047352,-0.056425112974696386,-0.0681163362341686,-0.04833836642727265,-0.035103866396943434,-0.06678807859195399,-0.030913615000695463
2271.771,-0.071188080312644,-0.08176134515483124,-0.08298813655531655,-0.05641988969338261,-0.06780736759592479,-0.04806919172485891,-0.03499976286896746,-0.06660364299335356,-0.030868096200369
2272.736,-0.07089906163580403,-0.08160879358858898,-0.08283018676048168,-0.05642428421406127,-0.06749653678627579,-0.04775503755933494,-0.03487503178052102,-0.06641103390741271,-0.030793173301440848
2273.7,-0.0706384597073273,-0.08152903534365068,-0.0826764058533101,-0.05640602362258832,-0.0672079541894046,-0.04743584574718064,-0.034725196061497904,-0.06620610511773246,-0.030694810836367572
2274.664,-0.07039489049714631,-0.08151575757678298,-0.0825026064864152,-0.056334879048907244,-0.0669476857903618,-0.04714619437543857,-0.034534753274255,-0.06597565378141938,-0.030574020334045323
2275.628,-0.07013886958578162,-0.08156182970068206,-0.0822794717371988,-0.056194090724375916,-0.06671026381099178,-0.046898557775163656,-0.03429255521773314,-0.06570257037639998,-0.03042501166355134
2276.593,-0.06984058566533549,-0.08165608527907588,-0.08199643049765754,-0.05599400771037068,-0.06648627432718995,-0.04668927583321629,-0.03400709434752641,-0.06537695615743151,-0.030235541837211614
2277.557,-0.06948427728938893,-0.0817723635512285,-0.08165985662835146,-0.05576269295629664,-0.06626759419073043,-0.046508938731452065,-0.033700451048179474,-0.06500934644060219,-0.030002436747110655
2278.521,-0.06908369455428709,-0.081871613713018,-0.08129469964575527,-0.05553663978759934,-0.0660426708356293,-0.04635110799812089,-0.03339762829494022,-0.06462946832983868,-0.029731347002944167
2279.485,-0.06867074078335478,-0.08190160236194566,-0.08092651525664168,-0.055333078068239124,-0.06580150571067102,-0.04620684297503533,-0.0331109941528135,-0.06426763130907608,-0.02944229390079444
2280.449,-0.0682829799646604,-0.08180759351667655,-0.08058035932666052,-0.055138723252741315,-0.0655348694375335,-0.04606467752594168,-0.03284722398839102,-0.06393838801892456,-0.029157077632388704
2281.414,-0.06794472442431497,-0.0815406423747883,-0.08026759703765576,-0.05490420488612817,-0.06524746062147889,-0.04590939888968147,-0.0326127051448328,-0.0636337456538979,-0.02889170825853145
2282.378,-0.0676629909912975,-0.08107045363332682,-0.07997829183170206,-0.05456933335672734,-0.06495662517326296,-0.04573349717956735,-0.03242239789802831,-0.06333401201836485,-0.028663625932604443
2283.342,-0.06742798358057255,-0.0804050108712556,-0.07968359117759907,-0.05409706863564914,-0.06468106081890826,-0.04554044284833079,-0.032276361546919353,-0.06302490816974034,-0.028494561085721407
2284.306,-0.0672221460296745,-0.07959067876746444,-0.07934839984756908,-0.05349581672362117,-0.0644281700031301,-0.04533595232722072,-0.032167984259494777,-0.0627123975009607,-0.028408895052310073
2285.271,-0.06703162080587073,-0.07869111094336666,-0.0789607429244976,-0.05281039685650313,-0.06419192239651592,-0.04512426469272795,-0.032069353176719585,-0.06241285936401706,-0.028408546249242432
2286.235,-0.06685242747906774,-0.07774673990858252,-0.07854055733374042,-0.052097519940612375,-0.06395572301554492,-0.044900368917226784,-0.031955681340919626,-0.06214191546812155,-0.0284638315354627
2287.199,-0.06668778561838537,-0.07675290240705522,-0.07812728089439121,-0.05138230647688059,-0.06370795916016402,-0.044656735149776375,-0.03181166538947072,-0.06189545348329737,-0.028515524150086312
2288.164,-0.0665465472776511,-0.07566963824686036,-0.07774745127060591,-0.05064507862350505,-0.06344623737603419,-0.04439258145711507,-0.03163855483578946,-0.06165345023823121,-0.028511268752661155
2289.128,-0.06643517273013173,-0.07446415659572547,-0.07739678613560119,-0.049844043165600496,-0.06318110532512378,-0.04412266142257109,-0.031452534055349674,-0.0614039357315727,-0.0284371132204818
2290.092,-0.06634914612504861,-0.07313941472638805,-0.07705229988766885,-0.04894964677749364,-0.0629212808805577,-0.04387203683902402,-0.03127716590624114,-0.0611596688186294,-0.028316811042454235
2291.056,-0.06628341619093794,-0.071729948226788,-0.07669612232042226,-0.04796617254986176,-0.06267100372053903,-0.04366330391404759,-0.031130312076863034,-0.0609490825398582,-0.02818489372227441
2292.021,-0.06623773282997966,-0.07028389472955407,-0.07634395411707635,-0.046930535152843046,-0.06242843569943422,-0.04350405904609428,-0.03101998215999762,-0.060797794070068835,-0.028061208154490782
2292.985,-0.06622205416241661,-0.06883686839885704,-0.07603135489680672,-0.045888173651679735,-0.06219358900422892,-0.043388845339210495,-0.030937942074011505,-0.06070353631158432,-0.0279436964010043
2293.949,-0.06624821932589861,-0.06741023632329582,-0.07578471697989674,-0.04486937959580414,-0.0619730968371051,-0.04330365786957384,-0.030881976579864433,-0.06063218275625678,-0.027828416987150693
2294.913,-0.06631198370249407,-0.06600325125397846,-0.07559516730017188,-0.04388264952282002,-0.06178367243016424,-0.043233969315395644,-0.030862035192863423,-0.06054666069789818,-0.027725101518516995
2295.877,-0.06639030306771469,-0.06459317144632559,-0.07541660349023321,-0.042919601807312524,-0.06163623009954252,-0.04316898567028964,-0.03089668271743188,-0.0604221212368571,-0.02765370153057196
2296.842,-0.06645471910764406,-0.06313850343828077,-0.07519629408410154,-0.04196286381563206,-0.06152923637424732,-0.043097906273118394,-0.03100228989714646,-0.060264004035638336,-0.027619797872397763
2297.806,-0.06649876802651083,-0.0616025192418531,-0.07491296924676005,-0.04099580113788804,-0.06144311233955472,-0.04300435710864552,-0.031179885992211345,-0.06009581008256646,-0.027614705347610284
2298.77,-0.06654285569292719,-0.05997383388571722,-0.07458802997720818,-0.04001152252493385,-0.06135930383213299,-0.04288102460534296,-0.03140526432745432,-0.05994421636059365,-0.027623564945528232
2299.734,-0.06662275314016719,-0.05826693412905186,-0.07427533149770846,-0.03901025431895972,-0.0612740966069598,-0.04273187832227939,-0.03164327333730159,-0.059823916132122505,-0.027647144032900407
2300.699,-0.06676702083477794,-0.05648975067943663,-0.07401737093862451,-0.03799779088003643,-0.06120794564892656,-0.04257756129756223,-0.031858748749263255,-0.05973783501639424,-0.027706231272557898
2301.663,-0.06697519028365997,-0.054615918340118,-0.07382133041424703,-0.03696085810925189,-0.061189848671656,-0.04244175113582918,-0.03203500214686015,-0.059685485981835304,-0.027825626562609607
2302.627,-0.06722848653778807,-0.05258195620286995,-0.07365075697232969,-0.035864132696174875,-0.06122890830881957,-0.04233833963013285,-0.03218959872378241,-0.05966665981065702,-0.02800644607287197
2303.592,-0.06750379492258379,-0.05032043562947124,-0.07345684697642639,-0.03465520771829055,-0.06130444429039146,-0.04227318296149661,-0.032358732012724094,-0.05968637429998709,-0.028223715503702264
2304.556,-0.06779359136841902,-0.04780118468353015,-0.07321065927102426,-0.03330062283550292,-0.06137897850174405,-0.04224632438580303,-0.03258567753428617,-0.05974416299705081,-0.028445903057786222
2305.52,-0.06810921129479901,-0.04504986361001535,-0.07291728798160983,-0.03180640815197935,-0.061428283215432596,-0.04226160702184869,-0.03289038091110837,-0.059832449474059385,-0.028660068141314558
2306.484,-0.06847144100082274,-0.042129741831617426,-0.07261273584892157,-0.030219041469506016,-0.06146324802542242,-0.042322614453134844,-0.03327195265906361,-0.059938666944494824,-0.028882046413557932
2307.448,-0.06889757598362226,-0.03912883257867531,-0.07233907460662271,-0.028600595914997005,-0.061525152689460426,-0.04243319645320924,-0.03370898162452188,-0.06006178646841297,-0.029148218034470756
2308.413,-0.06937715792731466,-0.036136100766437494,-0.07212752482754546,-0.027000835778841117,-0.06166547259747677,-0.04259467066280213,-0.034175850664623766,-0.060211027347713456,-0.0294969164611862
2309.377,-0.06987704710949302,-0.03324015883426003,-0.07199020677267691,-0.025455560734725418,-0.061924291093428466,-0.04281139594392524,-0.03464560841031926,-0.06040981168532516,-0.029950604611259986
2310.341,-0.07035217977774195,-0.03052894951730338,-0.07191791769339975,-0.023997488720361847,-0.062305730164057264,-0.043082926428250644,-0.03509611941376058,-0.06066608632741679,-0.030507294307206605
2311.305,-0.07077338254973001,-0.0280733909651238,-0.07188391431715287,-0.02265890100714452,-0.06277468746053544,-0.04339969923835723,-0.03551127977660921,-0.06096175907997022,-0.031137476809504076
2312.27,-0.07114114611033509,-0.025887582213418338,-0.07186057421819443,-0.0214636227222393,-0.06326932517314622,-0.04374403602778066,-0.03589203404629529,-0.061260549520554465,-0.03178918046107467
2313.234,-0.07149567139449994,-0.02388181814756441,-0.07183010872450533,-0.020387633735977947,-0.06372826964222571,-0.04409925333535549,-0.03625569751382566,-0.06153218280621256,-0.03241329378999527
2314.198,-0.0719066648916738,-0.021841511444252677,-0.07178152133138192,-0.019343360513853797,-0.06412612305042827,-0.044463088545686306,-0.03664213177500885,-0.061784276522331094,-0.03299502754619814
2315.162,-0.07244850992054057,-0.019470124135184574,-0.0717054852161693,-0.018197414379863355,-0.06447805450395529,-0.04484896429186874,-0.03710572243075671,-0.062057370902709894,-0.033570273565342985
2316.127,-0.07317321766915583,-0.01649649651631628,-0.07158493842621153,-0.016817082202386386,-0.06482783902845272,-0.04527972300726955,-0.037695789258095524,-0.06240024456030168,-0.03420907150341105
2317.091,-0.07409226128695112,-0.01279179864896584,-0.07140363080755567,-0.015118586031337566,-0.06521396138356171,-0.04576198284192027,-0.03844066867993032,-0.06282904156283028,-0.03496405574330858
2318.055,-0.07515137553523643,-0.008436536026963513,-0.07116614600964792,-0.013100794155765582,-0.06564875263990863,-0.04627855124619147,-0.03932028376882166,-0.06331430335969446,-0.03583323810755005
2319.02,-0.07624702590477485,-0.0037031725151551063,-0.07089520730623124,-0.010853689783956504,-0.06610979187771919,-0.046787350228479956,-0.040257757682359084,-0.06378697916316171,-0.0367597985764176
2319.984,-0.07724965961128538,0.0010444662702965865,-0.07061249220416022,-0.008536777998482674,-0.06653637815893663,-0.047238133090130016,-0.04114847014464521,-0.06417503357370148,-0.037662500915458856
2320.948,-0.07804804582543258,0.005470611794265915,-0.07031054917123401,-0.006322900660204251,-0.0668570358574035,-0.04759074839000014,-0.0418947896836381,-0.06442059317819462,-0.03847580502826508
2321.912,-0.07859118784045901,0.009365153177277343,-0.06995881345453345,-0.004335438638127554,-0.06701865931271109,-0.04783647840406687,-0.04245664715723293,-0.06449790018003908,-0.03916120305616928
2322.876,-0.07890162968521292,0.012679202013051304,-0.06954756119448331,-0.0025993661813074774,-0.06702910599679843,-0.04800110363833541,-0.04286352261078375,-0.06443264172196074,-0.039716811462606236
2323.841,-0.07907825510622993,0.015513072940572444,-0.06912629084214027,-0.001053741525562509,-0.06697151134728055,-0.04814248049941625,-0.04320652463273407,-0.06430575799274688,-0.040175347975320165
2324.805,-0.07927614588695896,0.018054565115325646,-0.0687920105700435,0.0004010328571983003,-0.0669717606581867,-0.04833682252500285,-0.04359073941923829,-0.06424538631344334,-0.040610340280968674
